10,2020,000115,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"13,600","13,800","13,800","14,200","14,400","14,900","14,200","14,500","14,800","14,600","14,600","14,500","14,200","14,300","14,600","14,300","14,600","14,900","14,200","14,900","15,300","15,100","14,800","14,900","14,600","14,700","14,900","15,300","15,400","15,400","14,800","15,100","15,100","15,300","15,000","15,100","14,600","14,800","14,800","14,900","15,200","15,000","14,500","14,800","14,700","15,600","15,100","15,100","15,100","15,200","15,200","15,200","15,500","15,400","14,900","15,100","15,400","15,600","15,200","15,300","14,700","15,000","15,200","15,400","15,800","15,800","15,700","15,800","16,000","16,200","15,600","16,000","15,300","15,900","15,800","16,000","16,300","16,200","15,900","16,300","16,500","16,400","16,400","16,400","16,200","16,200","16,500","16,900","17,200","17,400","16,800","16,900","17,400","17,600","17,200","17,300","17,000","17,000","17,100","17,200","17,600","17,700","16,900","17,400","17,700","18,300","17,500","17,500","17,600","17,800","17,800","17,800","17,600","18,100","17,600","17,900","18,300","19,100","19,100","19,300","18,900","19,000","18,900","18,100","18,600","18,800","18,100","18,400","18,400","18,400","18,200","18,100",,,,,,,,,,,
11,2020,000115,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"1,200","1,200","1,200","1,100","1,100","1,200","1,200","1,200","1,300","1,100","1,200","1,200","1,000","1,100","1,200","1,100","1,200","1,200","1,300","1,300","1,300","1,300","1,100","1,200","1,100","1,100","1,100","1,200","1,300","1,300","1,400","1,500","1,300","1,400","1,400","1,400","1,200","1,200","1,200","1,200","1,300","1,200","1,300","1,300","1,200","1,300","1,200","1,200","1,100","1,100","1,200","1,200","1,300","1,400","1,500","1,500","1,400","1,500","1,400","1,500","1,200","1,300","1,400","1,400","1,500","1,600","1,600","1,600","1,600","1,500","1,400","1,400","1,400","1,300","1,300","1,500","1,400","1,500","1,600","1,600","1,500","1,500","1,500","1,500","1,600","1,500","1,600","1,700","1,700","1,700","1,800","1,800","1,800","1,700","1,700","1,600","1,700","1,700","1,600","1,700","1,700","1,800","1,900","1,900","2,000","2,100","2,000","2,000","2,000","2,000","2,100","2,000","1,900","2,100","2,200","2,200","2,200","2,100","2,100","2,000","1,900","1,900","1,900","1,700","1,900","2,000","2,000","2,000","2,000","2,000","1,900","1,900",,,,,,,,,,,
13,2020,000115,"1133000, 210000",,1,15-000000,"     Mining, Logging and Construction",700,700,700,600,600,700,700,700,800,700,700,700,500,600,700,600,700,700,800,800,800,800,600,600,600,500,500,600,700,800,800,800,700,800,800,800,600,600,600,600,700,600,600,600,600,600,600,600,500,500,600,600,700,800,800,800,800,800,800,800,600,700,700,700,700,800,800,900,900,800,700,700,700,600,600,800,700,800,900,900,800,800,800,800,800,800,900,"1,000","1,000","1,000","1,100","1,100","1,100","1,000","1,000",900,"1,000","1,000",900,"1,000","1,000","1,100","1,200","1,200","1,300","1,400","1,300","1,300","1,300","1,300","1,300","1,200","1,100","1,300","1,400","1,400","1,400","1,400","1,400","1,300","1,200","1,200","1,200","1,100","1,200","1,300","1,300","1,300","1,300","1,300","1,200","1,200",,,,,,,,,,,
14,2020,000115,210000-330000,,1,30-000000,      Manufacturing,500,500,500,500,500,500,500,500,500,400,500,500,500,500,500,500,500,500,500,500,500,500,500,600,500,600,600,600,600,500,600,700,600,600,600,600,600,600,600,600,600,600,700,700,600,700,600,600,600,600,600,600,600,600,700,700,600,700,600,700,600,600,700,700,800,800,800,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,800,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,800,800,800,800,800,800,800,700,700,700,700,700,700,600,700,700,700,700,700,700,700,700,,,,,,,,,,,
17,2020,000115,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"12,400","12,600","12,600","13,100","13,300","13,700","13,000","13,300","13,500","13,500","13,400","13,300","13,200","13,200","13,400","13,200","13,400","13,700","12,900","13,600","14,000","13,800","13,700","13,700","13,500","13,600","13,800","14,100","14,100","14,100","13,400","13,600","13,800","13,900","13,600","13,700","13,400","13,600","13,600","13,700","13,900","13,800","13,200","13,500","13,500","14,300","13,900","13,900","14,000","14,100","14,000","14,000","14,200","14,000","13,400","13,600","14,000","14,100","13,800","13,800","13,500","13,700","13,800","14,000","14,300","14,200","14,100","14,200","14,400","14,700","14,200","14,600","13,900","14,600","14,500","14,500","14,900","14,700","14,300","14,700","15,000","14,900","14,900","14,900","14,600","14,700","14,900","15,200","15,500","15,700","15,000","15,100","15,600","15,900","15,500","15,700","15,300","15,300","15,500","15,500","15,900","15,900","15,000","15,500","15,700","16,200","15,500","15,500","15,600","15,800","15,700","15,800","15,700","16,000","15,400","15,700","16,100","17,000","17,000","17,300","17,000","17,100","17,000","16,400","16,700","16,800","16,100","16,400","16,400","16,400","16,300","16,200",,,,,,,,,,,
18,2020,000115,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","2,000","1,900","1,900","1,900","2,100","2,100","2,100","1,900","2,000","2,100","2,100","2,000","1,800","1,800","1,800","1,800","1,800","1,900","2,000","2,000","2,000","2,000","2,100","2,100","2,000","2,000","2,000","2,100","2,100","2,100","2,000","2,100","2,200","2,200","2,100","2,200","2,100","2,200","2,100","2,100","2,200","2,000","2,100","2,200","2,100","2,300","2,200","2,100","2,300","2,200","2,200","2,200","2,200","2,100","2,100","2,200","2,300","2,500","2,300","2,300","2,200","2,200","2,100","2,200","2,200","2,200","2,200","2,300","2,300","2,500","2,300","2,300","2,100","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,300","2,300","2,400","2,400","2,200","2,200","2,200","2,200","2,200","2,300","2,400","2,500","2,900","3,000","2,500","2,600","2,300","2,200","2,200","2,200","2,300","2,300","2,300","2,200","2,300","2,700","2,300","2,300","2,200","2,300","2,200","2,100","2,100","2,100","2,200","2,200","2,300","2,300","2,300","2,300","2,200","2,200","2,100","2,100","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,400",,,,,,,,,,,
19,2020,000115,,,1,41-000000,        Wholesale Trade,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,200,200,200,200,200,300,300,200,200,200,200,200,200,100,100,200,200,200,100,200,200,200,200,200,200,200,200,200,200,200,200,300,200,200,200,200,200,200,200,300,300,300,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,300,300,200,200,200,300,300,300,300,300,400,300,200,200,200,200,200,200,200,200,200,200,200,200,300,300,300,300,300,200,300,300,300,300,300,300,300,300,200,200,200,300,300,300,300,300,300,300,,,,,,,,,,,
20,2020,000115,440000-450000,,1,42-000000,        Retail Trade,"1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,200","1,200","1,300","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,300","1,200","1,200","1,300","1,200","1,200","1,300","1,200","1,400","1,300","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,400","1,300","1,500","1,400","1,400","1,400","1,400","1,300","1,400","1,400","1,400","1,400","1,400","1,500","1,700","1,500","1,500","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,500","1,500","1,600","1,600","1,300","1,400","1,400","1,400","1,400","1,400","1,500","1,600","2,000","2,000","1,500","1,600","1,600","1,500","1,400","1,500","1,500","1,500","1,500","1,500","1,500","1,900","1,500","1,400","1,300","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400",,,,,,,,,,,
21,2020,000115,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities",600,500,500,500,600,600,600,500,600,600,600,600,500,500,500,500,500,500,600,600,600,600,600,600,600,600,600,600,600,600,600,700,700,700,600,800,700,700,700,700,700,600,700,700,700,700,700,700,700,700,700,700,700,600,700,600,700,700,600,700,600,600,600,600,600,600,600,700,600,600,600,600,500,600,600,600,600,600,600,600,600,600,600,600,600,500,600,600,600,600,600,600,600,700,600,700,500,500,600,500,600,600,600,500,600,600,600,700,600,600,600,500,500,600,600,600,600,600,600,600,600,600,500,500,600,600,600,600,600,600,600,700,,,,,,,,,,,
22,2020,000115,,,1,50-000000,      Information,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,
23,2020,000115,520000-530000,,1,55-000000,      Financial Activities,200,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,400,400,300,300,300,300,200,200,200,300,300,300,300,300,300,300,300,300,400,300,300,300,300,300,300,300,300,300,300,300,200,200,300,300,300,200,200,200,200,300,200,200,200,200,300,300,300,300,200,300,200,200,200,200,200,200,200,300,300,300,300,300,300,200,200,300,300,200,300,200,300,300,400,300,300,300,300,300,200,200,200,300,300,300,300,300,200,300,300,300,300,300,300,300,300,300,200,300,300,300,300,300,300,300,300,,,,,,,,,,,
26,2020,000115,540000-560000,,1,60-000000,      Professional & Business Services,800,800,700,800,800,700,800,800,900,800,800,800,900,900,900,"1,000",900,900,900,800,900,900,800,800,800,800,900,900,900,900,900,900,900,"1,000",900,900,900,900,900,900,900,900,900,900,"1,000",900,900,900,900,"1,000",900,900,900,900,900,900,800,900,900,800,800,900,900,900,900,"1,000","1,000",900,900,"1,000",900,"1,000",900,"1,000",900,"1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100",900,900,900,900,900,900,900,"1,000",900,"1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,000","1,000",900,900,"1,000",900,"1,000","1,000","1,000","1,100","1,100","1,000","1,000","1,100","1,000","1,100","1,100","1,200","1,200","1,100","1,200","1,200","1,100","1,100","1,100",,,,,,,,,,,
27,2020,000115,610000-620000,,1,65-000000,      Educational & Health Services,"2,600","2,700","2,700","2,700","2,600","2,600","2,600","2,700","2,700","2,700","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,800","2,800","2,700","2,700","2,800","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,900","2,900","2,800","2,800","2,800","2,700","2,700","2,800","2,800","2,700","2,800","2,700","2,700","2,700","2,900","2,900","2,900","2,800","2,800","2,800","2,700","2,800","2,800","2,800","2,800","2,800","2,900","2,800","2,900","2,800","2,800","2,900","2,900","3,000","2,900","3,000","3,100","3,100","3,200","3,300","3,200","3,000","3,100","3,100","3,100","3,100","3,100","3,100","3,200","3,200","3,200","3,200","3,200","3,400","3,400","3,400","3,500","3,700","3,600","3,500","3,500","3,500","3,500","3,500","3,500","3,600","3,500","3,600","3,400","3,500","3,400","3,400","3,500","3,500","3,600","3,600","3,600","3,600","3,600","3,600","3,700","3,700","3,700","3,700","3,800","3,800","3,800","3,800","3,900","3,700","3,700","3,700","3,700","3,700","3,700","3,700","3,700","3,700","3,700","3,700","3,700",,,,,,,,,,,
28,2020,000115,710000-720000,,1,70-000000,      Leisure & Hospitality,"1,000","1,000","1,000","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,100","1,200","1,100","1,100","1,200","1,200","1,300","1,400","1,300","1,300","1,300","1,200","1,100","1,100","1,100","1,100","1,200","1,300","1,300","1,400","1,400","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,200","1,300","1,500","1,600","1,600","1,500","1,400","1,600","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,500","1,500","1,400","1,400","1,200","1,200","1,200","1,200","1,200","1,300","1,400","1,400","1,500","1,500","1,400","1,400","1,400","1,300","1,400","1,400","1,500","1,500","1,500","1,700","1,600","1,600","1,600","1,600","1,500","1,500","1,500","1,400","1,400","1,400","1,500","1,600","1,600","1,700","1,600","1,400","1,500","1,500","1,600","1,500","1,500","1,500","1,500","1,600","1,700","1,600","1,600","1,600","1,500","1,400","1,400","1,300","1,400","1,400","1,500","1,500","1,600","1,600","1,500","1,500","1,400","1,400","1,400","1,300","1,400","1,400","1,000","1,200","1,300","1,300","1,200","1,200","1,200","1,200","1,000",,,,,,,,,,,
29,2020,000115,811000-813000,,1,80-000000,      Other Services,300,300,300,300,300,400,300,300,400,300,300,300,400,400,400,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,500,400,400,400,400,400,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,400,400,300,400,300,400,400,400,300,400,400,400,400,400,400,400,400,400,300,300,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,500,400,500,500,400,400,400,400,400,400,400,400,400,400,400,300,400,300,400,300,400,400,400,400,400,400,400,400,400,400,500,400,400,400,400,400,400,400,400,400,400,400,400,400,300,,,,,,,,,,,
30,2020,000115,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"5,300","5,400","5,500","5,700","5,800","6,200","5,500","5,900","5,800","5,900","6,000","5,900","5,900","5,900","6,000","5,800","6,000","6,100","5,300","5,900","6,200","6,200","6,200","6,100","6,100","6,200","6,200","6,200","6,200","6,200","5,400","5,500","5,600","5,800","5,800","5,800","5,700","5,800","5,800","5,800","5,800","5,700","5,100","5,400","5,500","5,700","5,800","5,800","5,800","5,900","5,900","5,900","6,000","5,900","5,200","5,500","5,800","5,800","5,800","5,800","5,700","5,800","5,900","5,900","6,100","5,900","5,600","5,800","6,000","6,000","5,800","5,900","5,700","6,000","6,000","6,000","6,100","6,100","5,700","5,900","6,100","6,100","6,000","6,000","5,900","6,000","6,200","6,200","6,300","6,400","5,700","5,800","6,100","6,100","6,300","6,200","6,200","6,300","6,400","6,400","6,600","6,600","5,900","6,300","6,500","6,600","6,600","6,500","6,700","6,800","6,800","6,700","6,700","6,900","6,100","6,400","6,600","7,500","7,700","7,900","7,900","8,000","7,900","7,800","7,600","7,500","6,900","7,200","7,200","7,300","7,200","7,300",,,,,,,,,,,
31,2020,000115,910000-912999,,1,90-910000,        Federal Government,"1,400","1,400","1,400","1,400","1,500","1,500","1,400","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,500","1,400","1,400","1,500","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,300","1,400","1,300","1,300","1,300","1,400","1,400","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,500","1,500","1,500","1,500","1,500","1,500","1,400","1,500","1,400","1,500","1,500","1,400","1,500","1,500","1,600","1,600","1,600","1,600","1,500","1,500","1,500","1,500","1,500","1,500","1,600","1,600","1,600","1,500","1,500","1,500","1,500","1,500","1,400","1,400","1,400","1,400","1,500","1,600","1,600","1,600","1,600","1,600","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,600","1,600","1,600","1,600","1,500","1,400","1,400","1,400","1,500","1,500","1,500","1,500","1,600","1,600","1,600","1,600","1,500","1,500","1,400",,,,,,,,,,,
32,2020,000115,"921611, 922999",,1,90-920000,          State Government,700,700,700,800,800,800,800,800,800,800,800,800,800,800,800,700,700,700,700,700,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,700,700,700,800,800,800,800,800,800,800,700,700,700,700,700,700,800,800,800,800,800,800,800,800,800,800,900,900,900,900,900,900,900,"1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",,,,,,,,,,,
