20,2020,000109,,,1,08-000000,    Private Service Providing,"9,030","9,100","9,060","9,160","9,280","9,470","9,590","9,590","9,450","9,240","9,440","9,460","9,460","9,460","9,400","9,500","9,420","9,670","9,930","9,930","9,570","9,530","9,730","9,330","9,220","9,440","9,400","9,590","9,650","9,880","10,010","9,990","9,690","9,430","9,440","9,210","9,500","9,530","9,470","9,500","9,690","9,910","10,150","10,180","9,750","9,660","9,740","9,730","9,480","9,830","9,810","9,730","9,980","10,140","10,380","10,340","10,170","10,060","9,980","10,070","9,890","9,820","9,860","10,100","10,320","10,480","10,840","10,900","10,560","10,400","10,350","10,450","10,360","10,560","10,510","10,390","10,460","10,700","10,950","10,880","10,680","10,530","10,490","10,550","10,370","10,460","10,520","10,730","10,610","10,890","11,160","11,140","10,920","10,720","10,670","10,700","10,300","10,370","10,570","10,540","10,530","10,920","10,960","10,860","10,660","10,510","10,460","10,600","10,300","10,260","10,370","10,290","10,400","10,590","10,760","10,740","10,470","10,200","10,210","10,280","10,040","10,120","9,960","8,070","8,610","9,330","9,530","9,510","9,490","9,370","9,350","9,410","9,180","9,190","9,260","9,310","9,380","9,610","9,730","9,820","9,650","9,500","9,490"
21,2020,000109,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","2,310","2,300","2,310","2,320","2,330","2,340","2,290","2,300","2,380","2,350","2,360","2,410","2,410","2,350","2,320","2,330","2,370","2,380","2,410","2,430","2,430","2,530","2,570","2,520","2,460","2,410","2,400","2,440","2,480","2,530","2,570","2,540","2,490","2,460","2,500","2,510","2,430","2,410","2,410","2,470","2,500","2,540","2,560","2,580","2,540","2,560","2,580","2,600","2,540","2,600","2,600","2,580","2,620","2,660","2,750","2,750","2,770","2,750","2,790","2,840","2,830","2,830","2,830","2,850","2,910","2,910","2,970","2,980","2,900","2,900","2,950","3,000","2,940","2,980","3,010","2,960","2,940","2,870","2,860","2,830","2,770","2,840","2,860","2,820","2,690","2,730","2,750","2,770","2,730","2,750","2,760","2,750","2,740","2,760","2,790","2,780","2,710","2,690","2,660","2,700","2,720","2,730","2,750","2,780","2,710","2,750","2,780","2,820","2,680","2,650","2,700","2,710","2,740","2,770","2,780","2,770","2,730","2,760","2,800","2,790","2,710","2,680","2,670","2,440","2,490","2,650","2,650","2,730","2,670","2,710","2,730","2,730","2,640","2,660","2,670","2,670","2,670","2,690","2,690","2,760","2,710","2,740","2,780"
22,2020,000109,,,1,41-000000,        Wholesale Trade,230,230,230,210,210,180,170,160,160,160,150,140,130,120,110,120,120,120,130,130,130,120,120,120,130,120,130,130,140,140,150,150,150,140,140,130,140,140,140,140,140,140,130,130,140,130,130,130,130,130,140,140,140,150,150,150,160,160,150,160,170,170,170,180,180,190,180,190,170,180,170,170,170,180,180,180,180,180,170,170,170,170,170,160,150,160,170,170,180,190,180,170,160,160,170,170,160,170,170,180,180,170,170,170,160,160,150,160,150,150,150,150,160,160,180,170,160,150,150,150,150,150,140,130,140,140,130,140,140,130,130,130,130,130,130,140,140,140,140,150,140,140,140
23,2020,000109,440000-450000,,1,42-000000,        Retail Trade,"1,920","1,920","1,920","1,930","1,940","1,970","1,920","1,940","2,040","2,010","2,040","2,090","2,110","2,060","2,040","2,040","2,070","2,070","2,080","2,110","2,110","2,200","2,250","2,220","2,140","2,100","2,080","2,110","2,130","2,160","2,180","2,160","2,130","2,130","2,170","2,190","2,120","2,080","2,080","2,130","2,140","2,160","2,170","2,190","2,170","2,200","2,230","2,240","2,190","2,260","2,240","2,220","2,260","2,260","2,340","2,340","2,370","2,350","2,420","2,460","2,440","2,440","2,440","2,450","2,490","2,470","2,520","2,530","2,490","2,490","2,550","2,610","2,540","2,550","2,570","2,510","2,510","2,440","2,430","2,400","2,340","2,420","2,440","2,420","2,340","2,330","2,350","2,380","2,340","2,350","2,370","2,350","2,360","2,390","2,420","2,410","2,350","2,330","2,300","2,340","2,360","2,360","2,380","2,400","2,360","2,390","2,410","2,450","2,340","2,320","2,370","2,370","2,380","2,400","2,390","2,380","2,360","2,400","2,440","2,440","2,370","2,350","2,350","2,140","2,160","2,320","2,340","2,410","2,350","2,390","2,420","2,420","2,350","2,350","2,360","2,360","2,360","2,370","2,370","2,410","2,370","2,410","2,450"
24,2020,000109,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities",160,150,160,180,180,190,200,200,180,180,170,180,170,170,170,170,180,190,200,190,190,210,200,180,190,190,190,200,210,230,240,230,210,190,190,190,170,190,190,200,220,240,260,260,230,230,220,230,220,210,220,220,220,250,260,260,240,240,220,220,220,220,220,220,240,250,270,260,240,230,230,220,230,250,260,260,250,250,260,260,260,250,250,240,190,230,230,220,210,220,210,220,220,200,200,200,190,190,190,180,190,200,210,210,190,210,220,220,190,180,190,190,200,210,200,220,210,210,210,200,190,180,190,180,180,190,180,190,180,180,180,180,170,180,180,180,180,180,180,200,190,190,190
25,2020,000109,,,1,50-000000,      Information,250,240,240,240,240,240,240,230,230,230,230,230,220,220,210,210,210,210,220,210,220,210,210,210,230,220,220,210,200,200,220,210,210,200,210,220,210,210,200,200,210,210,210,210,200,210,220,210,210,210,210,210,200,230,230,230,230,220,220,220,210,210,200,220,220,200,210,210,200,210,200,210,210,210,210,200,210,210,210,210,210,200,210,210,200,230,200,190,190,200,190,190,190,180,180,180,160,170,170,170,150,150,160,150,160,140,140,140,130,130,130,140,140,130,110,140,140,130,130,140,140,140,140,110,110,100,110,110,120,110,100,100,100,100,100,100,110,110,110,110,110,110,110
26,2020,000109,520000-530000,,1,55-000000,      Financial Activities,520,520,510,520,520,530,510,520,530,530,520,520,500,500,510,530,530,530,520,530,500,510,500,500,490,490,480,510,530,540,530,540,530,540,530,540,520,530,530,550,570,570,580,570,530,530,530,540,520,520,520,550,560,570,570,570,550,530,510,500,480,490,500,510,510,510,540,540,530,510,510,510,490,490,500,490,490,480,510,500,500,490,480,470,460,470,470,480,480,480,510,510,490,500,490,480,480,470,470,490,490,510,520,510,500,490,500,500,480,490,480,500,500,500,530,510,500,500,480,480,470,470,460,440,450,450,460,440,440,440,440,430,420,420,420,430,430,430,440,450,440,440,430
27,2020,000109,540000-560000,,1,60-000000,      Professional & Business Services,890,920,910,940,930,920,930,920,920,940,950,990,960,990,"1,000",970,940,920,900,880,880,900,880,890,920,920,920,940,920,930,940,940,930,940,920,940,930,940,940,930,900,920,920,900,900,910,900,930,910,900,900,920,910,890,900,900,900,870,860,890,940,950,950,930,920,890,930,940,940,950,960,960,960,980,950,"1,010","1,010","1,050","1,040","1,060","1,060","1,060","1,070","1,080","1,050","1,050","1,070","1,070","1,050","1,070","1,090","1,080","1,080","1,060","1,100","1,110","1,070","1,080","1,070","1,090","1,080","1,090","1,080","1,070","1,080","1,120","1,110","1,110","1,060","1,060","1,100","1,120","1,130","1,100","1,110","1,140","1,130","1,110","1,130","1,110","1,110","1,120","1,120","1,010","1,030","1,040","1,080","1,090","1,040","1,040","1,040","1,040","1,010","1,010","1,010","1,050","1,060","1,060","1,070","1,080","1,080","1,070","1,090"
28,2020,000109,610000-620000,,1,65-000000,      Educational & Health Services,"2,730","2,770","2,740","2,880","2,940","2,920","2,910","2,920","2,960","2,940","2,940","2,930","2,960","2,980","2,980","3,040","3,020","3,020","3,050","3,040","3,010","3,040","3,080","3,030","3,050","3,070","3,040","3,030","3,030","3,030","3,000","2,970","2,960","2,910","2,860","2,810","2,910","2,910","2,890","2,930","2,940","2,920","2,900","2,960","2,970","2,930","2,980","2,980","2,970","3,000","3,020","3,020","3,020","2,990","2,920","2,940","2,930","3,040","3,030","3,070","3,010","3,010","3,000","3,080","3,090","3,050","3,090","3,100","3,090","3,110","3,130","3,090","3,030","3,110","3,070","3,130","3,070","3,020","3,040","3,050","3,060","3,130","3,120","3,140","3,090","3,110","3,120","3,150","3,090","3,070","3,060","3,070","3,100","3,120","3,110","3,080","3,100","3,120","3,110","3,100","3,030","3,010","3,000","3,050","3,080","3,110","3,130","3,130","3,130","3,130","3,150","3,030","3,050","3,010","2,940","2,950","2,910","2,920","2,920","2,910","2,890","2,910","2,850","2,610","2,680","2,720","2,710","2,720","2,710","2,720","2,720","2,710","2,680","2,640","2,640","2,630","2,600","2,580","2,610","2,630","2,640","2,670","2,670"
29,2020,000109,710000-720000,,1,70-000000,      Leisure & Hospitality,"2,000","2,020","2,020","1,900","1,930","2,120","2,300","2,280","2,020","1,860","2,060","2,000","2,050","2,040","2,000","2,000","1,940","2,170","2,360","2,360","2,060","1,900","2,050","1,740","1,620","1,890","1,890","2,000","2,020","2,150","2,240","2,270","2,080","1,910","1,970","1,730","2,050","2,070","2,040","1,950","2,100","2,250","2,480","2,450","2,120","2,040","2,050","1,990","1,850","2,120","2,090","1,970","2,150","2,270","2,470","2,410","2,280","2,140","2,080","2,030","1,920","1,840","1,880","1,990","2,120","2,330","2,500","2,520","2,310","2,170","2,050","2,130","2,200","2,250","2,230","2,050","2,170","2,460","2,700","2,630","2,480","2,230","2,180","2,250","2,330","2,310","2,360","2,500","2,450","2,670","2,910","2,880","2,680","2,460","2,310","2,360","2,080","2,150","2,390","2,300","2,400","2,760","2,800","2,680","2,530","2,300","2,230","2,360","2,300","2,280","2,330","2,370","2,410","2,610","2,840","2,760","2,630","2,350","2,330","2,430","2,310","2,380","2,290","1,100","1,510","1,960","2,090","1,990","2,090","1,940","1,900","1,960","1,920","1,960","2,020","2,030","2,070","2,290","2,380","2,340","2,230","2,030","1,970"
30,2020,000109,811000-813000,,1,80-000000,      Other Services,330,330,330,360,390,400,410,420,410,390,380,380,360,380,380,420,410,440,470,480,470,440,440,440,450,440,450,460,470,500,510,520,490,470,450,460,450,460,460,470,470,500,500,510,490,480,480,480,480,480,470,480,520,530,540,540,510,510,490,520,500,490,500,520,550,590,600,610,590,550,550,550,540,540,550,550,570,610,610,600,600,570,580,580,550,560,560,570,630,660,650,660,640,650,700,710,700,690,710,690,660,670,650,630,600,610,570,560,530,510,480,420,440,470,460,460,440,430,410,410,410,430,420,360,350,410,430,430,430,420,430,420,410,410,400,390,430,450,440,450,440,430,440
31,2020,000109,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"5,260","5,320","5,360","5,320","5,550","5,490","5,280","5,340","5,210","5,300","5,200","5,150","5,020","5,040","4,970","5,070","5,230","5,160","5,130","5,260","5,320","5,370","5,280","5,220","5,080","5,220","5,250","5,260","5,320","5,320","5,150","5,150","5,270","5,310","5,300","5,190","5,120","5,190","5,210","5,280","5,420","5,370","4,910","4,870","5,300","5,440","5,300","5,330","5,210","5,320","5,310","5,460","5,560","5,570","5,090","4,960","5,560","5,590","5,600","5,530","5,360","5,470","5,540","5,530","5,630","5,550","5,100","5,060","5,420","5,560","5,670","5,540","5,420","5,540","5,610","5,660","5,730","5,700","5,340","5,370","5,590","5,730","5,720","5,430","5,370","5,510","5,550","5,460","5,570","5,720","5,290","5,260","5,420","5,690","5,630","5,560","5,410","5,600","5,440","5,540","5,560","5,570","5,320","5,290","5,620","5,740","5,710","5,630","5,430","5,710","5,690","5,760","5,770","5,810","5,470","5,500","5,710","5,760","5,860","5,710","5,600","5,660","5,720","4,670","4,520","4,870","4,880","5,050","5,100","5,120","5,180","5,070","5,020","5,020","5,030","5,200","5,380","5,170","4,900","5,040","5,070","5,060","5,040"
32,2020,000109,919110-912999,,1,90-910000,        Federal Government,330,330,360,410,580,580,550,530,480,450,370,320,300,300,300,330,410,450,580,600,480,460,420,390,380,400,400,430,510,550,580,560,540,520,480,430,410,390,400,410,460,530,570,570,550,520,490,470,400,400,390,410,510,600,650,650,610,580,540,470,430,420,420,430,490,560,560,570,550,540,520,430,410,400,390,430,460,580,590,580,560,540,500,420,400,390,380,390,420,540,530,540,520,520,410,410,390,380,360,370,440,510,500,500,490,480,400,390,370,390,360,370,430,500,500,500,490,460,430,380,350,360,360,380,430,460,460,520,500,450,440,390,370,360,370,380,450,460,470,480,470,450,420
33,2020,000109,"920000, 930000",,1,90-940000,        State & Local Government,"4,930","4,990","5,000","4,910","4,970","4,910","4,730","4,810","4,730","4,850","4,830","4,830","4,720","4,740","4,670","4,740","4,820","4,710","4,550","4,660","4,840","4,910","4,860","4,830","4,700","4,820","4,850","4,830","4,810","4,770","4,570","4,590","4,730","4,790","4,820","4,760","4,710","4,800","4,810","4,870","4,960","4,840","4,340","4,300","4,750","4,920","4,810","4,860","4,810","4,920","4,920","5,050","5,050","4,970","4,440","4,310","4,950","5,010","5,060","5,060","4,930","5,050","5,120","5,100","5,140","4,990","4,540","4,490","4,870","5,020","5,150","5,110","5,010","5,140","5,230","5,230","5,280","5,120","4,750","4,790","5,030","5,180","5,220","5,010","4,970","5,120","5,170","5,070","5,150","5,180","4,760","4,730","4,900","5,180","5,220","5,150","5,020","5,220","5,070","5,160","5,120","5,060","4,810","4,790","5,130","5,270","5,310","5,240","5,060","5,320","5,330","5,390","5,330","5,310","4,980","5,000","5,220","5,300","5,430","5,330","5,250","5,300","5,360","4,290","4,090","4,410","4,420","4,530","4,600","4,670","4,740","4,690","4,650","4,660","4,660","4,820","4,930","4,700","4,430","4,560","4,600","4,610","4,620"
34,2020,000109,"921611, 922999",,1,90-920000,          State Government,"1,300","1,300","1,290","1,220","1,280","1,280","1,270","1,330","1,270","1,230","1,190","1,180","1,180","1,170","1,160","1,150","1,200","1,210","1,230","1,240","1,230","1,200","1,150","1,140","1,120","1,110","1,110","1,110","1,150","1,160","1,160","1,160","1,160","1,120","1,080","1,060","1,060","1,050","1,030","1,060","1,100","1,100","1,100","1,110","1,100","1,120","1,060","1,060","1,070","1,080","1,080","1,140","1,160","1,170","1,180","1,180","1,170","1,160","1,160","1,160","1,160","1,170","1,190","1,200","1,200","1,210","1,200","1,200","1,210","1,210","1,190","1,160","1,150","1,150","1,180","1,200","1,180","1,200","1,210","1,220","1,210","1,200","1,190","1,170","1,170","1,160","1,170","1,170","1,200","1,220","1,220","1,230","1,230","1,240","1,210","1,190","1,160","1,170","1,170","1,170","1,190","1,200","1,210","1,220","1,230","1,230","1,220","1,170","1,180","1,180","1,180","1,220","1,220","1,250","1,250","1,280","1,280","1,280","1,270","1,220","1,230","1,230","1,230","1,260","1,260","1,280","1,280","1,300","1,300","1,280","1,250","1,200","1,190","1,190","1,180","1,250","1,340","1,390","1,360","1,360","1,350","1,360","1,330"
35,2020,000109,"931611, 939012, 939022, 932994",,1,90-930000,          Local Government,"3,630","3,690","3,710","3,690","3,690","3,630","3,460","3,480","3,460","3,620","3,640","3,650","3,540","3,570","3,510","3,590","3,620","3,500","3,320","3,420","3,610","3,710","3,710","3,690","3,580","3,710","3,740","3,720","3,660","3,610","3,410","3,430","3,570","3,670","3,740","3,700","3,650","3,750","3,780","3,810","3,860","3,740","3,240","3,190","3,650","3,800","3,750","3,800","3,740","3,840","3,840","3,910","3,890","3,800","3,260","3,130","3,780","3,850","3,900","3,900","3,770","3,880","3,930","3,900","3,940","3,780","3,340","3,290","3,660","3,810","3,960","3,950","3,860","3,980","4,040","4,030","4,090","3,920","3,540","3,570","3,820","3,990","4,030","3,840","3,800","3,960","4,000","3,900","3,950","3,960","3,540","3,490","3,670","3,940","4,010","3,960","3,860","4,060","3,900","3,990","3,920","3,850","3,600","3,570","3,910","4,040","4,090","4,070","3,880","4,140","4,140","4,170","4,110","4,060","3,730","3,730","3,950","4,020","4,160","4,110","4,020","4,070","4,130","3,040","2,830","3,120","3,140","3,240","3,300","3,390","3,500","3,490","3,460","3,470","3,480","3,570","3,590","3,310","3,080","3,200","3,250","3,260","3,290"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES: The unemployment rate is calculated using unrounded data. Data may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column C:  County FIPS code or MSA designation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column E:  the historical series has a non-economic break in January of years displayed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column F:  a '1' means the cell is currently estimated & published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                             a '2' means the cell is currently published but is determined by addition or subtraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"                             a '5' means the cell is currently published, is made up of multiple NAICS codes and is determined by addition or subtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column G:  'SS-NAICS' refers to the North American Industry Classification System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
