10,2020,000015,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"7,980","8,090","8,130","8,220","8,300","8,430","7,830","7,800","8,100","8,030","8,000","7,930","7,850","7,910","7,910","7,990","8,050","8,110","7,940","8,010","8,290","8,170","8,070","8,030","7,640","7,740","7,730","7,580","7,750","7,800","7,410","7,540","7,860","7,610","7,670","7,600","7,610","7,640","7,710","7,760","7,890","7,940","7,590","7,650","7,960","7,830","7,740","7,720","7,560","7,550","7,620","7,710","7,760","7,880","7,450","7,530","7,730","7,780","7,750","7,640","7,550","7,530","7,640","7,850","7,950","8,040","7,660","7,850","8,050","7,960","7,940","7,830","7,610","7,650","7,770","7,920","7,990","8,140","7,930","7,970","8,120","8,080","7,920","7,870","7,780","7,820","7,840","8,000","8,060","8,140","7,970","8,190","8,160","8,180","8,050","8,040","8,000","8,060","8,130","8,110","8,240","8,340","8,030","8,260","8,260","8,200","8,090","8,000","7,970","7,970","8,060","8,140","8,250","8,350","8,080","8,310","8,310","8,330","8,190","8,130","8,100","8,080","8,180","7,280","7,310","7,670","7,450","7,770","7,750","7,730","7,640","7,580","7,560","7,520","7,600","7,700","7,750","7,850","7,920","8,230","7,990","8,020","7,870"
11,2020,000015,"113000, 210000-813000",,1,05-000000,    Total Private,"4,060","4,130","4,140","4,140","4,200","4,300","4,210","4,240","4,240","4,130","4,080","4,040","3,940","3,970","3,960","4,040","4,090","4,150","4,440","4,510","4,450","4,340","4,250","4,230","3,870","3,910","3,900","3,750","3,890","3,960","3,940","4,040","4,050","3,830","3,830","3,840","3,890","3,920","4,000","4,000","4,120","4,210","4,270","4,350","4,230","4,070","4,020","4,010","3,850","3,830","3,910","4,000","4,010","4,110","4,090","4,110","4,050","4,020","3,960","3,930","3,810","3,790","3,830","3,930","3,970","4,030","4,100","4,140","4,160","4,040","4,030","3,970","3,800","3,860","3,920","4,050","4,080","4,170","4,290","4,260","4,290","4,230","4,120","4,110","4,040","4,090","4,130","4,250","4,280","4,390","4,470","4,500","4,440","4,380","4,300","4,300","4,240","4,300","4,350","4,290","4,370","4,470","4,520","4,500","4,460","4,400","4,340","4,290","4,250","4,240","4,330","4,360","4,410","4,530","4,590","4,540","4,520","4,470","4,400","4,380","4,310","4,320","4,410","3,780","3,840","4,040","4,170","4,220","4,180","4,140","4,100","4,070","4,010","4,030","4,080","4,120","4,160","4,250","4,290","4,410","4,430","4,400","4,340"
12,2020,000015,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,230,230,230,250,270,310,310,300,320,310,290,260,220,250,240,220,260,270,280,300,300,270,260,230,230,220,200,200,240,250,220,250,250,250,220,230,210,210,220,230,260,280,250,270,260,220,220,220,180,180,180,200,210,230,230,230,240,240,210,200,210,200,210,200,230,240,240,250,260,250,250,200,220,230,220,240,250,260,290,290,300,280,260,250,240,250,260,270,290,320,320,330,330,310,310,310,290,300,300,290,330,340,350,350,360,350,340,320,310,310,320,320,340,360,380,370,380,380,360,350,340,340,370,290,330,360,360,380,380,360,350,340,340,350,360,370,390,420,440,430,440,420,400
13,2020,000015,"1133000, 210000",,1,15-000000,"     Mining, Logging and Construction",140,140,140,150,170,210,200,200,210,200,180,150,120,140,130,120,150,160,170,180,180,160,160,130,130,130,130,130,170,180,150,180,180,170,160,160,140,140,150,160,180,200,170,180,180,140,140,140,110,110,110,120,140,160,160,160,170,170,140,130,140,130,140,130,150,160,160,170,180,170,170,120,130,150,140,160,160,170,190,180,190,170,150,140,130,140,150,140,170,200,200,190,190,190,180,180,160,170,170,160,200,200,210,200,220,210,190,180,170,170,180,180,190,200,220,220,230,230,200,200,180,190,210,160,190,230,220,230,230,230,220,210,210,220,230,230,240,270,280,270,270,260,240
16,2020,000015,210000-330000,,1,30-000000,      Manufacturing,90,90,90,100,100,100,110,100,110,110,110,110,100,110,110,100,110,110,110,120,120,110,100,100,100,90,70,70,70,70,70,70,70,80,60,70,70,70,70,70,80,80,80,90,80,80,80,80,70,70,70,80,70,70,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,90,90,90,110,110,110,110,110,110,110,100,110,120,120,130,130,130,140,120,120,130,130,130,130,130,130,130,140,150,150,140,140,140,140,150,140,150,150,160,160,160,160,150,160,150,160,150,160,130,140,140,140,140,140,130,130,130,130,130,130,140,140,150,160,160,170,160,160
19,2020,000015,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"7,750","7,860","7,900","7,970","8,030","8,120","7,520","7,500","7,780","7,720","7,710","7,670","7,630","7,660","7,670","7,770","7,790","7,840","7,660","7,710","7,990","7,900","7,810","7,800","7,410","7,520","7,530","7,380","7,510","7,550","7,190","7,290","7,610","7,360","7,450","7,370","7,400","7,430","7,490","7,530","7,630","7,660","7,340","7,380","7,700","7,610","7,520","7,500","7,380","7,370","7,440","7,510","7,550","7,650","7,220","7,300","7,490","7,540","7,540","7,440","7,340","7,330","7,430","7,650","7,720","7,800","7,420","7,600","7,790","7,710","7,690","7,630","7,400","7,420","7,550","7,680","7,740","7,880","7,630","7,680","7,820","7,800","7,660","7,630","7,540","7,580","7,580","7,730","7,770","7,820","7,640","7,860","7,840","7,870","7,740","7,730","7,710","7,760","7,830","7,820","7,910","8,000","7,680","7,910","7,890","7,850","7,750","7,680","7,670","7,660","7,730","7,820","7,910","7,980","7,700","7,940","7,920","7,950","7,840","7,780","7,760","7,740","7,810","6,990","6,990","7,300","7,080","7,390","7,380","7,370","7,300","7,250","7,220","7,170","7,240","7,340","7,370","7,430","7,480","7,800","7,550","7,600","7,480"
20,2020,000015,,,1,08-000000,    Private Service Providing,"3,830","3,900","3,910","3,890","3,930","3,990","3,900","3,940","3,920","3,820","3,790","3,780","3,720","3,720","3,720","3,820","3,830","3,880","4,160","4,210","4,150","4,070","3,990","4,000","3,640","3,690","3,700","3,550","3,650","3,710","3,720","3,790","3,800","3,580","3,610","3,610","3,680","3,710","3,780","3,770","3,860","3,930","4,020","4,080","3,970","3,850","3,800","3,790","3,670","3,650","3,730","3,800","3,800","3,880","3,860","3,880","3,810","3,780","3,750","3,730","3,600","3,590","3,620","3,730","3,740","3,790","3,860","3,890","3,900","3,790","3,780","3,770","3,590","3,630","3,700","3,810","3,830","3,910","3,990","3,970","3,990","3,940","3,860","3,860","3,800","3,840","3,870","3,980","4,000","4,070","4,150","4,170","4,110","4,070","3,990","3,990","3,950","3,990","4,050","4,000","4,040","4,140","4,160","4,150","4,100","4,050","4,010","3,970","3,940","3,930","4,000","4,040","4,080","4,170","4,210","4,170","4,140","4,090","4,050","4,040","3,970","3,970","4,040","3,490","3,520","3,680","3,810","3,840","3,810","3,780","3,750","3,730","3,670","3,690","3,720","3,760","3,770","3,830","3,850","3,980","4,000","3,980","3,940"
21,2020,000015,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","1,080","1,070","1,070","1,060","1,090","1,100","1,100","1,120","1,090","1,080","1,090","1,090","1,090","1,090","1,070","1,080","1,110","1,140","1,140","1,160","1,130","1,130","1,110","1,120","1,060","1,050","1,040","1,000","1,030","1,050","1,050","1,060","1,070","1,050","1,070","1,060","1,040","1,040","1,050","1,030","1,070","1,090","1,080","1,100","1,060","1,050","1,060","1,060","1,000",980,990,"1,000","1,010","1,040","1,020","1,010","1,000","1,010","1,050","1,050","1,020",990,990,990,"1,010","1,020","1,020","1,030","1,050","1,020","1,030","1,020",970,970,980,"1,020","1,050","1,050","1,060","1,050","1,080","1,080","1,070","1,050",990,"1,010","1,020","1,020","1,020","1,040","1,030","1,040","1,030","1,020","1,010","1,010",990,990,"1,000",980,"1,000","1,020","1,020","1,030","1,010","1,010","1,000",980,960,970,990,980,"1,010","1,010","1,010","1,000",990,970,970,980,990,990,"1,010",970,970,"1,000","1,000","1,040","1,030","1,020","1,020","1,010",970,980,990,990,"1,010","1,020","1,020","1,030","1,030","1,030","1,030"
25,2020,000015,,,1,50-000000,      Information,90,90,90,100,100,100,90,80,80,100,100,100,80,80,80,80,80,80,90,90,90,90,90,90,80,80,80,90,90,90,90,90,90,80,80,80,80,80,80,80,80,80,90,90,90,90,90,90,80,70,70,80,80,80,80,80,80,80,80,80,70,70,70,90,80,90,80,80,80,80,80,90,80,80,90,80,80,90,80,90,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,80,70,70,70,70,70,70,60,70,60,70,80,70,60,70,70,70,70,70,70,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60
26,2020,000015,520000-530000,,1,55-000000,      Financial Activities,180,180,190,190,190,200,180,180,170,180,180,180,180,190,180,190,180,190,180,190,180,190,180,180,180,180,190,190,200,190,190,190,200,180,180,190,190,180,190,190,190,190,190,200,200,200,200,200,190,190,190,180,190,180,180,180,180,180,180,180,180,170,180,190,180,180,190,190,200,190,190,190,180,180,180,190,180,190,180,170,180,200,180,170,180,190,190,180,180,180,170,180,170,180,170,190,170,170,180,170,170,180,170,170,170,170,170,160,160,160,170,170,170,170,170,160,160,160,160,160,160,160,160,150,150,150,150,150,150,150,150,150,150,150,150,150,150,160,150,150,140,150,150
27,2020,000015,540000-560000,,1,60-000000,      Professional & Business Services,180,180,180,180,170,180,160,170,170,170,170,180,180,180,180,250,220,230,470,480,480,420,410,420,220,230,220,200,180,180,170,170,160,170,160,170,190,190,190,190,180,180,210,210,210,190,190,180,220,230,230,240,210,220,210,200,200,190,190,190,220,220,210,220,210,200,210,210,210,200,200,200,210,220,230,240,220,230,250,240,240,190,180,240,240,240,250,220,200,200,200,200,190,200,190,200,220,220,220,200,170,170,180,180,170,160,160,170,180,180,180,190,170,180,170,170,160,160,150,160,160,170,170,150,160,160,170,160,160,150,140,160,170,170,170,170,150,150,160,170,160,150,150
28,2020,000015,610000-620000,,1,65-000000,      Educational & Health Services,"1,520","1,540","1,530","1,520","1,520","1,480","1,430","1,430","1,480","1,460","1,470","1,460","1,460","1,440","1,430","1,400","1,400","1,360","1,340","1,350","1,360","1,370","1,360","1,370","1,370","1,390","1,410","1,270","1,300","1,290","1,260","1,280","1,300","1,220","1,240","1,260","1,390","1,440","1,450","1,420","1,430","1,410","1,410","1,410","1,420","1,440","1,430","1,440","1,410","1,420","1,440","1,440","1,430","1,420","1,400","1,420","1,420","1,430","1,430","1,420","1,380","1,390","1,370","1,400","1,380","1,370","1,380","1,410","1,430","1,440","1,440","1,440","1,400","1,400","1,410","1,360","1,380","1,390","1,400","1,400","1,410","1,440","1,450","1,440","1,460","1,470","1,460","1,530","1,520","1,510","1,520","1,520","1,550","1,560","1,570","1,590","1,570","1,570","1,580","1,570","1,580","1,590","1,580","1,590","1,600","1,630","1,630","1,650","1,630","1,630","1,640","1,620","1,630","1,630","1,600","1,610","1,650","1,660","1,670","1,670","1,660","1,660","1,680","1,590","1,590","1,570","1,590","1,590","1,590","1,610","1,620","1,620","1,610","1,600","1,610","1,610","1,620","1,610","1,600","1,580","1,640","1,650","1,660"
29,2020,000015,710000-720000,,1,70-000000,      Leisure & Hospitality,660,720,730,750,770,830,850,870,840,740,690,680,630,640,680,710,730,770,820,820,800,750,720,700,610,640,640,680,720,790,830,870,850,760,750,720,660,650,690,730,770,850,910,930,860,750,700,690,640,640,680,740,750,810,850,870,820,780,710,690,630,650,700,750,790,840,890,870,830,760,730,720,660,690,730,810,820,880,940,930,910,860,800,770,760,750,780,850,890,970,"1,050","1,050",980,920,840,800,800,850,890,910,940,"1,010","1,040","1,010",970,910,870,840,840,820,870,920,950,"1,030","1,090","1,060","1,020",980,930,900,820,820,820,470,500,660,750,750,720,690,650,630,620,630,650,690,700,750,770,900,870,830,790
30,2020,000015,811000-813000,,1,80-000000,      Other Services,120,120,120,90,90,100,90,90,90,90,90,90,100,100,100,110,110,110,120,120,110,120,120,120,120,120,120,120,130,120,130,130,130,120,130,130,130,130,130,130,140,130,130,140,130,130,130,130,130,120,130,120,130,130,120,120,110,110,110,120,100,100,100,90,90,90,90,100,100,100,110,110,90,90,90,100,90,90,90,100,90,90,110,100,110,100,100,100,110,90,100,100,100,130,120,120,110,110,110,110,110,110,110,100,100,100,100,100,100,100,100,100,100,90,90,100,90,100,100,100,120,110,120,100,100,90,100,100,100,110,110,110,110,100,100,100,100,100,100,100,100,110,110
31,2020,000015,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"3,920","3,960","3,990","4,080","4,100","4,130","3,620","3,560","3,860","3,900","3,920","3,890","3,910","3,940","3,950","3,950","3,960","3,960","3,500","3,500","3,840","3,830","3,820","3,800","3,770","3,830","3,830","3,830","3,860","3,840","3,470","3,500","3,810","3,780","3,840","3,760","3,720","3,720","3,710","3,760","3,770","3,730","3,320","3,300","3,730","3,760","3,720","3,710","3,710","3,720","3,710","3,710","3,750","3,770","3,360","3,420","3,680","3,760","3,790","3,710","3,740","3,740","3,810","3,920","3,980","4,010","3,560","3,710","3,890","3,920","3,910","3,860","3,810","3,790","3,850","3,880","3,920","3,970","3,640","3,710","3,830","3,860","3,800","3,770","3,730","3,740","3,710","3,750","3,780","3,750","3,490","3,690","3,720","3,800","3,750","3,740","3,760","3,770","3,780","3,820","3,870","3,870","3,520","3,760","3,800","3,800","3,750","3,710","3,720","3,730","3,730","3,790","3,840","3,810","3,490","3,780","3,790","3,860","3,790","3,740","3,780","3,760","3,770","3,500","3,470","3,630","3,270","3,550","3,570","3,590","3,550","3,510","3,550","3,490","3,510","3,580","3,590","3,600","3,630","3,820","3,560","3,630","3,530"
32,2020,000015,910000-912999,,1,90-910000,        Federal Government,140,140,150,190,250,240,230,210,190,160,150,150,140,140,140,160,170,180,180,180,180,170,150,140,130,130,130,150,160,170,180,180,170,150,140,140,130,130,130,130,160,160,170,170,160,150,120,130,130,130,130,140,140,170,180,170,170,150,130,120,120,120,130,140,170,170,170,170,180,150,130,120,130,120,120,130,160,170,180,180,170,160,140,130,130,130,130,130,160,170,170,170,170,150,130,120,120,120,120,120,150,170,170,170,170,160,140,120,120,120,120,120,170,180,180,170,180,160,130,130,120,120,130,140,160,190,180,210,200,180,160,150,140,140,140,160,180,190,200,200,190,180,160
33,2020,000015,"920000, 930000",,1,90-940000,        State & Local Government,"3,780","3,820","3,840","3,890","3,850","3,890","3,390","3,350","3,670","3,740","3,770","3,740","3,770","3,800","3,810","3,790","3,790","3,780","3,320","3,320","3,660","3,660","3,670","3,660","3,640","3,700","3,700","3,680","3,700","3,670","3,290","3,320","3,640","3,630","3,700","3,620","3,590","3,590","3,580","3,630","3,610","3,570","3,150","3,130","3,570","3,610","3,600","3,580","3,580","3,590","3,580","3,570","3,610","3,600","3,180","3,250","3,510","3,610","3,660","3,590","3,620","3,620","3,680","3,780","3,810","3,840","3,390","3,540","3,710","3,770","3,780","3,740","3,680","3,670","3,730","3,740","3,760","3,800","3,470","3,530","3,660","3,700","3,670","3,640","3,610","3,610","3,580","3,620","3,620","3,580","3,320","3,520","3,560","3,640","3,620","3,620","3,640","3,640","3,660","3,700","3,720","3,700","3,350","3,590","3,630","3,640","3,610","3,590","3,600","3,620","3,610","3,660","3,670","3,640","3,310","3,600","3,610","3,700","3,660","3,620","3,660","3,640","3,640","3,370","3,310","3,440","3,090","3,340","3,370","3,410","3,390","3,370","3,410","3,350","3,370","3,420","3,410","3,410","3,420","3,620","3,370","3,450","3,380"
34,2020,000015,"921611, 922999",,1,90-920000,          State Government,"1,640","1,650","1,650","1,680","1,650","1,660","1,610","1,630","1,630","1,620","1,640","1,620","1,610","1,630","1,630","1,640","1,640","1,630","1,620","1,610","1,610","1,590","1,580","1,590","1,590","1,620","1,600","1,590","1,600","1,610","1,600","1,610","1,600","1,590","1,600","1,570","1,560","1,560","1,540","1,540","1,540","1,530","1,530","1,540","1,540","1,540","1,510","1,500","1,510","1,500","1,490","1,480","1,480","1,480","1,480","1,490","1,510","1,510","1,530","1,510","1,530","1,540","1,560","1,550","1,570","1,570","1,570","1,570","1,560","1,590","1,610","1,590","1,560","1,560","1,560","1,540","1,530","1,550","1,520","1,540","1,520","1,500","1,480","1,450","1,440","1,430","1,410","1,400","1,380","1,370","1,360","1,380","1,380","1,390","1,400","1,390","1,400","1,420","1,410","1,440","1,450","1,440","1,450","1,450","1,460","1,440","1,430","1,420","1,420","1,410","1,390","1,380","1,390","1,380","1,390","1,410","1,400","1,410","1,420","1,410","1,410","1,410","1,420","1,440","1,420","1,420","1,430","1,420","1,410","1,420","1,420","1,390","1,400","1,400","1,400","1,430","1,410","1,400","1,430","1,420","1,410","1,400","1,360"
