10,2020,000023,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"45,700","45,900","46,600","46,700","47,800","47,200","46,300","46,800","47,300","48,000","47,500","47,100","45,200","45,800","45,700","45,900","46,500","46,200","44,800","46,000","46,600","46,500","46,400","46,100","45,200","45,300","45,500","45,900","46,800","46,400","44,700","45,600","46,900","46,200","46,300","46,100","45,200","45,900","46,000","46,200","47,000","46,400","45,000","45,200","46,600","46,800","47,100","47,000","45,500","46,000","46,800","47,000","47,600","47,400","45,500","46,000","47,400","47,800","47,800","47,300","46,200","47,000","47,200","47,600","48,100","47,900","46,900","47,200","48,600","48,800","49,400","48,500","47,300","48,100","48,500","49,300","49,500","49,100","47,600","48,200","49,500","49,900","49,800","49,400","48,300","49,200","49,500","50,100","50,600","50,300","48,300","48,900","50,300","50,800","50,700","50,800","48,800","49,600","49,900","50,600","51,100","50,800","49,100","50,000","51,300","51,700","51,900","51,400","49,600","50,200","50,700","51,000","51,500","51,100","49,500","50,200","51,100","51,700","52,000","51,500","49,800","50,600","50,800","43,000","44,100","45,300","44,400","44,800","46,100","46,300","46,500","46,000","45,100","45,800","46,600","47,200","47,900","47,900","46,500","47,500","48,300","48,700","48,800"
11,2020,000023,"113000, 210000-813000",,1,05-000000,    Total Private,"32,100","32,200","32,600","32,700","33,400","33,200","33,600","34,000","34,000","34,100","33,800","33,500","31,800","32,200","31,900","32,300","32,400","32,200","32,600","33,100","33,300","32,900","32,600","32,400","31,600","31,600","31,700","32,100","32,800","32,800","32,600","33,100","33,200","32,600","32,400","32,400","31,800","32,400","32,200","32,500","32,900","32,600","32,800","32,900","33,200","33,100","33,400","33,300","32,200","32,400","32,900","33,000","33,400","33,300","33,200","33,400","33,600","33,500","33,300","33,100","32,300","33,000","33,000","33,400","33,800","33,600","34,200","34,300","34,700","34,700","34,800","34,500","33,400","34,100","34,100","34,600","34,800","34,400","34,700","35,000","35,400","35,300","35,200","35,100","34,300","34,900","35,100","35,400","35,600","35,400","35,500","35,600","36,000","36,100","36,100","36,000","34,700","35,300","35,300","35,700","36,200","36,100","36,400","36,800","37,100","36,900","37,000","36,600","35,200","35,800","36,000","36,100","36,500","36,300","36,600","36,700","36,800","36,900","36,800","36,700","35,200","36,000","35,800","29,200","30,600","31,800","32,400","32,900","33,200","33,300","33,300","33,100","32,400","33,000","33,600","34,000","34,400","34,300","34,600","34,900","35,200","35,200","35,200"
12,2020,000023,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"3,800","3,700","3,900","3,900","4,100","4,300","4,600","4,700","4,600","4,600","4,300","4,200","3,900","4,000","3,900","4,000","4,100","4,200","4,500","4,700","4,600","4,400","4,200","4,000","3,900","3,700","3,600","3,800","4,000","4,100","4,400","4,500","4,500","4,200","4,000","4,000","3,800","3,900","3,800","3,900","4,100","4,200","4,200","4,100","4,100","4,100","4,100","3,900","3,700","3,700","3,900","3,900","4,100","4,200","4,200","4,200","4,200","4,200","4,000","3,900","3,800","3,900","3,900","4,000","4,000","4,200","4,300","4,300","4,300","4,300","4,200","4,000","3,800","4,000","3,900","4,100","4,200","4,300","4,300","4,300","4,300","4,300","4,100","4,000","3,900","4,000","4,100","4,200","4,300","4,500","4,600","4,700","4,700","4,600","4,400","4,500","4,200","4,300","4,200","4,200","4,500","4,700","4,800","4,900","5,000","4,900","4,800","4,600","4,500","4,500","4,600","4,500","4,700","4,900","5,000","5,000","4,900","4,900","4,800","4,600","4,500","4,700","4,700","3,800","4,300","4,600","4,800","4,800","4,900","4,900","4,800","4,600","4,400","4,600","4,700","4,800","5,000","5,200","5,300","5,300","5,300","5,200","5,100"
13,2020,000023,"10000000, 20000000",,1,15-000000,"     Mining, Logging, and Construction","1,800","1,700","1,900","1,900","2,000","2,100","2,400","2,500","2,400","2,400","2,100","2,000","1,800","1,900","1,800","1,900","2,100","2,100","2,400","2,600","2,500","2,300","2,200","2,000","1,900","1,700","1,600","1,800","2,000","2,100","2,400","2,500","2,500","2,200","2,000","2,000","1,800","1,800","1,800","1,800","2,000","2,100","2,100","2,100","2,100","2,100","2,000","1,800","1,800","1,600","1,800","1,900","2,000","2,100","2,100","2,100","2,100","2,100","1,900","1,800","1,800","1,800","1,900","2,000","2,000","2,200","2,300","2,300","2,300","2,200","2,100","1,900","1,800","1,800","1,800","2,000","2,100","2,200","2,300","2,300","2,300","2,200","2,000","2,000","1,900","2,000","2,000","2,100","2,300","2,400","2,600","2,600","2,600","2,600","2,400","2,500","2,200","2,200","2,200","2,200","2,400","2,700","2,700","2,800","2,800","2,700","2,600","2,400","2,300","2,300","2,500","2,300","2,500","2,600","2,800","2,800","2,800","2,700","2,700","2,500","2,300","2,400","2,400","2,200","2,400","2,600","2,700","2,700","2,700","2,700","2,700","2,500","2,400","2,400","2,500","2,500","2,800","2,900","3,000","3,000","3,000","3,000","2,800"
14,2020,000023,"1133000, 210000",,1,10-000000,      Mining and Logging,200,200,300,300,400,400,500,500,500,500,400,300,200,300,300,300,400,400,500,600,500,400,400,300,300,200,200,300,400,400,500,500,500,400,300,300,300,300,300,300,400,400,400,400,400,400,400,300,300,200,300,300,400,400,400,400,400,400,300,300,200,200,300,300,300,400,400,400,400,400,300,200,200,200,200,300,300,400,400,400,400,400,300,300,300,300,300,300,400,400,500,500,400,400,400,400,300,300,300,300,400,500,500,500,500,500,400,400,300,300,400,300,400,400,500,500,500,400,400,300,300,300,300,300,400,400,400,400,400,400,400,300,300,300,300,300,400,500,500,500,500,500,400
15,2020,000023,,,1,20-000000,      Construction,"1,600","1,500","1,600","1,600","1,600","1,700","1,900","2,000","1,900","1,900","1,700","1,700","1,600","1,600","1,500","1,600","1,700","1,700","1,900","2,000","2,000","1,900","1,800","1,700","1,600","1,500","1,400","1,500","1,600","1,700","1,900","2,000","2,000","1,800","1,700","1,700","1,500","1,500","1,500","1,500","1,600","1,700","1,700","1,700","1,700","1,700","1,600","1,500","1,500","1,400","1,500","1,600","1,600","1,700","1,700","1,700","1,700","1,700","1,600","1,500","1,600","1,600","1,600","1,700","1,700","1,800","1,900","1,900","1,900","1,800","1,800","1,700","1,600","1,600","1,600","1,700","1,800","1,800","1,900","1,900","1,900","1,800","1,700","1,700","1,600","1,700","1,700","1,800","1,900","2,000","2,100","2,100","2,200","2,200","2,000","2,100","1,900","1,900","1,900","1,900","2,000","2,200","2,200","2,300","2,300","2,200","2,200","2,000","2,000","2,000","2,100","2,000","2,100","2,200","2,300","2,300","2,300","2,300","2,300","2,200","2,000","2,100","2,100","1,900","2,000","2,200","2,300","2,300","2,300","2,300","2,300","2,200","2,100","2,100","2,200","2,200","2,400","2,400","2,500","2,500","2,500","2,500","2,400"
16,2020,000023,210000-330000,,1,30-000000,      Manufacturing,"2,000","2,000","2,000","2,000","2,100","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,100","2,100","2,100","2,100","2,000","2,100","2,100","2,100","2,100","2,100","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,100","2,000","2,100","2,100","2,100","2,100","2,000","2,000","2,000","2,100","2,100","1,900","2,100","2,100","2,000","2,100","2,100","2,100","2,100","2,100","2,100","2,100","2,100","2,000","2,100","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,100","2,100","2,100","2,000","2,100","2,100","2,100","2,100","2,100","2,000","2,100","2,100","2,000","2,000","2,100","2,000","2,100","2,100","2,100","2,000","2,000","2,100","2,100","2,000","2,000","2,000","2,000","2,000","2,100","2,100","2,000","2,000","2,100","2,100","2,100","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","1,600","1,900","2,000","2,100","2,100","2,100","2,100","2,100","2,100","2,100","2,200","2,200","2,200","2,200","2,200","2,300","2,300","2,300","2,200","2,200"
17,2020,000023,"321000, 327000-330000",,1,31-000000,        Durable Goods,"1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,100","1,200","1,200","1,200","1,100","1,200","1,200","1,200","1,200","1,200","1,100","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,200","1,100","1,100","1,100","1,100","1,100","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,000","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,000","1,000","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100",800,"1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,200","1,100","1,100"
18,2020,000023,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,800,800,800,800,800,900,900,900,900,900,900,"1,000","1,000",900,900,900,900,900,900,900,900,900,900,"1,000",900,900,900,900,900,900,900,900,900,900,900,900,900,"1,000",900,"1,000","1,000","1,000",900,900,900,900,"1,000","1,000",900,"1,000","1,000",900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,200","1,100","1,100","1,100","1,100","1,000","1,000","1,100","1,000","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,200","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100",700,800,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100"
19,2020,000023,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"41,900","42,200","42,700","42,800","43,700","42,900","41,700","42,100","42,700","43,400","43,200","42,900","41,300","41,800","41,800","41,900","42,400","42,000","40,300","41,300","42,000","42,100","42,200","42,100","41,300","41,600","41,900","42,100","42,800","42,300","40,300","41,100","42,400","42,000","42,300","42,100","41,400","42,000","42,200","42,300","42,900","42,200","40,800","41,100","42,500","42,700","43,000","43,100","41,800","42,300","42,900","43,100","43,500","43,200","41,300","41,800","43,200","43,600","43,800","43,400","42,400","43,100","43,300","43,600","44,100","43,700","42,600","42,900","44,300","44,500","45,200","44,500","43,500","44,200","44,600","45,100","45,300","44,800","43,300","43,900","45,200","45,600","45,700","45,400","44,500","45,200","45,500","45,900","46,200","45,700","43,700","44,300","45,600","46,200","46,300","46,400","44,600","45,300","45,700","46,400","46,600","46,200","44,300","45,100","46,300","46,800","47,100","46,900","45,100","45,700","46,100","46,400","46,800","46,200","44,500","45,200","46,200","46,800","47,100","46,900","45,300","46,000","46,100","39,200","39,800","40,700","39,600","40,000","41,200","41,500","41,700","41,400","40,700","41,200","41,900","42,400","42,900","42,700","41,300","42,200","43,100","43,500","43,700"
20,2020,000023,,,1,08-000000,    Private Service Providing,"28,300","28,500","28,700","28,800","29,300","28,900","29,000","29,300","29,400","29,500","29,500","29,300","27,900","28,200","28,000","28,300","28,300","28,000","28,100","28,400","28,700","28,500","28,400","28,400","27,700","27,900","28,100","28,300","28,800","28,700","28,200","28,600","28,700","28,400","28,400","28,400","28,000","28,500","28,400","28,600","28,800","28,400","28,600","28,800","29,100","29,000","29,300","29,400","28,500","28,700","29,000","29,100","29,300","29,100","29,000","29,200","29,400","29,300","29,300","29,200","28,500","29,100","29,100","29,400","29,800","29,400","29,900","30,000","30,400","30,400","30,600","30,500","29,600","30,200","30,100","30,500","30,600","30,200","30,400","30,700","31,100","31,100","31,100","31,100","30,400","30,900","31,000","31,200","31,300","30,900","30,800","31,000","31,300","31,500","31,600","31,600","30,500","31,000","31,100","31,500","31,700","31,400","31,500","31,900","32,100","32,100","32,200","32,000","30,800","31,300","31,400","31,600","31,800","31,400","31,600","31,700","31,800","31,900","32,000","32,000","30,800","31,300","31,100","25,400","26,300","27,200","27,600","28,000","28,300","28,400","28,500","28,500","27,900","28,400","28,900","29,200","29,400","29,200","29,300","29,700","29,900","30,000","30,200"
21,2020,000023,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","9,000","9,000","9,100","8,900","9,000","8,800","8,900","9,300","9,300","9,300","9,400","9,400","8,800","8,900","8,900","8,900","8,900","8,700","8,700","9,000","9,100","9,100","9,000","9,000","8,800","8,800","9,000","8,900","9,300","9,200","9,100","9,400","9,400","9,400","9,400","9,300","8,900","9,100","9,100","9,100","9,200","8,900","9,100","9,300","9,400","9,400","9,400","9,500","9,000","9,000","9,200","9,200","9,300","9,200","9,100","9,300","9,500","9,400","9,400","9,500","9,000","9,200","9,200","9,300","9,400","9,100","9,200","9,300","9,600","9,600","9,900","9,700","9,200","9,500","9,500","9,500","9,500","9,300","9,400","9,400","9,800","9,800","9,800","9,800","9,300","9,500","9,500","9,600","9,700","9,400","9,400","9,500","9,800","9,800","9,800","9,800","9,200","9,400","9,400","9,400","9,500","9,200","9,200","9,400","9,600","9,400","9,600","9,500","8,900","9,200","9,200","9,300","9,400","9,100","9,200","9,100","9,400","9,500","9,600","9,500","8,800","9,200","9,200","7,900","8,100","8,300","8,400","8,600","8,800","8,700","8,900","8,900","8,500","8,700","8,700","8,800","8,800","8,600","8,600","8,800","9,000","9,000","9,200"
22,2020,000023,,,1,41-000000,        Wholesale Trade,"1,000","1,000","1,000",900,900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,000","1,000","1,100","1,000","1,100","1,100","1,000","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",900,900,"1,000",900,900,900,900,900,900,900,900,900,900,"1,000","1,000",900,"1,000","1,000",900,"1,000","1,000","1,000","1,000","1,000",900,"1,000","1,000","1,000",900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100"
23,2020,000023,440000-450000,,1,42-000000,        Retail Trade,"6,800","6,800","6,900","6,900","6,900","6,700","6,700","7,000","7,000","7,100","7,200","7,300","6,800","6,800","6,800","6,800","6,800","6,500","6,500","6,700","6,800","6,800","6,700","6,800","6,700","6,700","6,700","6,700","6,900","6,700","6,700","6,900","7,000","7,000","7,100","7,000","6,700","6,900","6,900","6,800","6,900","6,600","6,700","6,900","7,100","7,100","7,200","7,200","6,800","6,900","7,000","6,900","6,900","6,800","6,800","7,000","7,200","7,200","7,300","7,300","6,900","7,100","7,100","7,200","7,200","6,900","7,000","7,100","7,400","7,500","7,700","7,600","7,200","7,400","7,400","7,400","7,400","7,000","7,100","7,200","7,600","7,600","7,700","7,600","7,200","7,500","7,400","7,500","7,600","7,200","7,200","7,300","7,600","7,600","7,700","7,600","7,100","7,300","7,300","7,300","7,300","6,900","6,900","7,100","7,300","7,300","7,500","7,400","6,800","7,200","7,100","7,200","7,300","6,900","7,000","7,000","7,300","7,300","7,400","7,400","6,800","7,100","7,100","5,900","6,000","6,100","6,300","6,500","6,600","6,600","6,700","6,700","6,400","6,600","6,600","6,700","6,700","6,400","6,500","6,600","6,800","6,900","7,000"
