10,2020,025260,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"35,800","36,300","36,100","36,500","36,500","36,400","37,100","37,700","37,400","37,100","36,400","36,000","35,500","36,100","35,600","36,000","36,200","36,200","37,600","37,700","38,000","36,900","36,600","36,600","35,600","36,300","35,900","36,000","36,400","37,200","37,800","37,400","37,800","37,200","36,800","36,700","35,800","36,400","36,400","36,800","37,500","37,500","37,500","37,600","37,900","37,500","37,500","37,200","36,200","36,600","36,900","37,200","37,600","38,000","38,200","38,700","38,800","38,400","38,100","38,100","37,300","37,800","37,600","38,200","38,600","38,700","39,300","39,900","39,600","39,000","39,000","39,000","37,500","37,900","38,000","38,300","39,200","39,100","39,500","40,000","39,900","39,600","39,600","39,300","38,200","38,500","38,600","39,200","39,900","40,100","40,200","41,000","40,700","40,700","40,700","40,400","39,900","40,600","40,700","40,500","40,800","40,500","40,600","40,900","41,100","40,600","41,500","41,500","40,300","40,800","41,000","41,100","41,800","41,400","41,200","42,100","42,100","41,900","42,000","41,700","40,700","41,100","41,000","38,000","37,800","39,100","38,800","39,100","38,800","38,400","38,400","38,500","37,400","38,100","38,500","38,300","39,100","39,400","39,300","40,000","40,200","40,400","40,500"
11,2020,025260,"113000, 210000-813000",,1,05-000000,    Total Private,"20,800","21,100","21,000","21,300","21,400","21,500","22,300","22,900","22,700","22,100","21,600","21,200","21,000","21,100","20,700","21,000","21,300","21,300","23,000","23,300","23,200","22,100","21,800","21,800","21,300","21,400","21,200","21,500","21,800","22,600","23,400","23,200","23,400","22,500","22,000","22,100","21,600","21,800","22,000","22,600","23,100","23,100","23,600","23,600","23,700","23,000","23,200","23,000","22,200","22,300","22,700","23,000","23,300","23,600","24,300","24,700","24,600","23,900","23,600","23,600","23,000","23,200","23,200","23,600","24,000","24,200","25,200","25,500","25,000","24,400","24,200","24,200","23,000","23,200","23,100","23,500","24,400","24,500","25,300","25,600","25,400","24,900","24,700","24,400","23,500","23,800","23,900","24,400","25,100","25,400","25,900","26,500","26,000","25,900","25,700","25,500","25,100","25,600","25,700","25,600","25,800","25,700","26,300","26,300","26,400","25,700","26,300","26,300","25,500","25,500","25,700","25,800","26,500","26,200","26,500","27,100","27,000","26,700","26,800","26,600","25,800","25,900","25,800","23,500","23,600","25,100","25,100","25,200","24,800","24,500","24,400","24,500","23,500","24,100","24,400","24,300","25,000","25,300","25,600","26,200","26,000","26,100","26,100"
12,2020,025260,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"4,400","4,400","4,400","4,400","4,600","4,700","5,800","6,100","6,000","5,300","4,800","4,800","4,800","4,800","4,500","4,600","4,800","4,900","6,200","6,300","6,400","5,300","4,900","5,000","4,800","4,700","4,600","4,600","4,800","5,400","6,200","6,200","6,300","5,200","4,700","4,800","4,900","4,900","4,800","4,800","5,400","5,500","6,100","5,900","6,000","5,100","5,000","5,000","4,700","4,700","4,900","4,900","5,100","5,600","6,100","6,500","6,400","5,700","5,200","5,200","5,100","5,200","5,100","5,200","5,700","5,800","6,700","7,000","6,700","6,000","5,500","5,500","5,000","5,000","4,900","5,100","6,000","6,100","6,700","6,900","6,700","5,700","5,500","5,300","5,000","5,200","5,100","5,300","5,600","6,200","6,800","7,000","6,400","6,000","5,500","5,400","5,400","5,600","5,600","5,700","5,800","5,700","6,300","6,500","6,500","5,600","5,800","5,800","5,500","5,700","5,600","5,600","6,100","5,800","6,200","6,600","6,600","6,000","5,800","5,600","5,300","5,400","5,400","5,400","5,300","5,600","5,800","5,900","5,900","5,400","5,300","5,200","5,200","5,300","5,300","5,300","5,700","5,800","6,000","6,100","6,000","5,800","5,600"
13,2020,025260,"1133000, 210000, 230000, 310000-330000",,1,15-000000,"      Mining, Logging, and Construction",800,800,800,800,800,800,900,900,900,"1,000",900,900,900,"1,000",900,900,900,900,900,900,900,800,800,800,800,800,700,800,800,800,800,800,800,800,800,800,800,800,800,800,900,900,900,900,800,700,700,700,700,700,700,800,800,800,800,800,800,800,800,800,900,900,900,900,800,900,900,900,900,"1,000","1,000","1,000",800,800,800,900,900,900,"1,000","1,000","1,000","1,000","1,000",900,800,900,900,"1,000",900,"1,000","1,000","1,000",900,900,900,900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,000","1,000","1,000","1,000","1,000",900,900,900,900,900,"1,000",900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,000","1,000","1,000","1,100"
16,2020,025260,210000-330000,,1,30-000000,      Manufacturing,"3,600","3,600","3,600","3,600","3,800","3,900","4,900","5,200","5,100","4,300","3,900","3,900","3,900","3,800","3,600","3,700","3,900","4,000","5,300","5,400","5,500","4,500","4,100","4,200","4,000","3,900","3,900","3,800","4,000","4,600","5,400","5,400","5,500","4,400","3,900","4,000","4,100","4,100","4,000","4,000","4,500","4,600","5,200","5,000","5,200","4,400","4,300","4,300","4,000","4,000","4,200","4,100","4,300","4,800","5,300","5,700","5,600","4,900","4,400","4,400","4,200","4,300","4,200","4,300","4,900","4,900","5,800","6,100","5,800","5,000","4,500","4,500","4,200","4,200","4,100","4,200","5,100","5,200","5,700","5,900","5,700","4,700","4,500","4,400","4,200","4,300","4,200","4,300","4,700","5,200","5,800","6,000","5,500","5,100","4,600","4,500","4,500","4,600","4,600","4,700","4,800","4,700","5,300","5,500","5,500","4,600","4,700","4,700","4,500","4,700","4,600","4,600","5,100","4,800","5,100","5,600","5,600","5,000","4,800","4,600","4,400","4,500","4,500","4,500","4,400","4,600","4,900","5,000","4,900","4,400","4,300","4,200","4,200","4,300","4,300","4,300","4,700","4,800","4,900","5,100","5,000","4,800","4,500"
21,2020,025260,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"31,400","31,900","31,700","32,100","31,900","31,700","31,300","31,600","31,400","31,800","31,600","31,200","30,700","31,300","31,100","31,400","31,400","31,300","31,400","31,400","31,600","31,600","31,700","31,600","30,800","31,600","31,300","31,400","31,600","31,800","31,600","31,200","31,500","32,000","32,100","31,900","30,900","31,500","31,600","32,000","32,100","32,000","31,400","31,700","31,900","32,400","32,500","32,200","31,500","31,900","32,000","32,300","32,500","32,400","32,100","32,200","32,400","32,700","32,900","32,900","32,200","32,600","32,500","33,000","32,900","32,900","32,600","32,900","32,900","33,000","33,500","33,500","32,500","32,900","33,100","33,200","33,200","33,000","32,800","33,100","33,200","33,900","34,100","34,000","33,200","33,300","33,500","33,900","34,300","33,900","33,400","34,000","34,300","34,700","35,200","35,000","34,500","35,000","35,100","34,800","35,000","34,800","34,300","34,400","34,600","35,000","35,700","35,700","34,800","35,100","35,400","35,500","35,700","35,600","35,000","35,500","35,500","35,900","36,200","36,100","35,400","35,700","35,600","32,600","32,500","33,500","33,000","33,200","32,900","33,000","33,100","33,300","32,200","32,800","33,200","33,000","33,400","33,600","33,300","33,900","34,200","34,600","34,900"
22,2020,025260,,,1,08-000000,    Private Service Providing,"16,400","16,700","16,600","16,900","16,800","16,800","16,500","16,800","16,700","16,800","16,800","16,400","16,200","16,300","16,200","16,400","16,500","16,400","16,800","17,000","16,800","16,800","16,900","16,800","16,500","16,700","16,600","16,900","17,000","17,200","17,200","17,000","17,100","17,300","17,300","17,300","16,700","16,900","17,200","17,800","17,700","17,600","17,500","17,700","17,700","17,900","18,200","18,000","17,500","17,600","17,800","18,100","18,200","18,000","18,200","18,200","18,200","18,200","18,400","18,400","17,900","18,000","18,100","18,400","18,300","18,400","18,500","18,500","18,300","18,400","18,700","18,700","18,000","18,200","18,200","18,400","18,400","18,400","18,600","18,700","18,700","19,200","19,200","19,100","18,500","18,600","18,800","19,100","19,500","19,200","19,100","19,500","19,600","19,900","20,200","20,100","19,700","20,000","20,100","19,900","20,000","20,000","20,000","19,800","19,900","20,100","20,500","20,500","20,000","19,800","20,100","20,200","20,400","20,400","20,300","20,500","20,400","20,700","21,000","21,000","20,500","20,500","20,400","18,100","18,300","19,500","19,300","19,300","18,900","19,100","19,100","19,300","18,300","18,800","19,100","19,000","19,300","19,500","19,600","20,100","20,000","20,300","20,500"
23,2020,025260,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","5,000","5,000","5,000","5,000","5,100","5,100","5,100","5,300","5,400","5,400","5,500","5,400","5,300","5,200","5,200","5,200","5,300","5,200","5,400","5,400","5,300","5,400","5,500","5,500","5,300","5,300","5,300","5,400","5,400","5,400","5,500","5,500","5,500","5,600","5,800","5,700","5,200","5,400","5,500","5,800","5,800","5,800","5,700","5,800","5,900","6,000","6,000","6,000","5,600","5,600","5,700","5,800","5,900","5,800","6,000","6,000","6,000","6,000","6,200","6,100","5,700","5,800","5,800","6,000","5,900","6,000","6,000","6,000","6,000","6,000","6,100","6,100","5,800","6,000","6,000","6,200","6,200","6,200","6,200","6,300","6,300","6,600","6,700","6,600","6,200","6,300","6,300","6,400","6,500","6,700","6,700","6,900","7,000","7,100","7,300","7,200","6,900","6,900","6,900","7,000","7,100","7,100","7,100","7,200","7,300","7,300","7,600","7,600","7,200","7,100","7,200","7,100","7,200","7,100","7,100","7,200","7,100","7,200","7,400","7,300","7,100","7,000","7,000","6,300","6,300","6,800","6,900","6,900","6,400","6,400","6,300","6,400","6,100","6,100","6,200","6,200","6,300","6,300","6,300","6,300","6,300","6,500","6,700"
24,2020,025260,,,1,41-000000,        Wholesale Trade,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,500,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,500,600,600,600,600,600,600,600,600,600,600,600,500,600,600,600,600,600,600,600,600,600,600,600,500,500,500,500,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,700,600,600,600,600,600,600,600,700,700,700,700,700,700,700,700,700
25,2020,025260,440000-450000,,1,42-000000,        Retail Trade,"3,800","3,800","3,800","3,800","3,800","3,800","3,800","3,900","4,000","4,000","4,100","4,100","4,100","4,000","4,000","4,000","4,000","3,900","4,000","4,000","3,900","3,900","4,100","4,200","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,200","4,200","3,900","3,900","4,000","4,200","4,200","4,200","4,100","4,200","4,200","4,200","4,300","4,400","4,100","4,100","4,100","4,200","4,200","4,200","4,300","4,300","4,200","4,200","4,400","4,400","4,100","4,100","4,100","4,200","4,200","4,300","4,200","4,200","4,200","4,200","4,300","4,400","4,200","4,200","4,200","4,300","4,300","4,300","4,300","4,300","4,300","4,500","4,700","4,700","4,400","4,400","4,300","4,400","4,400","4,300","4,300","4,400","4,400","4,400","4,600","4,500","4,400","4,400","4,400","4,400","4,400","4,400","4,400","4,400","4,400","4,400","4,700","4,700","4,400","4,300","4,300","4,200","4,200","4,200","4,200","4,200","4,100","4,200","4,400","4,400","4,200","4,100","4,100","3,600","3,600","4,000","4,100","4,100","4,200","4,200","4,100","4,200","3,900","3,900","3,800","3,800","3,900","3,900","3,900","3,900","3,900","4,000","4,200"
29,2020,025260,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities",700,700,700,700,800,800,800,900,900,900,900,800,700,700,700,700,800,800,800,800,800,900,800,700,700,700,700,800,800,800,900,900,900,"1,000","1,000",900,800,900,900,"1,000","1,000","1,000","1,000","1,000","1,100","1,200","1,100","1,000",900,900,"1,000","1,000","1,100","1,000","1,100","1,100","1,200","1,200","1,200","1,100","1,000","1,100","1,100","1,200","1,100","1,100","1,200","1,200","1,200","1,200","1,200","1,100","1,100","1,200","1,200","1,300","1,300","1,300","1,300","1,400","1,400","1,500","1,400","1,300","1,300","1,300","1,400","1,400","1,500","1,800","1,800","1,900","2,000","2,100","2,100","2,100","2,000","2,000","2,000","2,100","2,100","2,100","2,100","2,200","2,300","2,300","2,300","2,300","2,200","2,200","2,300","2,300","2,400","2,300","2,300","2,400","2,400","2,400","2,400","2,300","2,300","2,300","2,300","2,100","2,100","2,200","2,100","2,200","1,600","1,600","1,600","1,600","1,600","1,600","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,800","1,800"
30,2020,025260,,,1,50-000000,      Information,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,200,200,200,100,100,100,100,100,100,100,100,100,200,100,100,100,100,100,100,100,100,100,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
31,2020,025260,520000-530000,,1,55-000000,      Financial Activities,900,900,900,900,900,900,900,"1,000","1,000","1,000","1,000","1,000",900,"1,000",900,900,900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",900,900,900,900,900,900,900,900,900,900,"1,000",900,900,900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",900,"1,000","1,000",900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,"1,000",900,"1,000","1,000","1,000","1,000","1,000","1,000",900,"1,000","1,000","1,000","1,000",900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
34,2020,025260,540000-560000,,1,60-000000,      Professional & Business Services,"1,800","1,800","1,800","1,900","1,800","1,800","1,700","1,700","1,500","1,500","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,300","1,400","1,400","1,300","1,300","1,400","1,400","1,400","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,300","1,300","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,100","1,200","1,200","1,100","1,300","1,200","1,300","1,200","1,300","1,200","1,200","1,300","1,200","1,300","1,200","1,200","1,200","1,200","1,200","1,300","1,200","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300"
35,2020,025260,610000-620000,,1,65-000000,      Educational & Health Services,"5,400","5,600","5,500","5,600","5,500","5,500","5,400","5,400","5,400","5,500","5,600","5,500","5,500","5,500","5,500","5,600","5,500","5,500","5,500","5,600","5,600","5,600","5,600","5,600","5,600","5,700","5,600","5,600","5,700","5,700","5,600","5,600","5,600","5,700","5,700","5,800","5,800","5,800","5,900","5,900","5,900","5,800","5,800","5,800","5,800","5,900","6,100","6,000","5,900","6,000","6,000","6,000","6,000","6,000","5,900","5,900","5,900","6,000","6,000","6,000","6,000","6,000","6,000","6,100","6,100","6,100","6,100","6,100","6,100","6,100","6,100","6,200","5,900","5,900","5,900","5,900","5,900","6,000","6,000","5,900","5,900","6,100","6,200","6,200","6,000","6,100","6,200","6,300","6,400","6,200","6,100","6,200","6,200","6,400","6,400","6,500","6,500","6,600","6,600","6,300","6,300","6,200","6,200","6,200","6,200","6,400","6,500","6,600","6,400","6,400","6,600","6,600","6,600","6,600","6,700","6,700","6,700","6,800","6,900","6,900","6,800","6,800","6,700","6,200","6,200","6,500","6,400","6,400","6,400","6,500","6,600","6,700","6,600","6,400","6,400","6,300","6,300","6,300","6,300","6,400","6,300","6,300","6,300"
