10,2020,000061,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"125,600","125,300","125,400","126,600","126,600","128,200","129,400","127,800","126,100","126,700","127,000","129,400","126,500","127,800","127,600","126,800","126,800","128,400","127,000","128,100","128,700","129,400","130,700","129,400","130,300","131,000","131,600","131,900","132,300","134,200","133,000","135,300","134,000","135,100","136,100","135,300","137,800","138,800","138,700","139,800","140,200","142,100","143,700","142,300","141,900","141,500","143,000","142,500","143,200","143,300","143,700","144,500","145,000","147,500","146,400","148,400","147,000","147,100","148,600","148,200","148,400","148,100","148,900","148,800","149,900","152,400","153,700","153,800","152,900","154,000","155,200","157,500","155,700","156,700","156,200","159,000","159,100","160,500","160,300","161,400","161,400","161,300","162,600","162,100","159,800","160,600","162,000","163,300","163,300","166,100","165,100","165,600","165,000","166,400","167,500","169,700","167,800","168,700","169,000","170,200","170,200","172,300","172,200","173,100","172,300","172,300","173,800","175,000","173,300","173,900","173,600","173,100","174,100","176,100","176,500","177,100","175,600","176,000","177,700","178,200","176,600","177,100","176,300","146,700","151,100","159,400","161,400","162,000","164,000","166,000","166,500","165,800",,,,,,,,,,,
11,2020,000061,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"14,600","14,300","14,500","14,900","15,200","15,700","15,700","15,800","15,300","15,200","15,200","14,700","13,900","13,900","13,900","14,000","14,400","14,700","15,500","15,400","15,400","15,400","15,200","14,800","14,000","14,000","13,900","14,100","14,800","15,200","15,500","15,800","15,700","15,600","15,100","15,000","14,700","15,000","15,200","15,600","16,000","16,200","16,600","16,700","16,800","16,800","16,300","16,000","15,700","15,800","15,800","15,900","16,700","17,100","17,400","17,700","17,700","17,500","17,400","16,800","17,400","17,200","17,500","17,900","18,300","18,900","19,600","19,800","19,800","19,800","19,600","19,600","19,200","19,500","19,400","20,400","20,700","21,000","21,600","21,800","21,700","20,800","21,000","20,200","19,000","19,000","19,500","19,800","20,400","21,200","21,400","21,600","21,500","21,900","21,600","21,400","20,200","20,500","20,200","21,000","21,600","22,300","22,600","22,800","22,700","22,900","22,500","22,100","21,300","21,600","21,700","21,800","22,800","23,500","24,000","24,300","24,000","24,200","23,900","23,300","23,100","23,400","23,500","20,500","22,500","23,000","23,000","23,300","23,400","23,500","23,100","23,600",,,,,,,,,,,
12,2020,000061,"1133000, 210000",,1,10-000000,      Mining and Logging,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,
13,2020,000061,,,1,20-000000,      Construction,"7,900","7,700","7,800","8,100","8,400","8,900","8,900","9,000","8,600","8,600","8,600","8,000","7,400","7,400","7,400","7,500","7,800","8,100","8,700","8,700","8,800","8,800","8,600","8,200","7,700","7,700","7,600","7,800","8,500","8,900","9,200","9,400","9,500","9,400","9,000","8,900","8,600","8,800","9,000","9,400","9,800","10,000","10,400","10,600","10,700","10,600","10,200","9,900","9,700","9,700","9,700","9,700","10,400","10,700","11,000","11,300","11,400","11,200","11,100","10,500","10,900","10,800","11,000","11,300","11,700","12,300","12,900","13,100","13,100","13,200","13,000","12,900","12,600","12,900","12,700","13,600","14,000","14,300","14,800","14,900","14,800","14,100","14,400","13,600","12,800","12,900","13,700","14,000","14,600","15,200","15,500","15,700","15,700","15,900","15,600","15,500","14,600","15,000","14,700","15,300","15,900","16,500","16,800","17,100","17,100","17,000","16,600","16,300","15,500","15,700","15,800","16,200","17,200","17,700","18,300","18,500","18,300","18,400","18,100","17,500","17,400","17,700","17,900","15,800","17,200","17,600","17,700","17,900","17,800","18,200","17,900","18,400",,,,,,,,,,,
14,2020,000061,210000-330000,,1,30-000000,      Manufacturing,"6,600","6,500","6,600","6,700","6,700","6,700","6,700","6,700","6,600","6,500","6,500","6,600","6,500","6,500","6,500","6,500","6,600","6,600","6,800","6,700","6,600","6,600","6,600","6,600","6,300","6,300","6,300","6,300","6,300","6,300","6,300","6,400","6,200","6,200","6,100","6,100","6,100","6,200","6,200","6,200","6,200","6,200","6,200","6,100","6,100","6,200","6,100","6,100","6,000","6,100","6,100","6,100","6,200","6,300","6,300","6,300","6,200","6,200","6,200","6,200","6,400","6,300","6,400","6,500","6,500","6,500","6,600","6,600","6,600","6,500","6,500","6,600","6,500","6,500","6,600","6,700","6,600","6,600","6,700","6,800","6,800","6,600","6,500","6,500","6,000","6,000","5,600","5,700","5,700","5,800","5,700","5,700","5,800","5,900","5,900","5,800","5,500","5,400","5,400","5,600","5,700","5,700","5,700","5,700","5,500","5,700","5,800","5,700","5,800","5,800","5,700","5,500","5,500","5,700","5,700","5,600","5,600","5,600","5,700","5,700","5,600","5,600","5,500","4,600","5,200","5,400","5,400","5,500","5,500","5,400","5,300","5,300",,,,,,,,,,,
15,2020,000061,"321000, 327000-330000",,1,31-000000,        Durable Goods,"6,000","5,900","6,000","6,000","6,000","6,000","6,000","6,000","5,900","5,900","5,900","6,000","5,900","5,900","5,900","5,900","6,000","6,000","6,100","6,000","6,000","5,900","5,900","5,900","5,600","5,600","5,600","5,600","5,600","5,600","5,600","5,700","5,500","5,500","5,400","5,400","5,400","5,500","5,500","5,500","5,500","5,500","5,500","5,400","5,400","5,500","5,400","5,400","5,300","5,400","5,400","5,400","5,400","5,500","5,500","5,500","5,400","5,400","5,400","5,400","5,400","5,300","5,400","5,500","5,500","5,500","5,500","5,500","5,500","5,500","5,500","5,500","5,500","5,500","5,600","5,700","5,600","5,600","5,600","5,600","5,600","5,600","5,600","5,600","5,000","5,000","4,600","4,700","4,700","4,800","4,700","4,600","4,700","4,800","4,800","4,700","4,400","4,300","4,300","4,300","4,400","4,400","4,400","4,400","4,300","4,500","4,600","4,500","4,500","4,500","4,400","4,200","4,200","4,300","4,300","4,300","4,300","4,300","4,400","4,400","4,200","4,200","4,100","3,500","3,900","4,100","4,100","4,100","4,100","4,000","4,000","4,000",,,,,,,,,,,
16,2020,000061,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,600,600,600,700,700,700,700,700,700,600,600,600,600,600,600,600,600,600,700,700,600,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,800,800,800,800,800,800,800,800,"1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,000","1,000","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,300","1,300","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,100","1,300","1,300","1,300","1,400","1,400","1,300","1,300","1,300",,,,,,,,,,,
17,2020,000061,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"111,000","111,000","110,900","111,700","111,400","112,500","113,700","112,000","110,800","111,500","111,800","114,700","112,600","113,900","113,700","112,800","112,400","113,700","111,500","112,700","113,300","114,000","115,500","114,600","116,300","117,000","117,700","117,800","117,500","119,000","117,500","119,500","118,300","119,500","121,000","120,300","123,100","123,800","123,500","124,200","124,200","125,900","127,100","125,600","125,100","124,700","126,700","126,500","127,500","127,500","127,900","128,600","128,300","130,400","129,000","130,700","129,300","129,600","131,200","131,400","131,000","130,900","131,400","130,900","131,600","133,500","134,100","134,000","133,100","134,200","135,600","137,900","136,500","137,200","136,800","138,600","138,400","139,500","138,700","139,600","139,700","140,500","141,600","141,900","140,800","141,600","142,500","143,500","142,900","144,900","143,700","144,000","143,500","144,500","145,900","148,300","147,600","148,200","148,800","149,200","148,600","150,000","149,600","150,300","149,600","149,400","151,300","152,900","152,000","152,300","151,900","151,300","151,300","152,600","152,500","152,800","151,600","151,800","153,800","154,900","153,500","153,700","152,800","126,200","128,600","136,400","138,400","138,700","140,600","142,500","143,400","142,200",,,,,,,,,,,
18,2020,000061,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","26,000","25,500","25,400","25,600","25,600","25,600","26,000","26,000","25,800","26,000","26,500","27,100","26,000","25,600","25,500","25,600","25,700","25,900","26,000","26,000","26,000","26,600","27,600","28,400","27,200","26,700","26,700","26,900","26,900","27,300","27,400","27,700","27,600","27,700","28,900","29,500","28,400","27,900","27,900","28,000","28,000","28,400","28,500","28,600","28,600","28,800","30,100","30,500","28,900","28,500","28,600","28,800","28,800","29,300","29,400","30,000","29,700","30,000","31,300","32,000","29,300","28,800","28,800","29,000","29,200","29,400","29,900","30,000","29,700","30,100","31,300","31,700","29,800","29,500","29,400","29,700","29,800","30,100","30,300","30,400","30,300","30,700","31,400","31,700","30,400","29,800","29,700","30,000","30,200","30,200","30,400","30,400","30,300","30,500","31,700","32,100","31,300","30,800","30,800","31,200","31,200","31,500","32,000","32,000","31,700","31,700","33,300","33,600","32,600","32,200","31,900","31,900","32,100","32,100","32,400","32,100","31,800","32,000","33,200","33,700","32,300","32,000","31,700","27,100","27,200","29,700","30,300","30,500","30,900","31,400","32,800","33,000",,,,,,,,,,,
19,2020,000061,,,1,41-000000,        Wholesale Trade,"3,900","3,900","3,900","3,800","3,800","3,600","3,700","3,600","3,600","3,600","3,600","3,500","3,500","3,500","3,500","3,600","3,600","3,700","3,700","3,700","3,700","3,800","3,800","3,900","4,100","4,100","4,100","4,100","4,100","4,100","4,100","4,200","4,100","4,100","4,100","4,200","4,100","4,100","4,100","4,000","4,000","4,100","4,100","4,000","4,100","4,100","4,000","4,000","4,000","4,000","4,000","4,000","3,900","4,000","4,000","4,000","4,000","3,900","3,900","3,900","4,100","4,100","4,100","4,200","4,200","4,200","4,300","4,300","4,200","4,200","4,200","4,300","4,000","4,000","4,000","4,200","4,200","4,200","4,200","4,200","4,200","4,300","4,200","4,200","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,400","4,400","4,500","4,500","4,500","4,500","4,600","4,600","4,700","4,700","4,800","4,900","4,800","4,900","4,900","5,300","5,400","5,300","5,200","5,300","5,300","5,200","5,100","5,000","5,100","5,100","5,200","4,600","4,700","4,700","4,600","4,600","4,700","4,700","4,700","4,700","4,700","4,800","4,700",,,,,,,,,,,
20,2020,000061,440000-450000,,1,42-000000,        Retail Trade,"19,000","18,600","18,500","18,800","18,900","19,000","19,300","19,400","19,300","19,500","20,000","20,700","19,800","19,400","19,300","19,200","19,300","19,400","19,500","19,500","19,500","20,000","21,000","21,600","20,400","19,900","19,800","20,000","20,000","20,300","20,300","20,500","20,500","20,700","21,800","22,200","21,200","20,700","20,800","20,900","20,900","21,200","21,200","21,400","21,400","21,700","23,000","23,300","21,900","21,500","21,600","21,700","21,800","22,100","22,200","22,600","22,300","22,800","24,000","24,500","21,800","21,400","21,400","21,500","21,700","21,800","22,200","22,300","22,100","22,400","23,600","23,700","22,300","22,000","21,900","22,000","21,900","22,100","22,300","22,400","22,300","22,600","23,400","23,600","22,600","22,000","21,900","22,200","22,400","22,400","22,600","22,600","22,500","22,600","23,700","23,800","23,100","22,700","22,700","22,900","22,900","23,000","23,500","23,400","23,000","23,100","24,300","24,500","23,200","22,800","22,600","22,600","22,600","22,500","22,800","22,600","22,400","22,600","23,600","23,800","23,300","23,000","22,800","18,400","18,400","20,700","21,200","21,400","21,700","22,100","23,000","23,100",,,,,,,,,,,
21,2020,000061,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities","3,100","3,000","3,000","3,000","2,900","3,000","3,000","3,000","2,900","2,900","2,900","2,900","2,700","2,700","2,700","2,800","2,800","2,800","2,800","2,800","2,800","2,800","2,800","2,900","2,700","2,700","2,800","2,800","2,800","2,900","3,000","3,000","3,000","2,900","3,000","3,100","3,100","3,100","3,000","3,100","3,100","3,100","3,200","3,200","3,100","3,000","3,100","3,200","3,000","3,000","3,000","3,100","3,100","3,200","3,200","3,400","3,400","3,300","3,400","3,600","3,400","3,300","3,300","3,300","3,300","3,400","3,400","3,400","3,400","3,500","3,500","3,700","3,500","3,500","3,500","3,500","3,700","3,800","3,800","3,800","3,800","3,800","3,800","3,900","3,500","3,500","3,500","3,500","3,500","3,500","3,500","3,500","3,500","3,500","3,600","3,800","3,700","3,600","3,600","3,700","3,700","3,800","3,800","3,800","3,800","3,800","4,100","4,200","4,100","4,000","4,000","4,100","4,200","4,300","4,400","4,400","4,400","4,300","4,500","4,700","4,400","4,300","4,200","4,100","4,200","4,300","4,400","4,400","4,500","4,600","5,000","5,200",,,,,,,,,,,
22,2020,000061,,,1,50-000000,      Information,"2,400","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,500","2,500","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,400","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,200","2,200","2,200","2,200","2,200","2,200","2,300","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,200","2,100","2,100","2,200","2,400","2,500","2,500","2,500","2,500","2,500","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,400","2,400","2,400","2,600","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,400","2,500","2,400","2,400","2,300","2,300","2,400","2,400","2,300","2,300","2,100","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800",,,,,,,,,,,
23,2020,000061,520000-530000,,1,55-000000,      Financial Activities,"9,700","9,800","9,800","9,700","9,600","9,700","9,700","9,700","9,600","9,600","9,500","9,700","9,600","9,600","9,700","9,600","9,700","9,800","9,900","9,900","9,800","9,700","9,700","9,600","9,900","10,100","10,100","10,200","10,200","10,300","10,300","10,400","10,300","10,600","10,600","10,800","10,800","10,900","10,900","11,200","11,200","11,300","11,600","11,400","11,200","11,100","11,100","11,200","11,200","11,200","11,200","11,300","11,400","11,400","11,300","11,400","11,200","11,300","11,400","11,300","11,200","11,300","11,400","11,400","11,500","11,600","11,700","11,700","11,600","11,600","11,600","11,600","11,900","11,800","11,800","12,000","12,100","12,100","12,300","12,300","12,300","12,500","12,400","12,400","11,900","12,000","12,000","12,200","12,200","12,400","12,400","12,400","12,300","12,500","12,500","12,500","13,300","13,300","13,300","13,500","13,500","13,600","13,800","13,700","13,600","13,400","13,300","13,200","13,100","13,000","13,100","12,900","13,100","13,400","13,200","13,300","13,000","13,100","13,000","13,100","12,900","12,800","12,800","12,300","12,400","12,600","12,700","12,700","12,700","13,000","13,100","12,900",,,,,,,,,,,
24,2020,000061,,,1,55-520000,        Finance & Insurance,"7,000","7,100","7,100","7,000","6,900","7,000","7,000","7,000","7,000","7,000","7,000","7,100","7,100","7,100","7,100","7,100","7,200","7,200","7,200","7,200","7,200","7,200","7,200","7,200","7,400","7,600","7,600","7,600","7,600","7,600","7,500","7,600","7,600","7,900","8,000","8,100","8,100","8,100","8,200","8,400","8,400","8,400","8,500","8,400","8,200","8,100","8,100","8,200","8,200","8,200","8,200","8,200","8,200","8,200","8,200","8,300","8,200","8,200","8,300","8,300","8,100","8,200","8,300","8,300","8,300","8,400","8,400","8,400","8,400","8,400","8,400","8,400","8,600","8,500","8,500","8,600","8,700","8,600","8,700","8,700","8,700","8,900","8,900","8,800","8,400","8,500","8,500","8,600","8,600","8,600","8,600","8,600","8,500","8,600","8,600","8,600","8,500","8,500","8,600","8,700","8,700","8,600","8,600","8,500","8,500","8,400","8,400","8,300","8,100","8,000","8,100","7,800","7,800","7,900","7,700","7,700","7,600","7,700","7,600","7,700","7,700","7,600","7,600","7,700","7,700","7,700","7,600","7,600","7,700","7,900","8,000","7,900",,,,,,,,,,,
