30,2020,039820,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities","1,700","1,700","1,600","1,600","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,800","1,700","1,700","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,700","1,700","1,700","1,600","1,600","1,600","1,700","1,700","1,700","1,800","1,800","1,700","1,700","1,800","1,700","1,700","1,600","1,700","1,700","1,700","1,800","1,800","1,800","1,700","1,700","1,800","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,700","1,800","1,800","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,900","1,800","1,900","1,800","1,800","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,900","1,800","1,800","1,800","1,800","1,800","1,900","1,900","1,900","1,900","2,000","2,000","2,100","1,900","1,900","1,900","2,000","2,000","2,000","2,100","2,000","2,000","2,100","2,100","2,100","2,000","2,000","2,000","1,900","2,000","2,100","2,100","2,100","2,100","2,100","2,200","2,300","2,100","2,100","2,100","2,100","2,100","2,200","2,200","2,200","2,200","2,200","2,300"
33,2020,039820,,,1,50-000000,      Information,700,700,700,700,600,600,600,600,700,600,600,600,600,700,700,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,600,600,600,600,600,600,600,600,600,600,600,600,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,600,500,500,400,500,400,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
34,2020,039820,520000-530000,,1,55-000000,      Financial Activities,"2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,500","2,400","2,400","2,400","2,500","2,500","2,400","2,400","2,400","2,300","2,300","2,300","2,300","2,400","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,500","2,500","2,600","2,600","2,600","2,500","2,500","2,500","2,500","2,500","2,500","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,500","2,500","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,600","2,600","2,700","2,700","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,700","2,700","2,700","2,700","2,700","2,600","2,700","2,700","2,600","2,700","2,700","2,700","2,700","2,700","2,800","2,800","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,800","2,800","2,800","2,800","2,800","2,800","2,800","2,800","2,700","2,800","2,800","2,700","2,700","2,800","2,800","2,800","2,800","2,900","2,900","2,900","2,800","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900"
37,2020,039820,540000-560000,,1,60-000000,      Professional & Business Services,"4,300","4,300","4,300","4,400","4,400","4,500","4,500","4,400","4,200","4,100","4,100","4,000","4,100","4,200","4,100","4,200","4,100","4,200","4,300","4,300","4,300","4,100","4,100","4,100","4,000","4,100","4,100","4,100","4,200","4,300","4,300","4,400","4,200","4,200","4,100","4,000","4,200","4,200","4,400","4,300","4,400","4,400","4,500","4,500","4,500","4,500","4,500","4,500","4,600","4,700","4,800","4,900","5,000","5,100","5,100","5,100","5,100","5,000","4,800","4,800","4,800","4,800","4,900","5,100","5,100","5,200","5,400","5,400","5,400","5,600","5,300","5,200","5,000","5,100","5,300","5,800","5,700","5,700","5,800","5,800","5,800","5,900","5,500","5,500","5,500","5,600","5,700","5,500","5,600","5,700","5,800","5,700","5,700","5,800","5,700","5,700","5,700","5,900","5,900","6,000","6,100","6,200","6,300","6,300","6,400","6,400","6,300","6,200","5,900","5,800","6,000","6,000","6,000","6,100","6,400","6,500","6,400","6,200","6,100","6,000","5,900","6,000","5,900","5,400","5,600","5,800","5,700","5,800","5,700","5,800","5,800","5,800","5,800","5,800","5,800","5,800","5,800","5,900","6,000","6,000","6,000","6,000","6,100"
38,2020,039820,610000-620000,,1,65-000000,      Educational & Health Services,"12,700","12,800","12,800","13,000","13,000","12,900","12,800","12,900","13,000","13,000","13,000","13,000","12,800","12,800","12,900","12,800","12,800","12,800","12,700","12,800","12,800","12,800","12,700","12,800","12,800","12,900","13,000","12,900","12,900","13,000","12,800","12,800","13,000","12,800","12,900","12,800","13,500","13,600","13,900","13,500","13,700","13,700","13,700","13,800","13,800","14,000","14,000","14,000","13,900","14,000","14,000","14,100","14,200","14,000","14,000","14,100","14,300","14,200","14,200","14,300","14,300","14,100","14,200","14,200","14,300","14,300","14,300","14,400","14,500","14,600","14,700","14,800","14,700","14,800","14,700","14,900","14,600","14,600","14,500","14,700","14,800","14,800","15,000","15,000","14,600","14,700","15,000","15,000","14,900","14,900","14,900","14,900","15,000","15,100","15,200","15,200","15,000","15,200","15,200","15,100","15,100","15,100","14,900","15,000","15,000","15,100","15,100","15,100","15,100","15,200","15,400","15,300","15,300","15,300","15,300","15,500","15,600","15,800","15,900","16,000","15,700","15,800","15,800","14,600","14,800","15,100","14,900","15,200","15,300","15,500","15,700","15,800","16,000","16,000","16,000","16,100","16,100","16,100","16,000","15,900","15,900","16,000","16,000"
39,2020,039820,710000-720000,,1,70-000000,      Leisure & Hospitality,"5,700","5,700","5,900","6,100","6,300","6,500","6,500","6,400","6,300","6,100","6,000","5,900","5,600","5,600","5,700","5,800","5,900","6,100","6,000","6,100","6,000","5,900","5,700","5,600","5,800","5,900","5,900","6,300","6,500","6,800","6,700","6,600","6,500","6,300","6,200","6,000","5,800","6,100","6,100","6,300","6,500","6,600","6,800","6,800","6,700","6,600","6,300","6,300","6,300","6,200","6,300","6,500","6,700","6,900","7,100","7,000","6,800","6,700","6,400","6,300","6,200","6,300","6,400","6,600","6,800","6,800","7,100","7,000","6,900","6,800","6,600","6,600","6,300","6,400","6,400","6,700","6,900","6,900","7,000","6,900","6,800","6,900","6,600","6,600","6,500","6,600","6,600","6,800","7,000","7,100","7,100","7,100","6,800","6,800","6,700","6,700","6,600","6,700","6,700","6,600","6,900","7,000","7,100","7,000","6,700","6,800","6,700","6,700","6,600","6,700","6,800","6,900","7,200","7,300","7,300","7,200","6,900","7,100","7,100","6,900","6,800","6,900","6,800","4,200","5,000","6,200","6,400","5,800","6,100","5,300","5,100","4,800","4,600","4,900","5,000","5,000","5,200","5,400","5,600","5,600","5,600","5,800","5,600"
41,2020,039820,,,1,70-720000,        Accommodation & Food Services,"5,000","5,000","5,100","5,200","5,200","5,400","5,400","5,400","5,400","5,200","5,100","5,100","4,800","4,800","4,800","4,900","4,900","5,000","4,900","5,000","5,000","4,900","4,800","4,800","5,000","5,200","5,200","5,500","5,600","5,700","5,600","5,600","5,600","5,400","5,300","5,300","5,100","5,400","5,400","5,500","5,600","5,700","5,900","5,800","5,700","5,700","5,500","5,600","5,600","5,500","5,600","5,700","5,800","5,900","6,100","6,000","5,900","5,700","5,600","5,600","5,500","5,600","5,600","5,800","5,800","5,800","5,900","5,900","5,800","5,800","5,800","5,800","5,600","5,700","5,700","5,800","5,800","5,700","5,800","5,800","5,800","5,800","5,900","5,900","5,800","5,900","5,800","5,900","5,900","5,900","5,900","6,000","5,900","5,900","5,900","5,900","5,800","5,800","5,800","5,800","5,900","5,900","5,900","5,900","5,800","5,900","5,900","5,900","5,800","5,900","6,000","6,000","6,000","6,000","6,000","6,000","6,000","6,100","6,100","6,100","6,000","6,100","5,900","3,800","4,500","5,300","5,400","5,100","5,400","4,800","4,600","4,300","4,000","4,400","4,500","4,500","4,600","4,800","5,000","5,100","5,000","5,100","4,900"
44,2020,039820,811000-813000,,1,80-000000,      Other Services,"2,200","2,200","2,300","2,300","2,300","2,400","2,400","2,400","2,400","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,500","2,400","2,500","2,500","2,500","2,500","2,600","2,600","2,500","2,600","2,600","2,500","2,500","2,600","2,600","2,600","2,600","2,600","2,500","2,400","2,400","2,400","2,300","2,300","2,300","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,300","2,300","2,200","2,200","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,300","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,400","2,400","2,400","2,300","2,300","2,200","2,200","2,200","2,300","2,300","2,300","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,500","2,500","2,600","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,400","2,400","2,400","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,400","2,500","2,400","1,900","2,000","2,200","2,300","2,300","2,300","2,300","2,200","2,100","2,200","2,200","2,200","2,300","2,300","2,400","2,400","2,400","2,400","2,400","2,400"
45,2020,039820,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"13,000","13,000","13,100","13,200","13,700","13,300","11,000","12,100","13,000","12,800","12,700","12,800","12,800","12,800","12,800","12,800","12,900","13,000","10,900","12,200","13,000","12,900","12,600","12,700","12,600","12,400","12,700","12,700","12,800","12,900","10,800","12,100","13,000","12,700","12,400","12,600","12,500","12,400","12,600","12,500","12,600","13,000","10,900","12,200","12,800","12,700","12,400","12,800","12,500","12,500","12,800","12,800","13,000","13,000","11,200","12,400","13,000","12,900","12,900","12,700","12,700","12,800","12,800","13,000","12,900","13,200","11,400","12,500","12,800","12,900","12,900","12,600","12,500","12,500","12,800","13,000","13,100","13,500","11,700","12,800","12,900","13,100","13,100","13,000","13,000","12,900","12,900","13,300","13,300","13,600","11,800","12,900","13,200","13,500","13,200","13,300","13,300","13,300","13,400","13,300","13,400","13,700","11,800","12,800","13,200","13,800","13,900","13,600","13,500","13,600","13,800","13,800","14,000","14,000","11,800","13,200","13,700","14,000","14,000","13,800","13,700","13,500","13,500","13,500","13,200","13,300","11,400","13,000","13,400","13,600","13,600","13,400","13,500","13,600","13,600","13,800","14,000","14,600","12,300","13,900","13,900","14,100","14,200"
46,2020,039820,919110-912999,,1,90-910000,        Federal Government,"1,300","1,300","1,400","1,500","1,800","1,700","1,700","1,600","1,500","1,500","1,400","1,300","1,300","1,300","1,300","1,300","1,400","1,500","1,500","1,500","1,500","1,400","1,300","1,300","1,300","1,200","1,300","1,300","1,400","1,400","1,500","1,400","1,400","1,400","1,300","1,300","1,200","1,200","1,200","1,200","1,300","1,400","1,400","1,400","1,400","1,300","1,200","1,300","1,200","1,200","1,200","1,200","1,300","1,400","1,400","1,400","1,400","1,300","1,300","1,200","1,200","1,200","1,200","1,300","1,300","1,400","1,400","1,400","1,400","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,300","1,400","1,400","1,400","1,400","1,300","1,300","1,200","1,200","1,200","1,200","1,200","1,300","1,400","1,400","1,400","1,400","1,400","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,400","1,400","1,400","1,400","1,300","1,300","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,400","1,400","1,400","1,300","1,300","1,200","1,200","1,200","1,200","1,300","1,300","1,400","1,400","1,500","1,500","1,400","1,300","1,300","1,200","1,200","1,200","1,300","1,400","1,400","1,400","1,400","1,400","1,300","1,300"
47,2020,039820,"920000, 930000",,1,90-940000,        State & Local Government,"11,700","11,700","11,700","11,700","11,900","11,600","9,300","10,500","11,500","11,300","11,300","11,500","11,500","11,500","11,500","11,500","11,500","11,500","9,400","10,700","11,500","11,500","11,300","11,400","11,300","11,200","11,400","11,400","11,400","11,500","9,300","10,700","11,600","11,300","11,100","11,300","11,300","11,200","11,400","11,300","11,300","11,600","9,500","10,800","11,400","11,400","11,200","11,500","11,300","11,300","11,600","11,600","11,700","11,600","9,800","11,000","11,600","11,600","11,600","11,500","11,500","11,600","11,600","11,700","11,600","11,800","10,000","11,100","11,400","11,600","11,600","11,300","11,300","11,300","11,600","11,800","11,800","12,100","10,300","11,400","11,500","11,800","11,800","11,800","11,800","11,700","11,700","12,100","12,000","12,200","10,400","11,500","11,800","12,100","12,000","12,100","12,100","12,100","12,200","12,100","12,100","12,300","10,400","11,400","11,800","12,500","12,600","12,400","12,300","12,400","12,600","12,600","12,700","12,700","10,400","11,800","12,300","12,700","12,700","12,600","12,500","12,300","12,300","12,200","11,900","11,900","10,000","11,500","11,900","12,200","12,300","12,100","12,300","12,400","12,400","12,500","12,600","13,200","10,900","12,500","12,500","12,800","12,900"
48,2020,039820,"921611, 922999",,1,90-920000,          State Government,"1,700","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,600","1,600","1,600","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,700","1,700","1,700","1,700","1,700","1,700","1,800","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","2,000","1,900","2,000","1,900","1,900","1,900","1,800","1,800","1,800","1,900","1,900","1,900","2,000","2,000","2,000","1,900","1,900","1,800","1,800","1,800","1,800","1,800","1,900","1,900","2,000","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,100","2,000","2,000","2,000","1,900","1,800","1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,000","2,000","2,000","2,000"
49,2020,039820,"931611, 939012, 939022, 932994",,1,90-930000,          Local Government,"10,000","10,000","10,000","10,000","10,200","9,800","7,500","8,700","9,700","9,600","9,600","9,800","9,800","9,800","9,800","9,800","9,800","9,700","7,600","8,900","9,700","9,800","9,600","9,700","9,600","9,500","9,700","9,700","9,700","9,700","7,500","8,900","9,800","9,700","9,500","9,700","9,600","9,500","9,700","9,600","9,500","9,800","7,700","9,000","9,600","9,700","9,500","9,800","9,600","9,600","9,900","9,800","9,800","9,700","7,900","9,100","9,700","9,700","9,700","9,600","9,600","9,700","9,700","9,800","9,700","9,800","8,100","9,100","9,500","9,700","9,700","9,500","9,500","9,500","9,700","9,900","9,900","10,100","8,300","9,400","9,600","9,900","10,000","10,000","10,000","9,900","9,900","10,200","10,100","10,200","8,500","9,600","9,900","10,200","10,100","10,200","10,200","10,200","10,300","10,200","10,100","10,300","8,400","9,400","9,800","10,500","10,600","10,500","10,400","10,500","10,700","10,700","10,700","10,700","8,400","9,800","10,300","10,700","10,700","10,700","10,600","10,400","10,400","10,300","9,900","9,900","7,900","9,500","9,900","10,200","10,400","10,300","10,400","10,500","10,500","10,600","10,700","11,200","8,900","10,500","10,500","10,800","10,900"
50,2020,039820,,,1,90-931611,            Local Government Education,"5,700","5,700","5,700","5,700","5,800","5,400","3,100","4,400","5,400","5,300","5,300","5,600","5,600","5,600","5,600","5,600","5,600","5,400","3,200","4,500","5,400","5,600","5,300","5,600","5,500","5,400","5,600","5,600","5,400","5,400","3,100","4,500","5,400","5,500","5,400","5,600","5,500","5,400","5,600","5,500","5,300","5,300","3,200","4,500","5,200","5,400","5,200","5,500","5,400","5,300","5,500","5,400","5,200","5,200","3,400","4,600","5,200","5,200","5,300","5,200","5,200","5,300","5,400","5,400","5,300","5,300","3,600","4,600","5,000","5,200","5,300","5,200","5,200","5,200","5,300","5,400","5,400","5,400","3,600","4,800","5,100","5,400","5,500","5,500","5,500","5,500","5,600","5,700","5,600","5,600","4,000","5,000","5,400","5,700","5,700","5,700","5,800","5,800","5,800","5,600","5,500","5,600","3,700","4,800","5,200","5,900","6,000","6,000","5,900","6,000","6,100","6,100","6,100","6,100","3,700","5,300","5,700","6,100","6,100","6,100","6,200","6,000","6,000","5,900","5,500","5,300","3,300","5,000","5,300","5,500","5,600","5,600","5,700","5,800","5,800","5,900","5,900","6,300","4,000","5,700","5,700","6,000","6,100"
51,2020,039820,,,1,90-932000,            Local Government Excluding Education,"4,300","4,300","4,300","4,300","4,400","4,400","4,400","4,300","4,300","4,300","4,300","4,200","4,200","4,200","4,200","4,200","4,200","4,300","4,400","4,400","4,300","4,200","4,300","4,100","4,100","4,100","4,100","4,100","4,300","4,300","4,400","4,400","4,400","4,200","4,100","4,100","4,100","4,100","4,100","4,100","4,200","4,500","4,500","4,500","4,400","4,300","4,300","4,300","4,200","4,300","4,400","4,400","4,600","4,500","4,500","4,500","4,500","4,500","4,400","4,400","4,400","4,400","4,300","4,400","4,400","4,500","4,500","4,500","4,500","4,500","4,400","4,300","4,300","4,300","4,400","4,500","4,500","4,700","4,700","4,600","4,500","4,500","4,500","4,500","4,500","4,400","4,300","4,500","4,500","4,600","4,500","4,600","4,500","4,500","4,400","4,500","4,400","4,400","4,500","4,600","4,600","4,700","4,700","4,600","4,600","4,600","4,600","4,500","4,500","4,500","4,600","4,600","4,600","4,600","4,700","4,500","4,600","4,600","4,600","4,600","4,400","4,400","4,400","4,400","4,400","4,600","4,600","4,500","4,600","4,700","4,800","4,700","4,700","4,700","4,700","4,700","4,800","4,900","4,900","4,800","4,800","4,800","4,800"
54,2020,039820,"931150, 939032",,1,90-932994,            Special Districts plus Indian Tribes,"1,000","1,000","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,200","1,100","1,100","1,100","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,300","1,300","1,400","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,300","1,300","1,300"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES: The unemployment rate is calculated using unrounded data. Data may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column C:  County FIPS code or MSA designation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column E:  the historical series has a non-economic break in January of years displayed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column F:  a '1' means the cell is currently estimated & published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                             a '2' means the cell is currently published but is determined by addition or subtraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"                             a '5' means the cell is currently published, is made up of multiple NAICS codes and is determined by addition or subtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column G:  'SS-NAICS' refers to the North American Industry Classification System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
