10,2020,000081,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"311,700","311,700","312,300","316,100","317,100","319,100","315,900","315,400","315,600","317,300","318,900","320,200","318,200","320,400","319,700","322,000","323,000","323,600","325,000","324,000","325,800","328,400","330,300","331,800","329,100","330,700","331,400","332,400","335,700","338,800","338,800","338,800","339,700","342,200","345,100","346,200","342,000","344,700","346,000","347,100","349,100","351,700","352,400","354,200","354,700","356,700","361,400","362,100","357,900","359,300","361,100","362,700","365,100","367,700","368,600","371,600","371,200","373,400","377,000","380,400","368,400","369,600","370,000","370,700","372,100","374,500","376,600","377,600","377,100","379,600","381,900","383,200","381,200","383,000","382,400","386,200","386,300","389,500","392,600","394,700","394,600","397,200","398,700","400,000","385,500","386,700","388,800","389,500","389,300","392,900","392,800","392,500","391,700","395,500","397,500","398,800","393,500","395,000","396,800","398,200","398,900","403,700","404,000","406,400","403,500","407,400","410,400","410,500","404,000","406,500","407,700","410,800","411,800","416,700","418,700","420,400","419,100","420,400","423,300","423,300","417,200","420,000","416,000","355,500","361,400","371,400","370,200","371,000","370,900","375,300","373,400","369,100",,,,,,,,,,,
11,2020,000081,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"38,000","37,700","38,100","38,500","38,900","39,600","39,500","39,500","39,600","39,400","39,500","39,500","39,400","40,100","38,600","38,700","39,000","38,900","40,100","39,300","39,300","39,100","38,400","37,900","37,700","37,500","37,400","37,100","37,800","38,600","39,700","38,900","39,400","38,800","38,800","38,500","38,800","39,400","39,300","39,200","39,500","40,000","40,700","40,600","40,800","40,600","41,200","40,300","40,200","40,800","40,700","40,800","41,000","41,600","42,000","42,000","41,800","41,600","41,300","41,100","43,600","43,400","42,400","42,200","41,900","42,300","43,100","42,700","42,900","42,800","42,900","42,900","43,000","42,900","41,800","42,700","42,400","43,300","44,500","44,400","44,400","44,000","44,300","44,000","44,800","44,800","44,600","44,600","44,700","44,900","45,900","45,000","44,700","45,300","45,700","44,800","43,900","44,200","44,300","44,800","44,800","45,500","45,900","45,900","45,400","45,700","45,500","45,400","44,600","44,900","45,100","45,100","45,400","46,200","46,600","46,900","46,800","47,200","47,300","46,700","45,800","46,400","45,800","38,000","42,500","44,200","44,200","44,400","44,200","43,900","43,600","43,800",,,,,,,,,,,
13,2020,000081,"1133000, 210000",,1,15-000000,"     Mining, Logging and Construction","11,800","11,500","11,800","12,200","12,500","13,000","13,100","13,200","13,300","13,300","13,300","13,300","13,300","13,900","12,500","12,700","13,100","13,100","14,400","13,800","14,300","14,300","13,800","13,500","13,500","13,300","13,100","12,900","13,400","14,100","15,100","14,400","14,700","14,400","14,400","14,000","13,700","14,400","14,100","14,000","14,300","14,400","15,100","14,800","15,000","15,200","15,300","14,700","14,900","15,600","15,300","15,400","15,600","16,000","16,300","16,200","16,200","16,000","15,800","15,600","18,300","18,000","17,100","17,100","16,600","16,800","17,600","17,300","17,700","17,500","17,600","17,300","18,000","18,200","17,100","17,500","17,400","17,800","18,500","18,400","18,600","18,400","18,800","18,500","18,700","18,700","18,400","18,500","18,600","18,700","19,600","18,700","18,700","19,100","19,700","18,900","18,400","18,600","18,500","19,000","19,200","19,500","19,700","19,800","19,600","19,900","19,800","19,700","19,100","19,300","19,500","19,700","20,100","20,600","20,800","20,900","21,100","21,400","21,600","20,800","20,700","21,200","20,600","14,900","18,900","20,000","19,900","20,200","19,800","19,700","19,400","19,700",,,,,,,,,,,
14,2020,000081,210000-330000,,1,30-000000,      Manufacturing,"26,200","26,200","26,300","26,300","26,400","26,600","26,400","26,300","26,300","26,100","26,200","26,200","26,100","26,200","26,100","26,000","25,900","25,800","25,700","25,500","25,000","24,800","24,600","24,400","24,200","24,200","24,300","24,200","24,400","24,500","24,600","24,500","24,700","24,400","24,400","24,500","25,100","25,000","25,200","25,200","25,200","25,600","25,600","25,800","25,800","25,400","25,900","25,600","25,300","25,200","25,400","25,400","25,400","25,600","25,700","25,800","25,600","25,600","25,500","25,500","25,300","25,400","25,300","25,100","25,300","25,500","25,500","25,400","25,200","25,300","25,300","25,600","25,000","24,700","24,700","25,200","25,000","25,500","26,000","26,000","25,800","25,600","25,500","25,500","26,100","26,100","26,200","26,100","26,100","26,200","26,300","26,300","26,000","26,200","26,000","25,900","25,500","25,600","25,800","25,800","25,600","26,000","26,200","26,100","25,800","25,800","25,700","25,700","25,500","25,600","25,600","25,400","25,300","25,600","25,800","26,000","25,700","25,800","25,700","25,900","25,100","25,200","25,200","23,100","23,600","24,200","24,300","24,200","24,400","24,200","24,200","24,100",,,,,,,,,,,
15,2020,000081,"321000, 327000-330000",,1,31-000000,        Durable Goods,"12,700","12,700","12,700","12,700","12,700","12,900","12,700","12,700","12,700","12,600","12,600","12,600","12,500","12,500","12,400","12,300","12,300","12,300","12,300","12,200","12,000","11,800","11,700","11,700","11,700","11,700","11,800","11,800","11,900","12,000","11,900","11,800","12,000","11,700","11,700","11,600","11,900","11,900","11,900","11,900","11,900","12,100","12,000","12,100","12,100","11,700","12,000","11,700","11,600","11,600","11,600","11,600","11,500","11,600","11,600","11,600","11,500","11,500","11,400","11,400","11,100","11,100","11,000","10,900","11,000","11,100","10,900","10,900","10,900","10,800","10,800","10,900","10,600","10,500","10,500","10,900","10,600","10,900","11,000","11,000","10,900","10,800","10,800","10,800","10,800","10,800","10,800","10,700","10,700","10,600","10,600","10,600","10,400","10,500","10,300","10,300","10,300","10,400","10,500","10,600","10,600","10,800","10,900","10,900","10,800","10,900","10,800","10,800","10,900","11,000","11,000","11,000","11,000","11,100","11,200","11,400","11,300","11,300","11,200","11,400","10,900","11,000","11,000","10,100","10,400","10,600","10,700","10,600","10,700","10,600","10,600","10,500",,,,,,,,,,,
16,2020,000081,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,"13,500","13,500","13,600","13,600","13,700","13,700","13,700","13,600","13,600","13,500","13,600","13,600","13,600","13,700","13,700","13,700","13,600","13,500","13,400","13,300","13,000","13,000","12,900","12,700","12,500","12,500","12,500","12,400","12,500","12,500","12,700","12,700","12,700","12,700","12,700","12,900","13,200","13,100","13,300","13,300","13,300","13,500","13,600","13,700","13,700","13,700","13,900","13,900","13,700","13,600","13,800","13,800","13,900","14,000","14,100","14,200","14,100","14,100","14,100","14,100","14,200","14,300","14,300","14,200","14,300","14,400","14,600","14,500","14,300","14,500","14,500","14,700","14,400","14,200","14,200","14,300","14,400","14,600","15,000","15,000","14,900","14,800","14,700","14,700","15,300","15,300","15,400","15,400","15,400","15,600","15,700","15,700","15,600","15,700","15,700","15,600","15,200","15,200","15,300","15,200","15,000","15,200","15,300","15,200","15,000","14,900","14,900","14,900","14,600","14,600","14,600","14,400","14,300","14,500","14,600","14,600","14,400","14,500","14,500","14,500","14,200","14,200","14,200","13,000","13,200","13,600","13,600","13,600","13,700","13,600","13,600","13,600",,,,,,,,,,,
17,2020,000081,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"273,700","274,000","274,200","277,600","278,200","279,500","276,400","275,900","276,000","277,900","279,400","280,700","278,800","280,300","281,100","283,300","284,000","284,700","284,900","284,700","286,500","289,300","291,900","293,900","291,400","293,200","294,000","295,300","297,900","300,200","299,100","299,900","300,300","303,400","306,300","307,700","303,200","305,300","306,700","307,900","309,600","311,700","311,700","313,600","313,900","316,100","320,200","321,800","317,700","318,500","320,400","321,900","324,100","326,100","326,600","329,600","329,400","331,800","335,700","339,300","324,800","326,200","327,600","328,500","330,200","332,200","333,500","334,900","334,200","336,800","339,000","340,300","338,200","340,100","340,600","343,500","343,900","346,200","348,100","350,300","350,200","353,200","354,400","356,000","340,700","341,900","344,200","344,900","344,600","348,000","346,900","347,500","347,000","350,200","351,800","354,000","349,600","350,800","352,500","353,400","354,100","358,200","358,100","360,500","358,100","361,700","364,900","365,100","359,400","361,600","362,600","365,700","366,400","370,500","372,100","373,500","372,300","373,200","376,000","376,600","371,400","373,600","370,200","317,500","318,900","327,200","326,000","326,600","326,700","331,400","329,800","325,300",,,,,,,,,,,
18,2020,000081,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","69,000","68,300","68,100","68,300","68,100","68,600","68,100","68,300","67,800","67,600","69,000","70,200","68,000","67,500","67,500","67,700","67,900","68,100","68,300","68,200","67,900","68,800","70,400","71,500","69,700","69,400","68,700","68,500","69,100","69,300","69,700","70,100","69,900","71,000","73,300","74,300","71,600","70,800","71,000","71,200","71,600","71,800","72,200","72,400","72,300","72,700","74,500","76,000","73,700","73,200","73,500","73,100","73,300","73,800","74,000","74,300","74,000","74,600","76,200","77,800","73,200","72,800","72,800","73,000","73,200","73,500","74,100","74,200","73,700","74,700","76,400","77,500","75,100","74,900","74,700","75,300","75,200","75,200","76,600","77,000","76,800","77,200","79,100","80,100","71,400","70,800","70,500","70,100","69,500","70,000","70,600","70,500","70,200","70,800","72,300","73,300","71,400","70,700","70,600","70,200","70,400","70,500","71,700","71,800","71,400","71,700","73,500","74,100","70,900","70,200","70,300","69,500","69,800","69,900","70,600","70,700","70,500","70,600","71,800","72,900","70,400","69,700","69,000","57,800","56,200","59,700","59,700","59,700","59,800","59,100","61,300","59,500",,,,,,,,,,,
19,2020,000081,,,1,41-000000,        Wholesale Trade,"11,100","11,200","11,100","11,300","11,300","11,400","11,300","11,300","11,200","11,100","11,000","11,000","10,900","11,000","11,000","11,000","11,100","11,200","11,300","11,200","11,200","11,200","11,200","11,200","10,900","10,900","10,900","11,200","11,600","11,600","11,600","11,700","11,700","11,700","11,800","11,800","11,000","10,900","11,100","11,000","11,100","11,200","11,300","11,300","11,300","11,300","11,400","11,500","11,400","11,500","11,500","11,400","11,400","11,500","11,600","11,600","11,700","11,800","11,800","11,900","11,800","11,900","12,000","12,100","12,100","12,200","12,300","12,400","12,300","12,400","12,500","12,500","11,900","11,900","11,900","12,000","11,900","11,900","12,200","12,200","12,200","12,200","12,200","12,300","11,600","11,600","11,600","11,800","11,800","11,900","12,200","12,100","12,100","12,200","12,300","12,300","11,900","11,900","11,800","11,800","11,900","11,700","11,900","11,900","11,600","12,000","12,100","12,100","11,400","11,400","11,400","11,400","11,500","11,500","11,700","11,700","11,700","11,600","11,500","11,600","11,600","11,600","11,500","10,200","10,300","10,500","10,400","10,400","10,500","10,000","10,400","10,200",,,,,,,,,,,
20,2020,000081,440000-450000,,1,42-000000,        Retail Trade,"33,200","32,600","32,400","32,500","32,600","32,700","32,500","32,800","32,400","32,400","33,600","34,400","32,900","32,500","32,300","32,600","32,800","32,900","33,000","33,100","33,000","33,400","34,700","35,200","33,500","32,700","32,600","32,400","32,600","32,600","33,000","33,000","32,800","33,200","34,900","35,600","33,700","33,200","33,300","33,300","33,500","33,700","33,900","34,100","33,900","34,100","35,500","36,400","35,100","34,400","34,600","34,400","34,300","34,600","34,800","34,900","34,400","34,600","35,800","36,600","33,800","33,300","33,200","33,000","33,100","33,200","33,600","33,700","33,400","33,600","34,800","35,300","33,700","33,500","33,300","33,400","33,300","33,400","33,800","33,900","33,600","33,900","35,400","35,800","34,000","33,500","33,400","33,300","33,300","33,400","33,500","33,500","33,200","33,500","34,600","35,000","34,000","33,800","33,700","33,500","33,500","33,700","33,800","33,900","33,800","33,800","34,700","35,000","33,100","32,800","32,600","32,400","32,500","32,400","32,700","32,600","32,200","32,500","33,100","33,600","32,000","31,700","31,200","25,000","24,900","27,600","28,300","27,700","27,800","28,300","28,500","27,800",,,,,,,,,,,
21,2020,000081,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities","24,700","24,500","24,600","24,500","24,200","24,500","24,300","24,200","24,200","24,100","24,400","24,800","24,200","24,000","24,200","24,100","24,000","24,000","24,000","23,900","23,700","24,200","24,500","25,100","25,300","25,800","25,200","24,900","24,900","25,100","25,100","25,400","25,400","26,100","26,600","26,900","26,900","26,700","26,600","26,900","27,000","26,900","27,000","27,000","27,100","27,300","27,600","28,100","27,200","27,300","27,400","27,300","27,600","27,700","27,600","27,800","27,900","28,200","28,600","29,300","27,600","27,600","27,600","27,900","28,000","28,100","28,200","28,100","28,000","28,700","29,100","29,700","29,500","29,500","29,500","29,900","30,000","29,900","30,600","30,900","31,000","31,100","31,500","32,000","25,800","25,700","25,500","25,000","24,400","24,700","24,900","24,900","24,900","25,100","25,400","26,000","25,500","25,000","25,100","24,900","25,000","25,100","26,000","26,000","26,000","25,900","26,700","27,000","26,400","26,000","26,300","25,700","25,800","26,000","26,200","26,400","26,600","26,500","27,200","27,700","26,800","26,400","26,300","22,600","21,000","21,600","21,000","21,600","21,500","20,800","22,400","21,500",,,,,,,,,,,
22,2020,000081,,,1,50-000000,      Information,"17,600","17,600","17,500","17,300","17,300","17,400","17,500","17,500","17,400","17,500","17,400","17,400","17,100","17,100","17,300","17,300","17,500","17,700","18,000","18,200","18,300","18,500","18,600","18,800","19,200","19,500","19,700","20,000","20,200","20,700","21,100","21,400","21,700","21,800","22,300","22,600","22,600","23,100","23,100","23,200","23,300","23,900","24,400","24,500","24,100","24,300","24,900","24,500","25,100","25,300","25,400","25,500","25,700","26,300","26,700","27,500","27,300","27,800","28,200","29,000","26,800","27,000","27,200","27,300","27,600","28,300","28,600","28,700","28,500","28,200","28,200","28,300","30,000","30,400","30,500","30,600","30,800","31,900","32,400","32,400","32,500","32,700","32,200","32,700","33,000","33,200","33,500","33,400","33,600","35,500","36,200","36,000","35,700","35,700","35,800","36,400","36,200","36,700","37,100","37,400","37,700","40,100","41,100","41,300","40,900","40,900","41,500","41,600","42,900","43,300","43,800","43,800","44,100","46,000","46,800","47,300","46,500","46,300","46,900","47,000","47,500","48,200","48,900","48,700","49,500","50,500","51,200","50,700","50,300","50,100","51,200","50,900",,,,,,,,,,,
23,2020,000081,520000-530000,,1,55-000000,      Financial Activities,"18,300","18,300","18,400","18,400","18,500","18,600","18,700","18,800","18,900","18,900","18,900","18,800","19,000","19,100","19,100","19,100","19,200","19,400","19,600","19,700","19,600","19,500","19,700","19,700","19,700","19,800","19,800","19,800","20,000","20,100","20,200","20,300","20,300","20,600","20,400","20,600","20,200","20,300","20,300","20,400","20,600","20,700","20,900","21,000","20,800","20,900","20,900","20,900","21,000","21,000","21,200","21,300","21,400","21,700","22,200","22,000","22,000","22,100","22,100","22,300","21,200","21,200","21,200","21,300","21,300","21,500","21,900","21,900","21,600","22,100","21,900","21,900","22,100","22,000","22,100","22,400","22,400","22,500","22,700","22,800","22,600","22,900","22,900","23,000","22,200","22,200","22,300","22,700","22,800","22,600","22,400","22,300","22,300","22,400","22,400","22,500","22,700","22,700","22,800","23,000","23,000","23,400","23,600","23,700","23,600","23,900","24,000","24,100","23,200","23,400","23,400","23,500","23,600","24,000","24,300","24,300","24,100","24,300","24,400","24,500","23,900","24,000","23,800","22,400","22,100","22,200","22,100","22,100","22,000","22,600","22,400","22,200",,,,,,,,,,,
24,2020,000081,,,1,55-520000,        Finance & Insurance,"13,000","13,000","13,100","13,000","13,000","13,100","13,200","13,300","13,300","13,400","13,400","13,400","13,400","13,400","13,400","13,400","13,400","13,500","13,600","13,600","13,600","13,500","13,700","13,700","13,800","13,800","13,800","13,700","13,800","13,800","14,000","14,000","14,000","14,100","14,100","14,300","14,000","14,100","14,100","14,200","14,300","14,300","14,500","14,600","14,400","14,500","14,500","14,600","14,900","14,900","15,100","15,000","15,000","15,300","15,800","15,600","15,600","15,700","15,700","15,900","14,600","14,600","14,600","14,600","14,600","14,700","15,000","14,900","14,700","15,100","15,000","15,000","15,200","15,200","15,200","15,400","15,400","15,400","15,500","15,600","15,400","15,600","15,600","15,700","15,400","15,400","15,400","15,800","15,800","15,800","15,600","15,600","15,500","15,600","15,600","15,700","16,100","16,100","16,200","16,300","16,300","16,600","16,700","16,800","16,700","16,800","16,800","17,000","16,100","16,200","16,200","16,300","16,300","16,600","16,800","16,800","16,600","16,700","16,800","16,900","16,700","16,700","16,600","16,500","16,400","16,500","16,400","16,500","16,300","16,700","16,600","16,500",,,,,,,,,,,
