21,2020,000013,,,1,43-000000,"        Transportation, Warehousing & Utilities","8,200","8,200","8,200","7,800","7,800","7,800","7,800","7,800","7,900","7,800","7,900","8,300","7,900","7,900","7,900","8,000","8,100","8,100","8,100","8,100","8,300","8,100","8,100","8,500","7,900","7,900","8,000","8,000","8,000","8,100","8,000","8,000","8,100","8,100","8,300","8,600","8,300","8,300","8,300","8,200","8,300","8,400","9,200","9,400","9,600","9,400","9,600","10,100","9,500","9,600","9,100","9,200","9,400","9,500","9,500","9,700","9,700","9,500","9,700","10,700","10,500","10,100","10,100","10,200","10,400","10,500","10,500","10,600","10,600","10,600","11,000","11,800","11,000","10,900","10,900","10,900","11,000","11,200","11,300","11,300","11,400","11,300","11,400","12,000","11,600","11,200","11,200","11,500","11,300","11,300","11,200","11,400","11,600","11,600","11,800","12,500","11,700","11,500","11,500","11,500","11,500","11,600","11,300","11,400","11,500","11,400","11,900","12,500","11,700","11,400","11,400","11,200","11,300","11,300","11,200","11,200","11,300","11,400","11,800","12,600","12,000","11,600","11,600","10,800","11,300","11,200","11,300","11,600","11,600","11,700","12,300","12,800",,,,,,,,,,,
22,2020,000013,,,1,50-000000,      Information,"9,800","9,700","9,700","9,900","9,900","10,000","9,600","9,500","9,300","9,200","9,300","9,400","9,300","9,200","9,100","9,000","9,000","9,000","9,100","9,000","8,700","8,700","8,700","8,600","8,600","8,500","8,500","8,500","8,500","8,500","8,400","8,400","8,300","8,200","8,300","8,500","8,200","8,100","8,100","8,600","8,600","8,600","8,900","8,800","8,800","8,800","8,800","8,800","8,400","8,400","8,400","8,400","8,400","8,400","8,400","8,300","8,200","8,200","8,200","8,200","8,300","8,300","8,300","8,200","8,300","8,300","8,300","8,300","8,300","8,200","8,300","8,400","8,200","8,200","8,200","8,100","8,100","8,000","8,100","8,200","8,000","8,100","8,100","8,100","7,700","8,000","8,000","8,100","8,100","8,000","8,100","8,000","8,000","7,900","7,900","8,000","8,000","8,000","8,000","7,900","8,000","7,800","7,900","7,700","7,600","7,600","7,500","7,800","7,300","7,300","7,300","7,400","7,100","7,100","7,100","7,000","6,800","6,800","6,700","7,000","6,600","6,600","6,500","5,800","5,700","5,700","5,700","5,600","5,600","5,600","5,600","5,700",,,,,,,,,,,
23,2020,000013,520000-530000,,1,55-000000,      Financial Activities,"25,500","25,400","25,400","25,400","25,600","25,300","25,300","25,300","25,500","25,300","25,000","25,100","24,600","24,600","24,500","24,400","24,700","24,800","24,900","25,000","25,100","25,100","25,000","25,000","24,900","25,000","25,100","25,200","25,200","25,500","25,300","25,600","25,400","25,600","25,500","25,700","25,000","25,200","25,200","25,300","25,500","25,500","25,400","25,500","25,600","25,300","25,100","25,100","25,100","25,000","24,900","24,800","24,800","25,000","25,000","25,000","25,000","25,100","25,300","25,200","25,800","25,900","26,000","26,100","26,300","26,400","26,400","26,400","26,100","26,600","26,500","26,600","26,300","26,500","26,500","27,000","27,000","27,000","26,900","26,900","26,900","27,200","27,300","27,900","27,200","27,200","27,100","27,300","27,300","27,400","27,600","27,500","27,300","27,600","27,500","27,400","27,300","27,300","27,200","27,200","27,100","27,000","26,900","26,900","26,600","26,900","26,700","26,800","26,900","27,000","27,000","27,000","27,000","27,100","27,200","27,200","26,800","27,100","27,000","26,900","26,400","26,600","26,200","25,000","25,100","25,000","25,000","25,000","24,900","25,000","25,200","25,000",,,,,,,,,,,
24,2020,000013,,,1,55-520000,        Finance & Insurance,"19,500","19,400","19,500","19,400","19,400","19,000","19,100","19,100","19,000","19,000","18,800","18,900","18,600","18,600","18,600","18,500","18,700","18,700","18,800","18,900","18,900","18,900","18,800","18,800","18,900","19,000","19,100","19,100","19,000","19,100","19,000","19,100","19,000","19,000","19,000","19,100","18,600","18,800","18,700","18,800","18,900","18,800","18,700","18,800","18,700","18,500","18,400","18,300","18,400","18,300","18,300","18,100","18,100","18,200","18,200","18,100","18,100","18,100","18,200","18,200","19,100","19,200","19,200","19,200","19,300","19,400","19,400","19,400","19,200","19,600","19,600","19,600","19,600","19,800","19,800","20,100","20,100","20,100","20,000","19,900","19,900","20,100","20,200","20,700","20,200","20,200","20,100","20,200","20,200","20,200","20,400","20,300","20,100","20,400","20,300","20,200","20,200","20,200","20,100","20,000","19,900","19,800","19,600","19,500","19,300","19,400","19,300","19,400","19,700","19,800","19,700","19,700","19,700","19,700","19,800","19,800","19,500","19,700","19,600","19,500","19,200","19,400","19,100","18,500","18,600","18,500","18,400","18,400","18,300","18,300","18,300","18,300",,,,,,,,,,,
25,2020,000013,,,1,55-530000,        Real Estate & Rental & Leasing,"6,000","6,000","5,900","6,000","6,200","6,300","6,200","6,200","6,500","6,300","6,200","6,200","6,000","6,000","5,900","5,900","6,000","6,100","6,100","6,100","6,200","6,200","6,200","6,200","6,000","6,000","6,000","6,100","6,200","6,400","6,300","6,500","6,400","6,600","6,500","6,600","6,400","6,400","6,500","6,500","6,600","6,700","6,700","6,700","6,900","6,800","6,700","6,800","6,700","6,700","6,600","6,700","6,700","6,800","6,800","6,900","6,900","7,000","7,100","7,000","6,700","6,700","6,800","6,900","7,000","7,000","7,000","7,000","6,900","7,000","6,900","7,000","6,700","6,700","6,700","6,900","6,900","6,900","6,900","7,000","7,000","7,100","7,100","7,200","7,000","7,000","7,000","7,100","7,100","7,200","7,200","7,200","7,200","7,200","7,200","7,200","7,100","7,100","7,100","7,200","7,200","7,200","7,300","7,400","7,300","7,500","7,400","7,400","7,200","7,200","7,300","7,300","7,300","7,400","7,400","7,400","7,300","7,400","7,400","7,400","7,200","7,200","7,100","6,500","6,500","6,500","6,600","6,600","6,600","6,700","6,900","6,700",,,,,,,,,,,
26,2020,000013,540000-560000,,1,60-000000,      Professional & Business Services,"42,300","42,200","42,700","43,000","43,000","43,700","44,000","44,200","44,400","45,100","45,000","45,700","45,000","45,000","45,400","46,000","45,900","45,800","46,300","46,200","46,100","46,300","46,300","47,000","46,100","46,500","46,700","47,800","48,100","48,300","48,500","48,800","48,400","49,300","49,500","49,700","51,000","51,200","51,300","51,400","51,300","51,400","52,500","52,500","52,600","52,900","53,100","53,500","52,500","53,000","52,900","53,500","53,700","53,800","53,900","54,300","54,000","52,100","52,200","52,000","49,500","50,000","50,100","50,400","50,400","50,200","51,600","51,500","51,100","51,800","52,000","52,100","51,100","51,300","51,300","51,900","51,600","51,800","52,400","52,600","52,600","53,300","52,800","52,600","53,800","54,000","54,200","54,600","54,100","54,500","54,800","54,000","53,800","54,600","54,600","54,400","53,400","53,800","54,100","55,100","54,600","55,000","55,900","56,200","56,300","56,100","56,300","56,400","55,300","55,700","55,900","55,900","55,900","56,500","56,700","56,800","56,300","58,000","57,800","58,200","59,500","60,000","59,300","53,400","54,400","54,600","54,500","54,500","54,200","54,800","55,500","55,300",,,,,,,,,,,
27,2020,000013,,,1,60-540000,"        Professional, Scientific & Technical Services","22,000","22,100","22,100","22,400","22,100","22,400","22,700","22,800","22,900","23,200","23,100","23,500","23,200","23,300","23,400","23,600","23,300","23,200","23,900","24,000","23,900","23,900","23,900","24,100","23,400","23,700","23,800","23,900","23,700","23,800","24,200","24,300","24,100","24,600","24,700","25,000","24,500","24,600","24,600","24,800","24,500","24,400","24,700","24,800","24,500","24,700","24,800","24,900","24,400","24,700","24,600","24,900","24,700","24,700","24,900","25,200","25,100","25,100","25,300","25,300","23,200","23,400","23,200","23,300","23,000","22,900","23,400","23,400","23,200","23,600","23,700","23,800","23,200","23,400","23,200","23,700","23,400","23,400","24,100","24,100","24,000","24,400","24,200","24,700","22,600","22,800","22,700","23,200","22,800","22,800","23,100","23,000","22,800","23,200","23,300","23,400","22,800","23,000","23,100","23,500","23,100","23,200","23,600","23,600","23,300","23,900","24,000","24,100","23,700","24,000","24,000","24,200","24,100","24,100","24,600","24,600","24,200","25,000","25,100","25,300","25,600","25,900","25,700","23,900","24,100","24,200","24,400","24,400","24,100","24,700","24,800","25,200",,,,,,,,,,,
28,2020,000013,,,1,60-550000,        Management of Companies & Enterprises,"5,300","5,300","5,400","5,200","5,400","5,500","5,600","5,700","5,800","6,000","6,200","6,300","5,900","5,900","6,000","5,900","5,900","5,800","5,900","5,700","5,700","5,700","5,700","5,800","5,400","5,400","5,300","5,400","5,500","5,500","5,600","5,500","5,500","5,600","5,600","5,600","7,800","7,800","7,800","7,600","7,600","7,600","7,900","8,000","8,200","8,300","8,400","8,600","8,400","8,400","8,400","8,500","8,400","8,400","8,600","8,600","8,500","8,300","8,300","8,300","8,300","8,300","8,300","8,300","8,300","8,300","8,500","8,700","8,700","8,800","8,600","8,800","8,500","8,300","8,400","8,000","7,900","8,000","8,000","8,000","8,000","7,900","7,900","7,900","8,500","8,500","8,500","8,300","8,300","8,400","8,300","8,300","8,300","8,300","8,300","8,400","8,500","8,500","8,500","8,700","8,600","8,600","8,700","8,800","8,800","8,700","8,700","8,700","9,100","9,100","9,100","8,900","8,800","8,900","8,900","9,000","8,900","8,800","8,600","8,600","8,800","8,800","8,800","8,600","8,600","8,700","8,300","8,300","8,300","8,300","8,300","8,300",,,,,,,,,,,
29,2020,000013,,,1,60-560000,        Administrative & Support & Waste Services,"15,000","14,800","15,200","15,400","15,500","15,800","15,700","15,700","15,700","15,900","15,700","15,900","15,900","15,800","16,000","16,500","16,700","16,800","16,500","16,500","16,500","16,700","16,700","17,100","17,300","17,400","17,600","18,500","18,900","19,000","18,700","19,000","18,800","19,100","19,200","19,100","18,700","18,800","18,900","19,000","19,200","19,400","19,900","19,700","19,900","19,900","19,900","20,000","19,700","19,900","19,900","20,100","20,600","20,700","20,400","20,500","20,400","18,700","18,600","18,400","18,000","18,300","18,600","18,800","19,100","19,000","19,700","19,400","19,200","19,400","19,700","19,500","19,400","19,600","19,700","20,200","20,300","20,400","20,300","20,500","20,600","21,000","20,700","20,000","22,700","22,700","23,000","23,100","23,000","23,300","23,400","22,700","22,700","23,100","23,000","22,600","22,100","22,300","22,500","22,900","22,900","23,200","23,600","23,800","24,200","23,500","23,600","23,600","22,500","22,600","22,800","22,800","23,000","23,500","23,200","23,200","23,200","24,200","24,100","24,300","25,100","25,300","24,800","20,900","21,700","21,700","21,800","21,800","21,800","21,800","22,400","21,800",,,,,,,,,,,
30,2020,000013,610000-620000,,1,65-000000,      Educational & Health Services,"53,400","53,900","54,100","54,100","54,000","53,600","53,300","53,000","53,400","54,100","54,000","54,000","53,800","54,300","54,200","54,300","54,400","54,000","53,800","54,000","54,500","54,900","55,000","54,900","55,200","55,700","56,100","55,800","56,000","55,900","55,800","55,700","56,700","57,800","57,900","58,500","57,800","58,700","59,800","59,300","59,500","59,000","58,800","59,000","60,100","60,300","60,900","60,900","59,700","60,600","61,000","61,100","61,200","60,900","60,900","60,900","61,800","62,700","63,300","63,300","62,700","63,300","63,600","63,900","64,200","63,600","63,200","63,500","64,600","65,300","65,600","65,900","66,000","66,900","67,300","67,500","67,600","67,000","66,600","66,500","67,300","68,200","68,300","68,300","67,500","68,400","69,200","69,500","69,600","69,100","68,900","69,000","69,700","70,300","70,500","70,400","69,600","70,400","70,600","71,200","70,900","70,500","69,600","70,200","70,600","71,500","71,600","71,500","71,500","72,500","73,000","72,600","73,000","71,700","71,300","71,900","72,300","72,700","73,400","73,000","73,200","74,000","73,600","64,600","65,700","67,100","66,700","67,200","67,600","68,300","69,400","69,600",,,,,,,,,,,
31,2020,000013,,,1,65-610000,        Educational Services,"6,100","6,300","6,300","6,400","6,300","6,100","5,900","5,800","6,400","6,600","6,600","6,500","6,600","6,800","6,800","6,900","6,900","6,800","6,500","6,300","6,700","6,900","6,900","6,900","6,800","7,000","7,000","7,000","7,100","6,800","6,500","6,300","7,100","7,300","7,400","7,700","6,700","7,300","7,300","7,300","7,300","6,700","6,300","6,200","7,000","7,200","7,300","7,200","6,300","6,900","7,000","6,900","6,900","6,500","5,900","5,800","6,600","6,900","7,000","6,900","6,500","6,900","7,000","7,100","7,000","6,300","5,900","5,900","6,600","6,900","7,000","6,800","7,000","7,500","7,600","7,700","7,600","7,000","6,700","6,500","7,000","7,300","7,400","7,300","7,300","7,700","7,900","7,900","7,900","7,200","6,800","6,800","7,600","7,800","7,900","7,400","7,200","7,800","8,100","8,000","8,100","7,500","6,700","6,900","7,600","8,000","8,000","7,600","7,500","8,000","8,100","8,000","8,100","7,300","6,800","7,000","7,500","8,100","8,200","7,800","8,000","8,400","8,300","6,900","6,700","6,200","5,800","5,900","6,200","6,400","6,400","6,200",,,,,,,,,,,
32,2020,000013,,,1,65-620000,        Health Care & Social Assistance,"47,300","47,600","47,800","47,700","47,700","47,500","47,400","47,200","47,000","47,500","47,400","47,500","47,200","47,500","47,400","47,400","47,500","47,200","47,300","47,700","47,800","48,000","48,100","48,000","48,400","48,700","49,100","48,800","48,900","49,100","49,300","49,400","49,600","50,500","50,500","50,800","51,100","51,400","52,500","52,000","52,200","52,300","52,500","52,800","53,100","53,100","53,600","53,700","53,400","53,700","54,000","54,200","54,300","54,400","55,000","55,100","55,200","55,800","56,300","56,400","56,200","56,400","56,600","56,800","57,200","57,300","57,300","57,600","58,000","58,400","58,600","59,100","59,000","59,400","59,700","59,800","60,000","60,000","59,900","60,000","60,300","60,900","60,900","61,000","60,200","60,700","61,300","61,600","61,700","61,900","62,100","62,200","62,100","62,500","62,600","63,000","62,400","62,600","62,500","63,200","62,800","63,000","62,900","63,300","63,000","63,500","63,600","63,900","64,000","64,500","64,900","64,600","64,900","64,400","64,500","64,900","64,800","64,600","65,200","65,200","65,200","65,600","65,300","57,700","59,000","60,900","60,900","61,300","61,400","61,900","63,000","63,400",,,,,,,,,,,
33,2020,000013,710000-720000,,1,70-000000,      Leisure & Hospitality,"29,700","29,700","29,900","30,900","31,700","32,400","32,800","32,700","31,900","31,400","31,300","31,300","31,000","31,200","31,600","31,800","32,600","33,300","33,500","33,300","32,600","32,200","32,100","31,900","31,700","31,800","32,100","32,500","33,900","34,600","35,000","35,300","34,300","33,700","33,500","33,600","33,000","33,500","33,900","34,700","35,800","36,700","36,800","36,900","36,300","35,600","35,600","35,400","34,800","35,000","35,500","35,800","36,900","37,800","38,000","37,700","36,700","36,000","35,600","35,700","36,500","36,600","37,000","37,400","38,700","39,400","39,900","39,800","38,900","38,200","38,400","38,300","38,300","38,800","39,100","39,800","41,000","41,500","41,800","41,800","41,200","41,300","40,500","40,900","39,000","39,400","40,200","40,400","41,300","42,300","42,500","42,100","40,600","40,700","40,300","40,100","39,300","39,700","40,000","40,300","41,500","42,900","43,600","43,100","41,800","41,400","40,700","40,800","40,700","41,400","41,900","42,500","43,500","44,700","45,300","44,500","43,100","42,900","42,500","42,500","41,700","41,900","40,800","22,500","24,900","28,400","28,800","28,700","29,300","29,600","29,500","28,400",,,,,,,,,,,
34,2020,000013,,,1,70-710000,"        Arts, Entertainment & Recreation","4,800","4,800","4,900","5,400","5,800","6,300","6,600","6,300","5,700","5,200","5,000","5,000","5,000","5,000","5,100","5,200","5,700","6,200","6,500","6,200","5,600","5,300","5,200","5,100","5,200","5,300","5,400","5,400","6,000","6,500","6,800","6,700","6,100","5,800","5,600","5,500","5,100","5,200","5,300","5,700","6,100","6,800","6,900","6,700","6,200","5,700","5,500","5,400","5,400","5,400","5,600","5,800","6,300","6,800","7,000","6,800","6,000","5,700","5,400","5,400","5,400","5,500","5,700","5,900","6,500","6,900","7,100","6,900","6,300","5,900","5,800","5,600","5,500","5,700","5,700","6,100","6,700","7,200","7,200","7,200","6,800","6,700","6,600","6,700","5,600","5,700","5,800","6,000","6,600","7,200","7,400","7,100","6,300","6,400","6,100","6,000","5,700","5,800","5,800","6,100","6,700","7,500","7,700","7,300","6,500","6,600","6,100","6,100","6,100","6,300","6,300","6,600","7,200","7,800","8,400","7,600","7,000","7,100","6,600","6,500","6,500","6,600","6,400","3,100","3,300","4,200","4,000","3,600","3,600","3,600","3,600","3,400",,,,,,,,,,,
35,2020,000013,,,1,70-720000,        Accommodation & Food Services,"24,900","24,900","25,000","25,500","25,900","26,100","26,200","26,400","26,200","26,200","26,300","26,300","26,000","26,200","26,500","26,600","26,900","27,100","27,000","27,100","27,000","26,900","26,900","26,800","26,500","26,500","26,700","27,100","27,900","28,100","28,200","28,600","28,200","27,900","27,900","28,100","27,900","28,300","28,600","29,000","29,700","29,900","29,900","30,200","30,100","29,900","30,100","30,000","29,400","29,600","29,900","30,000","30,600","31,000","31,000","30,900","30,700","30,300","30,200","30,300","31,100","31,100","31,300","31,500","32,200","32,500","32,800","32,900","32,600","32,300","32,600","32,700","32,800","33,100","33,400","33,700","34,300","34,300","34,600","34,600","34,400","34,600","33,900","34,200","33,400","33,700","34,400","34,400","34,700","35,100","35,100","35,000","34,300","34,300","34,200","34,100","33,600","33,900","34,200","34,200","34,800","35,400","35,900","35,800","35,300","34,800","34,600","34,700","34,600","35,100","35,600","35,900","36,300","36,900","36,900","36,900","36,100","35,800","35,900","36,000","35,200","35,300","34,400","19,400","21,600","24,200","24,800","25,100","25,700","26,000","25,900","25,000",,,,,,,,,,,
36,2020,000013,811000-813000,,1,80-000000,      Other Services,"11,400","11,300","11,300","11,600","11,800","11,900","12,000","11,900","11,900","12,200","12,000","11,900","12,100","12,000","12,000","12,500","12,400","12,500","12,500","12,400","12,500","12,600","12,400","12,300","12,100","12,200","12,300","12,500","12,500","12,600","12,300","12,500","12,500","12,400","12,200","12,200","11,700","11,900","12,000","12,000","12,000","12,200","12,300","12,300","12,300","12,400","12,300","12,300","12,200","12,300","12,300","12,500","12,700","12,700","12,800","12,900","12,700","12,500","12,400","12,400","12,300","12,400","12,400","12,600","12,700","12,800","12,900","12,900","12,900","12,800","12,800","12,700","12,700","12,800","12,700","12,900","12,900","13,100","13,300","13,200","13,000","13,000","13,000","12,900","12,700","12,700","12,800","13,100","13,200","13,200","13,200","13,200","13,100","13,200","13,100","13,000","13,000","13,200","13,300","13,600","13,700","13,600","13,700","13,600","13,500","13,700","13,500","13,500","13,500","13,500","13,600","13,700","13,700","13,800","13,900","13,900","13,600","13,700","13,600","13,600","13,500","13,600","13,300","8,400","8,900","9,600","9,600","9,500","9,800","10,500","9,900","9,800",,,,,,,,,,,
37,2020,000013,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"49,400","49,700","50,300","50,500","52,100","52,300","46,500","45,500","47,900","48,600","49,200","48,500","48,500","48,300","49,300","48,800","49,400","49,800","45,200","44,200","46,000","48,100","48,300","48,000","48,100","47,600","48,600","48,900","49,400","49,900","45,100","45,400","46,500","47,900","49,300","48,600","48,200","48,400","49,200","49,400","49,600","49,000","46,000","45,600","48,200","49,100","49,600","46,400","49,000","49,100","49,500","50,700","50,800","51,000","46,900","46,100","47,400","49,900","50,200","50,000","49,100","49,300","49,400","50,300","50,300","51,000","46,700","46,000","48,600","50,000","50,800","50,000","49,600","49,600","50,300","50,800","51,200","51,200","47,900","47,900","50,300","51,600","52,100","51,800","50,300","50,500","50,900","51,100","51,600","51,700","47,600","47,000","50,000","51,300","52,000","51,700","51,000","50,800","51,400","51,500","52,000","52,200","46,900","48,300","50,200","51,200","51,900","52,300","50,600","50,600","51,200","51,100","52,000","52,400","47,400","48,700","50,600","51,200","51,500","51,600","50,700","51,100","51,300","48,900","47,600","46,700","43,000","45,800","46,400","46,500","46,100","45,800",,,,,,,,,,,
38,2020,000013,910000-912999,,1,90-910000,        Federal Government,"5,300","5,200","5,100","5,200","6,200","5,900","5,500","5,100","4,900","4,900","4,900","4,900","4,900","4,900","4,900","4,900","4,900","4,900","4,900","4,900","4,800","4,700","4,700","4,700","4,600","4,600","4,600","4,700","4,600","4,600","4,700","4,600","4,600","4,600","4,600","4,600","4,500","4,500","4,500","4,500","4,500","4,400","4,400","4,400","4,400","4,400","4,400","4,500","4,400","4,400","4,400","4,400","4,500","4,400","4,500","4,500","4,600","4,600","4,600","4,800","4,600","4,600","4,600","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,800","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,900","4,800","4,700","4,700","4,700","4,700","4,600","4,600","4,600","4,600","4,700","4,700","4,800","4,700","4,700","4,700","4,700","4,700","4,600","4,700","4,800","4,800","4,700","4,800","4,900","4,800","4,800","4,800","4,900","4,900","5,000","5,000","6,100","5,500","5,300","5,000","5,000",,,,,,,,,,,
39,2020,000013,"921611, 922999",,1,90-920000,          State Government,"1,100","1,100","1,100","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,100","1,100","1,100","1,100","1,200","1,100","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,200","1,200","1,300","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,500","1,500","1,500","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,400","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,700","1,600","1,600","1,600","1,600","1,600","1,600","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700",,,,,,,,,,,
40,2020,000013,"931611, 939012, 939022, 932994",,1,90-930000,          Local Government,"43,000","43,400","44,100","44,100","44,700","45,200","39,800","39,200","41,800","42,500","43,100","42,400","42,400","42,200","43,200","42,700","43,300","43,700","39,200","38,200","40,100","42,300","42,400","42,200","42,300","41,800","42,800","43,000","43,600","44,100","39,200","39,500","40,700","42,100","43,400","42,800","42,400","42,600","43,400","43,600","43,800","43,300","40,300","39,900","42,500","43,400","43,900","40,600","43,300","43,400","43,800","45,000","45,000","45,300","41,100","40,300","41,500","44,000","44,300","43,900","43,200","43,400","43,500","44,300","44,300","44,900","40,600","39,900","42,500","43,900","44,700","43,800","43,500","43,500","44,200","44,700","45,100","45,100","41,800","41,800","44,200","45,400","45,900","45,500","44,100","44,300","44,700","44,900","45,400","45,500","41,400","40,800","43,800","45,100","45,700","45,300","44,700","44,600","45,200","45,300","45,800","46,100","40,800","42,100","44,000","44,900","45,600","45,900","44,300","44,300","44,900","44,800","45,700","46,100","41,100","42,300","44,200","44,900","45,100","45,100","44,200","44,600","44,800","42,300","41,000","40,000","36,300","38,000","39,200","39,500","39,400","39,100",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES: The unemployment rate is calculated using unrounded data. Data may not add due to rounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column C:  County FIPS code or MSA designation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column E:  the historical series has a non-economic break in January of years displayed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column F:  a '1' means the cell is currently estimated & published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
                             a '2' means the cell is currently published but is determined by addition or subtraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"                             a '5' means the cell is currently published, is made up of multiple NAICS codes and is determined by addition or subtraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note on column G:  'SS-NAICS' refers to the North American Industry Classification System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
