10,2020,000113,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"90,700","90,600","90,900","91,500","92,300","92,000","90,200","90,800","90,500","92,300","91,500","90,200","88,700","89,700","90,000","90,800","90,900","91,000","89,100","90,500","89,500","92,400","91,100","90,200","89,400","90,400","91,300","91,500","92,200","93,500","90,800","91,000","92,100","92,200","92,200","92,100","90,700","91,400","92,400","93,100","93,800","94,500","92,300","94,400","94,500","94,800","95,100","95,400","93,200","94,300","94,900","95,900","97,000","97,300","94,700","96,400","96,200","96,700","97,400","97,400","96,900","97,200","97,700","98,700","99,400","100,200","97,300","99,000","99,400","99,900","100,300","100,100","98,500","99,500","99,700","100,900","101,900","102,600","101,800","101,900","102,500","102,600","103,500","103,100","100,600","101,500","102,300","103,800","104,200","105,000","102,500","103,000","102,000","104,100","103,800","104,800","102,900","104,100","104,600","105,500","106,600","108,000","104,300","105,200","105,500","107,200","106,900","107,800","107,200","108,000","108,900","109,200","109,900","109,700","109,600","110,500","108,800","110,300","109,400","107,200","107,500","108,100","105,100","98,800","98,800","101,300","100,900","99,200","101,300","102,700","103,500","103,500",,,,,,,,,,,
11,2020,000113,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"8,100","8,000","8,200","8,400","8,600","8,800","9,000","10,200","10,100","9,500","9,100","8,500","7,500","7,600","7,500","7,600","7,900","8,000","8,100","9,200","9,300","9,200","8,100","7,800","7,600","7,500","7,400","7,500","7,800","8,400","8,900","9,600","9,500","8,300","8,100","7,900","7,700","7,700","7,800","8,000","8,200","8,500","9,100","10,500","10,500","8,900","8,600","8,600","8,400","8,300","8,300","8,700","9,000","9,100","9,900","10,900","11,100","9,400","9,300","9,000","9,200","9,200","9,300","9,600","9,800","10,000","10,700","11,600","11,500","10,200","9,900","9,600","9,200","9,300","9,000","9,400","9,700","9,600","9,800","10,000","9,900","9,600","9,600","9,300","9,100","9,100","9,500","9,700","10,100","10,000","10,100","10,800","10,900","10,400","10,100","10,100","9,800","10,000","9,900","10,100","10,300","10,500","11,000","11,400","11,700","11,000","10,700","10,600","10,500","10,600","10,700","11,000","11,200","11,300","11,400","12,200","12,200","12,100","11,300","11,200","11,000","11,300","11,400","10,500","11,000","11,300","11,300","11,600","11,700","11,500","11,200","11,300",,,,,,,,,,,
12,2020,000113,"1133000, 210000",,1,10-000000,      Mining and Logging,100,100,100,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,200,100,100,100,100,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,200,100,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,
13,2020,000113,,,1,20-000000,      Construction,"3,300","3,200","3,300","3,400","3,600","3,700","3,700","3,700","3,600","3,600","3,500","3,300","3,000","3,000","2,900","3,000","3,200","3,300","3,500","3,600","3,500","3,500","3,400","3,100","2,900","2,800","2,700","2,900","3,100","3,400","3,400","3,400","3,200","3,200","3,000","2,900","2,700","2,700","2,800","2,900","3,100","3,100","3,200","3,300","3,300","3,200","3,000","2,900","2,700","2,700","2,700","2,800","3,000","3,000","3,100","3,100","3,200","3,100","3,100","2,900","3,000","3,100","3,200","3,400","3,500","3,500","3,600","3,500","3,500","3,800","3,700","3,600","3,300","3,400","3,200","3,600","3,600","3,700","3,800","3,900","3,800","3,700","3,700","3,500","3,100","3,200","3,500","3,600","3,700","3,800","3,800","3,800","3,800","3,900","3,700","3,700","3,500","3,600","3,500","3,700","3,800","3,900","3,900","3,900","4,000","4,000","4,000","3,900","3,700","3,900","4,100","4,200","4,400","4,600","4,700","4,700","4,600","4,600","4,600","4,500","4,300","4,500","4,600","4,100","4,500","4,700","4,700","4,800","4,800","4,900","4,800","4,900",,,,,,,,,,,
14,2020,000113,210000-330000,,1,30-000000,      Manufacturing,"4,700","4,700","4,800","4,800","4,800","4,900","5,100","6,300","6,300","5,700","5,400","5,000","4,300","4,400","4,400","4,400","4,500","4,500","4,400","5,400","5,600","5,500","4,500","4,500","4,500","4,600","4,600","4,500","4,600","4,900","5,400","6,100","6,200","5,000","5,000","4,900","4,900","4,900","4,900","5,000","5,000","5,200","5,700","7,000","7,000","5,500","5,400","5,500","5,600","5,500","5,500","5,800","5,800","5,900","6,600","7,600","7,700","6,100","6,000","5,900","6,100","6,000","6,000","6,100","6,200","6,400","7,000","7,900","7,900","6,200","6,000","5,900","5,800","5,800","5,700","5,700","6,000","5,800","5,900","6,000","6,000","5,800","5,800","5,700","5,900","5,800","5,900","6,000","6,300","6,100","6,200","6,900","7,000","6,400","6,300","6,300","6,200","6,300","6,300","6,300","6,400","6,500","7,000","7,400","7,600","6,900","6,600","6,600","6,700","6,600","6,500","6,700","6,700","6,600","6,600","7,400","7,500","7,400","6,600","6,600","6,600","6,700","6,700","6,300","6,400","6,500","6,500","6,700","6,800","6,500","6,300","6,300",,,,,,,,,,,
15,2020,000113,"321000, 327000-330000",,1,31-000000,        Durable Goods,"2,400","2,400","2,400","2,400","2,400","2,500","2,600","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,500","2,500","2,400","2,500","2,500","2,400","2,400","2,400","2,400","2,500","2,500","2,500","2,500","2,600","2,700","2,800","2,800","2,800","2,800","2,700","2,800","2,800","2,800","2,900","2,900","2,900","3,000","3,000","3,100","3,200","3,200","3,300","3,400","3,400","3,400","3,600","3,600","3,700","3,700","3,800","3,800","3,800","3,800","3,700","3,700","3,700","3,700","3,800","3,900","3,900","3,900","3,900","3,900","3,800","3,700","3,600","3,600","3,600","3,500","3,500","3,400","3,400","3,400","3,400","3,400","3,400","3,400","3,400","3,400","3,400","3,400","3,500","3,500","3,500","3,500","3,600","3,700","3,800","3,800","3,800","3,800","3,900","3,900","3,900","3,900","4,000","4,100","4,100","4,100","4,100","4,100","4,100","4,100","4,000","3,900","3,900","3,900","3,800","3,900","3,900","3,900","3,900","3,900","3,900","3,600","3,600","3,600","3,200","3,100","3,200","3,200","3,200","3,200","3,100","3,100","3,100",,,,,,,,,,,
16,2020,000113,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,"2,300","2,300","2,400","2,400","2,400","2,400","2,500","3,800","3,800","3,200","2,900","2,500","1,900","2,000","2,000","2,000","2,000","2,000","2,000","2,900","3,100","3,100","2,100","2,100","2,100","2,100","2,100","2,000","2,100","2,300","2,700","3,300","3,400","2,200","2,200","2,200","2,100","2,100","2,100","2,100","2,100","2,300","2,700","4,000","3,900","2,300","2,200","2,200","2,200","2,100","2,100","2,200","2,200","2,200","2,900","3,800","3,900","2,300","2,200","2,200","2,400","2,300","2,300","2,300","2,300","2,500","3,100","4,000","4,000","2,400","2,300","2,300","2,200","2,200","2,200","2,200","2,600","2,400","2,500","2,600","2,600","2,400","2,400","2,300","2,500","2,400","2,500","2,500","2,800","2,600","2,700","3,300","3,300","2,600","2,500","2,500","2,400","2,400","2,400","2,400","2,500","2,500","2,900","3,300","3,500","2,800","2,500","2,500","2,600","2,600","2,600","2,800","2,800","2,800","2,700","3,500","3,600","3,500","2,700","2,700","3,000","3,100","3,100","3,100","3,300","3,300","3,300","3,500","3,600","3,400","3,200","3,200",,,,,,,,,,,
17,2020,000113,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"82,600","82,600","82,700","83,100","83,700","83,200","81,200","80,600","80,400","82,800","82,400","81,700","81,200","82,100","82,500","83,200","83,000","83,000","81,000","81,300","80,200","83,200","83,000","82,400","81,800","82,900","83,900","84,000","84,400","85,100","81,900","81,400","82,600","83,900","84,100","84,200","83,000","83,700","84,600","85,100","85,600","86,000","83,200","83,900","84,000","85,900","86,500","86,800","84,800","86,000","86,600","87,200","88,000","88,200","84,800","85,500","85,100","87,300","88,100","88,400","87,700","88,000","88,400","89,100","89,600","90,200","86,600","87,400","87,900","89,700","90,400","90,500","89,300","90,200","90,700","91,500","92,200","93,000","92,000","91,900","92,600","93,000","93,900","93,800","91,500","92,400","92,800","94,100","94,100","95,000","92,400","92,200","91,100","93,700","93,700","94,700","93,100","94,100","94,700","95,400","96,300","97,500","93,300","93,800","93,800","96,200","96,200","97,200","96,700","97,400","98,200","98,200","98,700","98,400","98,200","98,300","96,600","98,200","98,100","96,000","96,500","96,800","93,700","88,300","87,800","90,000","89,600","87,600","89,600","91,200","92,300","92,200",,,,,,,,,,,
18,2020,000113,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","18,500","18,200","17,900","18,100","18,100","18,200","18,200","18,300","18,200","18,400","18,600","18,700","18,100","18,300","18,300","18,300","18,500","18,300","18,300","18,400","18,300","18,500","18,900","18,900","17,900","17,900","17,900","17,900","18,100","18,200","18,100","18,200","18,400","18,300","18,500","18,800","18,300","18,300","18,300","18,400","18,600","18,800","18,800","18,900","18,900","19,100","19,500","19,800","19,000","18,900","18,800","18,900","19,200","19,100","19,300","19,300","19,300","19,200","19,600","19,900","19,000","19,100","19,100","19,300","19,500","19,500","19,600","19,600","19,600","19,900","20,000","20,300","19,700","19,700","19,800","19,800","19,900","20,000","20,200","20,200","20,300","20,200","20,600","20,700","20,200","20,000","20,000","20,100","20,200","20,300","20,300","20,400","20,500","20,400","20,900","21,100","20,600","20,600","20,600","20,700","20,800","20,900","20,900","21,000","21,100","21,100","21,600","21,700","21,500","21,300","21,200","21,200","21,400","21,500","21,800","21,900","22,000","22,100","22,500","22,900","22,100","22,000","21,900","20,600","20,700","21,500","21,900","22,100","22,300","22,700","23,900","24,200",,,,,,,,,,,
19,2020,000113,,,1,41-000000,        Wholesale Trade,"4,100","4,100","4,100","4,300","4,300","4,300","4,200","4,200","4,200","4,300","4,300","4,200","4,200","4,300","4,200","4,300","4,400","4,300","4,300","4,300","4,300","4,200","4,300","4,300","4,200","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,400","4,300","4,300","4,300","4,400","4,400","4,400","4,500","4,600","4,600","4,700","4,700","4,700","4,600","4,600","4,600","4,400","4,500","4,400","4,500","4,600","4,500","4,600","4,500","4,500","4,400","4,500","4,400","4,300","4,400","4,300","4,500","4,600","4,600","4,600","4,500","4,600","4,600","4,600","4,600","4,600","4,700","4,700","4,700","4,700","4,800","4,900","4,900","4,900","4,900","4,800","4,800","4,900","5,000","5,000","5,000","5,000","5,000","4,900","4,900","4,900","4,800","4,900","4,900","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,100","5,100","5,200","5,200","5,200","5,200","5,300","5,300","5,300","5,300","5,300","5,300","5,200","5,300","4,800","4,900","4,800","4,600","4,700","4,700","4,700","4,700","4,700","4,700","4,800","4,700",,,,,,,,,,,
20,2020,000113,440000-450000,,1,42-000000,        Retail Trade,"7,700","7,600","7,600","7,700","7,700","7,800","7,700","7,700","7,600","7,600","7,800","7,800","7,600","7,600","7,700","7,700","7,800","7,700","7,700","7,700","7,700","7,900","8,100","8,100","7,500","7,500","7,500","7,500","7,600","7,600","7,500","7,500","7,600","7,600","7,800","7,900","7,600","7,600","7,600","7,700","7,800","7,900","7,800","7,800","7,800","8,000","8,200","8,300","8,100","8,000","8,000","8,000","8,100","8,100","8,100","8,100","8,100","8,100","8,300","8,400","8,100","8,100","8,100","8,200","8,200","8,200","8,100","8,000","8,000","8,100","8,200","8,200","8,100","8,100","8,100","8,200","8,200","8,100","8,200","8,200","8,200","8,300","8,600","8,600","8,100","8,100","7,900","8,100","8,100","8,200","8,200","8,200","8,200","8,200","8,400","8,300","8,100","8,100","8,100","8,300","8,300","8,300","8,300","8,300","8,300","8,300","8,500","8,400","8,200","8,200","8,100","8,200","8,200","8,200","8,200","8,200","8,200","8,300","8,500","8,400","8,100","8,200","8,200","7,300","7,400","7,900","8,100","8,200","8,300","8,500","8,800","8,800",,,,,,,,,,,
21,2020,000113,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities","6,700","6,500","6,200","6,100","6,100","6,100","6,300","6,400","6,400","6,500","6,500","6,700","6,300","6,400","6,400","6,300","6,300","6,300","6,300","6,400","6,300","6,400","6,500","6,500","6,200","6,100","6,100","6,100","6,200","6,300","6,300","6,400","6,400","6,400","6,400","6,600","6,300","6,300","6,300","6,200","6,200","6,300","6,300","6,400","6,400","6,500","6,700","6,900","6,500","6,400","6,400","6,400","6,500","6,500","6,600","6,700","6,700","6,700","6,800","7,100","6,600","6,600","6,700","6,600","6,700","6,700","6,900","7,100","7,000","7,200","7,200","7,500","7,000","6,900","7,000","6,900","7,000","7,100","7,100","7,100","7,200","7,000","7,200","7,300","7,200","6,900","7,100","7,000","7,100","7,100","7,200","7,300","7,400","7,400","7,600","7,900","7,500","7,500","7,500","7,400","7,500","7,600","7,600","7,700","7,800","7,800","8,000","8,200","8,100","7,900","7,900","7,800","7,900","8,000","8,300","8,400","8,500","8,500","8,800","9,200","9,200","8,900","8,900","8,700","8,600","8,900","9,100","9,200","9,300","9,500","10,300","10,700",,,,,,,,,,,
22,2020,000113,,,1,50-000000,      Information,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",900,900,900,"1,000","1,000",900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,800,800,800,800,800,800,800,700,700,700,700,700,700,700,700,700,,,,,,,,,,,
23,2020,000113,520000-530000,,1,55-000000,      Financial Activities,"3,700","3,700","3,600","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","3,000","2,800","2,900","2,800","2,800","2,800","2,800","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,900","2,800","2,900","2,800","2,800","2,800","2,900","2,800","2,900","2,900","2,700","2,700","2,600","2,400","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,500","2,400","2,400","2,400","2,400","2,400","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,400","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,400","2,500","2,500","2,500","2,500","2,500","2,400","2,500","2,500","2,500","2,500","2,500","2,500","2,400","2,400","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,600","2,500","2,600","2,600","2,600","2,600","2,500","2,600","2,600","2,500","2,500","2,500","2,600","2,600","2,500","2,600","2,600","2,500",,,,,,,,,,,
24,2020,000113,,,1,55-520000,        Finance & Insurance,"1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,500","1,600","1,500","1,500","1,500","1,500","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,500","1,600","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,400","1,400","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,100","1,000","1,100","1,100","1,100","1,100","1,000","1,000","1,100","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",,,,,,,,,,,
