10,2020,037100,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"271,300","272,200","272,700","277,500","280,200","277,200","273,400","274,300","275,100","277,700","280,300","281,300","275,200","275,900","276,100","277,900","278,200","278,300","275,000","276,000","277,600","279,900","283,300","282,700","278,600","280,200","281,000","281,700","283,700","284,400","279,200","280,200","281,700","285,600","289,200","290,100","285,200","287,300","287,800","287,600","289,600","288,800","285,500","287,400","288,700","292,400","296,200","297,700","290,700","291,500","292,800","293,700","294,600","294,600","290,000","291,600","292,300","296,200","298,300","298,600","292,200","294,300","294,500","295,400","296,000","295,600","292,300","293,600","295,600","300,900","303,000","303,700","295,800","298,100","298,300","300,000","301,100","301,100","297,900","298,400","300,000","303,800","305,100","305,800","298,800","301,000","302,100","304,400","306,400","307,300","302,400","303,500","305,900","309,500","311,800","311,800","304,400","307,200","307,700","309,000","310,100","308,900","305,800","307,600","308,200","312,200","313,700","314,500","307,000","309,400","309,900","311,900","313,400","312,900","310,600","311,900","312,200","316,200","318,400","319,500","312,500","315,400","312,100","266,600","271,400","283,100","281,600","284,100","286,200","289,900","293,100","290,600","283,400","287,200","288,400","292,900","293,400","296,000","294,500","297,100","299,300","300,600","302,900"
11,2020,037100,"113000, 210000-813000",,1,05-000000,    Total Private,"228,700","229,000","229,400","231,600","232,700","232,200","232,100","231,900","231,800","232,900","234,600","235,800","230,400","230,600","230,600","232,500","233,000","232,600","233,900","234,100","234,300","235,200","237,700","238,400","234,700","235,600","236,400","237,200","238,800","239,700","238,700","239,300","239,300","241,800","244,700","245,900","241,400","242,900","243,200","243,200","244,700","244,100","245,000","246,300","246,200","248,500","251,900","253,400","247,000","247,200","248,400","249,100","250,000","250,000","249,500","249,700","249,000","251,100","252,700","253,200","247,100","248,200","248,500","249,200","249,100","249,100","251,200","251,400","250,800","254,600","256,300","256,800","249,400","251,100","250,900","252,900","253,300","253,100","254,300","254,400","254,500","256,800","257,600","258,100","251,800","253,300","254,300","256,500","258,300","259,900","258,600","259,100","259,700","262,400","263,800","264,300","257,800","259,700","260,100","261,100","261,900","261,700","262,100","263,200","262,000","264,600","265,700","267,000","260,000","261,400","262,000","264,100","265,200","265,400","266,500","266,900","266,000","268,200","270,400","271,700","265,200","267,400","264,100","220,200","226,600","239,400","241,200","241,600","242,400","245,400","248,300","246,100","239,100","243,100","243,800","248,300","248,300","250,600","252,200","253,200","253,600","255,100","257,000"
12,2020,037100,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"37,800","37,700","37,800","37,900","38,400","38,500","38,700","38,300","38,200","38,200","38,100","37,600","37,300","37,200","37,200","37,300","37,300","37,300","37,500","37,500","37,400","37,300","37,400","36,800","36,500","36,600","37,000","36,800","37,000","37,400","37,400","37,600","37,700","37,600","37,600","37,700","37,400","37,500","37,600","37,300","37,500","37,700","38,000","38,200","38,400","38,700","39,100","38,900","38,800","39,100","39,700","39,300","39,800","39,900","40,300","40,700","40,700","40,700","40,600","40,400","40,600","40,500","40,600","40,700","40,600","41,000","41,500","41,700","41,300","41,400","41,400","41,300","40,400","40,700","40,700","41,100","41,100","41,300","41,800","41,700","41,700","41,600","41,300","41,100","40,400","40,800","41,300","41,800","42,200","42,600","42,600","42,800","42,900","43,000","43,100","43,000","42,800","43,200","42,900","43,300","43,500","43,900","44,400","44,400","44,600","44,600","44,700","44,400","43,500","43,700","43,800","44,000","44,300","44,700","45,000","45,200","45,300","45,400","45,300","45,200","44,700","45,000","44,300","40,000","42,300","43,600","43,100","43,300","42,900","43,000","43,100","43,200","42,800","43,100","43,100","43,400","43,600","43,900","44,500","44,800","44,300","44,200","44,300"
13,2020,037100,"10000000, 20000000",,1,15-000000,"      Mining, Logging, and Construction","12,300","12,300","12,400","12,300","12,700","12,700","12,700","12,600","12,500","12,600","12,600","12,400","12,400","12,300","12,300","12,500","12,500","12,500","12,700","12,800","12,600","12,800","12,800","12,600","12,500","12,600","12,800","12,700","12,900","13,100","13,100","13,200","13,300","13,300","13,500","13,600","13,400","13,500","13,400","13,300","13,500","13,600","13,800","13,900","14,000","14,300","14,600","14,500","14,400","14,600","14,900","14,700","15,000","15,000","15,200","15,400","15,400","15,300","15,200","15,000","15,000","14,800","14,900","15,000","15,000","15,300","15,600","15,600","15,200","15,200","15,300","15,200","14,800","15,000","15,000","15,500","15,600","15,500","15,800","15,800","15,800","15,900","15,800","15,700","15,100","15,500","15,800","16,400","16,600","16,800","17,000","17,100","17,100","17,200","17,300","17,300","17,000","17,300","16,800","17,500","17,500","17,700","18,100","18,000","18,100","18,100","18,200","17,900","17,200","17,200","17,400","17,600","18,000","18,200","18,300","18,500","18,500","18,700","18,500","18,300","17,900","18,200","17,800","16,000","17,800","18,100","17,700","17,800","17,400","17,600","17,600","17,600","17,200","17,200","17,100","17,300","17,500","17,600","17,900","18,200","17,600","17,600","17,800"
14,2020,037100,"1133000, 210000",,1,10-000000,      Mining and Logging,"1,100","1,100","1,100","1,100","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,100","1,100","1,100","1,000","1,000","1,000","1,000","1,000",900,"1,000",900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,800,800,800,800,800,900,900,900,900,900,900,900,900,900,900,900,900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,"1,000"
15,2020,037100,,,1,20-000000,      Construction,"11,200","11,200","11,300","11,200","11,500","11,500","11,500","11,400","11,200","11,300","11,300","11,100","11,100","11,000","11,000","11,300","11,300","11,300","11,500","11,500","11,300","11,500","11,500","11,300","11,200","11,300","11,500","11,400","11,600","11,800","11,800","11,900","12,100","12,100","12,300","12,400","12,200","12,300","12,200","12,100","12,300","12,400","12,600","12,700","12,800","13,100","13,300","13,200","13,100","13,300","13,600","13,400","13,700","13,700","13,900","14,100","14,100","14,000","13,900","13,700","13,800","13,700","13,800","13,900","14,000","14,300","14,600","14,600","14,200","14,300","14,300","14,300","13,900","14,100","14,100","14,600","14,700","14,600","14,900","14,900","14,900","15,000","14,900","14,800","14,200","14,600","14,900","15,500","15,700","15,900","16,100","16,200","16,200","16,300","16,400","16,400","16,100","16,500","16,000","16,700","16,700","16,900","17,200","17,100","17,200","17,200","17,300","17,000","16,300","16,300","16,500","16,700","17,100","17,300","17,400","17,500","17,500","17,700","17,500","17,300","16,900","17,200","16,800","15,100","16,900","17,200","16,800","16,900","16,500","16,700","16,700","16,700","16,300","16,300","16,200","16,400","16,600","16,700","17,000","17,300","16,700","16,700","16,800"
16,2020,037100,,,1,20-238000,        Specialty Trade Contractors,"7,800","7,700","7,800","7,800","8,100","8,000","8,000","7,900","7,800","7,900","7,900","7,800","7,800","7,700","7,600","7,900","8,000","7,900","8,000","8,000","7,900","7,900","7,900","7,800","7,700","7,700","7,800","7,700","7,800","8,000","8,000","8,100","8,200","8,300","8,500","8,500","8,400","8,400","8,300","8,100","8,300","8,300","8,500","8,600","8,600","8,800","9,000","8,800","8,800","8,900","9,000","8,800","9,000","9,000","9,200","9,300","9,400","9,200","9,200","9,100","9,200","9,200","9,200","9,300","9,500","9,600","9,800","9,900","9,600","9,700","9,700","9,700","9,400","9,500","9,600","10,000","10,100","10,100","10,300","10,300","10,300","10,300","10,200","10,000","9,800","10,000","10,200","10,600","10,700","10,900","11,000","11,100","11,100","11,200","11,300","11,300","11,000","11,200","10,900","11,300","11,400","11,500","11,600","11,600","11,600","11,500","11,300","11,200","10,600","10,600","10,700","10,800","11,100","11,200","11,200","11,300","11,200","11,300","11,300","11,100","11,000","11,200","10,900","9,700","11,000","11,200","11,000","11,000","10,800","10,900","10,800","10,900","10,700","10,600","10,700","10,900","11,100","11,200","11,500","11,600","11,300","11,400","11,300"
18,2020,037100,210000-330000,,1,30-000000,      Manufacturing,"25,500","25,400","25,400","25,600","25,700","25,800","26,000","25,700","25,700","25,600","25,500","25,200","24,900","24,900","24,900","24,800","24,800","24,800","24,800","24,700","24,800","24,500","24,600","24,200","24,000","24,000","24,200","24,100","24,100","24,300","24,300","24,400","24,400","24,300","24,100","24,100","24,000","24,000","24,200","24,000","24,000","24,100","24,200","24,300","24,400","24,400","24,500","24,400","24,400","24,500","24,800","24,600","24,800","24,900","25,100","25,300","25,300","25,400","25,400","25,400","25,600","25,700","25,700","25,700","25,600","25,700","25,900","26,100","26,100","26,200","26,100","26,100","25,600","25,700","25,700","25,600","25,500","25,800","26,000","25,900","25,900","25,700","25,500","25,400","25,300","25,300","25,500","25,400","25,600","25,800","25,600","25,700","25,800","25,800","25,800","25,700","25,800","25,900","26,100","25,800","26,000","26,200","26,300","26,400","26,500","26,500","26,500","26,500","26,300","26,500","26,400","26,400","26,300","26,500","26,700","26,700","26,800","26,700","26,800","26,900","26,800","26,800","26,500","24,000","24,500","25,500","25,400","25,500","25,500","25,400","25,500","25,600","25,600","25,900","26,000","26,100","26,100","26,300","26,600","26,600","26,700","26,600","26,500"
19,2020,037100,"321000, 327000-330000",,1,31-000000,        Durable Goods,"19,500","19,400","19,300","19,500","19,600","19,700","19,900","19,700","19,600","19,500","19,400","19,300","19,100","19,000","18,900","18,900","18,900","18,900","18,900","18,800","18,800","18,500","18,600","18,500","18,300","18,200","18,300","18,100","18,100","18,300","18,300","18,300","18,300","18,200","18,200","18,200","18,100","18,100","18,300","18,100","18,100","18,100","18,200","18,200","18,200","18,200","18,300","18,300","18,300","18,400","18,600","18,400","18,500","18,600","18,700","18,800","18,800","18,800","19,000","19,000","18,700","18,700","18,800","18,800","18,700","18,800","18,900","18,900","18,900","18,900","19,000","19,000","18,700","18,700","18,700","18,700","18,600","18,800","18,800","18,600","18,600","18,500","18,400","18,400","18,300","18,300","18,400","18,400","18,600","18,700","18,600","18,700","18,700","18,800","18,900","19,000","19,200","19,400","19,500","19,300","19,400","19,500","19,600","19,600","19,600","19,500","19,500","19,600","19,400","19,500","19,500","19,300","19,300","19,400","19,500","19,500","19,400","19,300","19,400","19,500","19,300","19,400","19,300","18,000","18,000","18,200","18,100","18,100","18,000","17,900","18,000","18,100","18,200","18,400","18,500","18,600","18,600","18,700","18,800","18,600","18,600","18,500","18,500"
20,2020,037100,,,1,31-334000,          Computer & Electronic Product Manufacturing,"7,200","7,100","7,100","7,000","6,900","7,000","7,100","7,000","7,000","7,000","6,900","6,800","6,600","6,600","6,500","6,200","6,200","6,100","6,200","6,100","6,100","5,800","5,700","5,700","5,600","5,600","5,600","5,300","5,300","5,400","5,400","5,300","5,300","5,300","5,300","5,300","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,300","5,300","5,300","5,300","5,400","5,300","5,300","5,400","5,400","5,400","5,400","5,400","5,400","5,500","5,500","5,500","5,500","5,600","5,500","5,500","5,600","5,600","5,600","5,600","5,600","5,600","5,500","5,500","5,500","5,600","5,500","5,500","5,600","5,400","5,400","5,400","5,400","5,400","5,300","5,300","5,300","5,400","5,400","5,300","5,300","5,400","5,300","5,300","5,300","5,300","5,400","5,400","5,400","5,400","5,400","5,400","5,500","5,500","5,500","5,500","5,500","5,500","5,400","5,400","5,400","5,400","5,400","5,400","5,500","5,400","5,400","5,400","5,400","5,500","5,600","5,600","5,500","5,300","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,200","5,100","5,100"
22,2020,037100,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,"6,000","6,000","6,100","6,100","6,100","6,100","6,100","6,000","6,100","6,100","6,100","5,900","5,800","5,900","6,000","5,900","5,900","5,900","5,900","5,900","6,000","6,000","6,000","5,700","5,700","5,800","5,900","6,000","6,000","6,000","6,000","6,100","6,100","6,100","5,900","5,900","5,900","5,900","5,900","5,900","5,900","6,000","6,000","6,100","6,200","6,200","6,200","6,100","6,100","6,100","6,200","6,200","6,300","6,300","6,400","6,500","6,500","6,600","6,400","6,400","6,900","7,000","6,900","6,900","6,900","6,900","7,000","7,200","7,200","7,300","7,100","7,100","6,900","7,000","7,000","6,900","6,900","7,000","7,200","7,300","7,300","7,200","7,100","7,000","7,000","7,000","7,100","7,000","7,000","7,100","7,000","7,000","7,100","7,000","6,900","6,700","6,600","6,500","6,600","6,500","6,600","6,700","6,700","6,800","6,900","7,000","7,000","6,900","6,900","7,000","6,900","7,100","7,000","7,100","7,200","7,200","7,400","7,400","7,400","7,400","7,500","7,400","7,200","6,000","6,500","7,300","7,300","7,400","7,500","7,500","7,500","7,500","7,400","7,500","7,500","7,500","7,500","7,600","7,800","8,000","8,100","8,100","8,000"
24,2020,037100,,,1,32-325000,          Chemical Manufacturing,"1,800","1,800","1,800","1,800","1,800","1,900","1,900","1,800","1,700","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,800","1,700","1,700","1,700","1,700","1,700","1,700","1,800","1,900","1,900","1,900","1,900","2,000","1,900","1,900","1,900","1,900","1,800","1,900","1,900","1,900","1,900","2,000","2,000","2,000","1,900","1,900","1,900","2,000","2,000","2,000","2,000","2,100","2,100","2,100","2,100","2,100","2,000","1,900","2,000","1,900","1,900","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,500","2,500","2,600","2,600","2,600","2,500","2,500","2,500","2,600","2,600","2,600","2,700","2,600","2,600","2,500","2,500","2,600","2,600","2,600","2,700","2,600","2,600","2,600","2,600","2,500","2,500","2,400","2,400","2,400","2,300","2,200","2,300","2,200","2,300","2,300","2,300","2,300","2,300","2,300","2,600","2,600","2,600","2,600","2,700","2,800","2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,900","2,900","3,000","2,700","2,200","2,400","3,000","3,200","3,200","3,200","3,200","3,200","3,200","3,300","3,300","3,300","3,300","3,200","3,300","3,300","3,300","3,300","3,300","3,300"
25,2020,037100,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"233,500","234,500","234,900","239,600","241,800","238,700","234,700","236,000","236,900","239,500","242,200","243,700","237,900","238,700","238,900","240,600","240,900","241,000","237,500","238,500","240,200","242,600","245,900","245,900","242,100","243,600","244,000","244,900","246,700","247,000","241,800","242,600","244,000","248,000","251,600","252,400","247,800","249,800","250,200","250,300","252,100","251,100","247,500","249,200","250,300","253,700","257,100","258,800","251,900","252,400","253,100","254,400","254,800","254,700","249,700","250,900","251,600","255,500","257,700","258,200","251,600","253,800","253,900","254,700","255,400","254,600","250,800","251,900","254,300","259,500","261,600","262,400","255,400","257,400","257,600","258,900","260,000","259,800","256,100","256,700","258,300","262,200","263,800","264,700","258,400","260,200","260,800","262,600","264,200","264,700","259,800","260,700","263,000","266,500","268,700","268,800","261,600","264,000","264,800","265,700","266,600","265,000","261,400","263,200","263,600","267,600","269,000","270,100","263,500","265,700","266,100","267,900","269,100","268,200","265,600","266,700","266,900","270,800","273,100","274,300","267,800","270,400","267,800","226,600","229,100","239,500","238,500","240,800","243,300","246,900","250,000","247,400","240,600","244,100","245,300","249,500","249,800","252,100","250,000","252,300","255,000","256,400","258,600"
