10,2020,012540,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"225,900","226,100","228,700","233,300","233,400","233,600","224,100","227,200","230,100","232,000","232,900","234,200","230,600","231,800","233,500","236,200","238,400","238,000","235,600","237,900","238,600","239,300","240,400","240,900","238,500","240,400","243,400","245,300","247,800","248,700","243,300","245,000","247,000","249,500","250,500","250,200","245,300","247,200","248,800","250,500","252,100","250,100","246,700","249,400","251,300","253,400","254,500","254,700","250,500","252,100","254,200","256,100","257,900","255,600","252,000","256,000","258,500","258,800","261,200","261,300","256,900","256,300","257,500","257,500","258,700","257,000","252,300","256,200","257,100","259,400","260,100","260,200","255,600","255,500","255,000","256,700","256,000","255,600","249,600","252,500","255,600","258,200","260,500","259,400","254,500","255,300","257,700","258,500","260,200","259,600","254,400","257,500","260,400","263,000","265,100","264,000","261,700","262,600","264,100","264,900","266,400","267,100","260,800","266,000","268,600","272,000","274,100","273,300","267,800","268,900","270,600","272,700","273,400","273,100","265,900","272,600","275,100","278,800","280,900","280,800","276,800","278,800","277,500","247,500","247,200","250,700","248,300","254,300","256,300","257,800","259,100","259,100","253,300","256,800","257,200","258,300","260,100","261,800","255,100","260,500","263,600","267,900","267,800"
11,2020,012540,"113000, 210000-813000",,1,05-000000,    Total Private,"165,700","165,200","166,200","169,100","169,300","170,100","170,700","171,400","171,300","171,000","171,400","172,500","170,100","170,700","171,700","174,500","176,600","176,400","178,800","180,200","180,500","179,300","180,000","180,600","179,400","180,600","183,000","185,700","188,000","188,800","188,800","189,800","189,500","189,700","190,600","190,300","186,800","187,900","189,000","190,800","192,800","192,700","192,300","194,100","193,500","193,800","194,500","194,500","191,400","192,300","193,500","195,300","197,000","197,000","196,700","199,300","198,800","197,800","199,200","199,600","195,700","195,000","195,400","195,100","195,900","195,700","196,000","197,100","195,900","196,000","196,700","196,600","192,700","191,700","190,500","192,100","191,100","191,000","190,800","191,700","192,100","192,600","194,500","193,800","189,300","189,700","191,300","192,500","194,300","193,700","194,400","195,500","196,000","196,100","197,600","197,000","195,700","196,200","197,300","198,400","199,900","200,400","200,200","202,600","203,000","203,700","206,000","205,400","200,900","201,200","202,300","204,000","204,400","205,400","205,400","207,700","207,400","208,900","211,000","210,700","207,200","208,500","207,300","178,500","181,800","189,800","189,900","190,700","192,500","193,500","194,800","194,000","189,400","192,500","192,600","193,400","194,500","196,400","197,900","200,400","201,100","204,200","203,300"
12,2020,012540,,,1,06-000000,    Goods Producing,"34,000","33,400","33,900","34,700","35,400","35,600","36,100","36,300","36,700","36,800","36,600","37,000","36,600","36,800","36,900","38,000","38,300","39,000","39,400","39,800","40,000","39,700","39,500","40,100","40,500","41,000","41,700","42,500","42,800","43,500","44,000","44,400","44,500","44,000","44,000","43,300","42,300","42,400","42,800","43,100","43,400","43,800","43,900","44,600","45,000","45,000","44,800","44,700","44,300","44,400","44,600","45,200","45,500","45,900","46,200","46,800","46,700","46,300","46,100","45,800","44,700","44,000","43,300","42,400","42,000","41,800","41,700","42,200","41,600","40,600","40,300","39,900","38,800","38,000","37,000","36,600","36,300","36,300","36,700","36,900","37,500","36,900","37,000","36,800","35,800","35,700","36,100","36,500","36,600","36,900","37,400","37,700","38,000","37,700","37,700","37,300","37,600","37,800","37,700","37,500","38,000","38,200","38,700","39,200","39,200","39,200","38,900","38,800","37,900","38,100","38,300","38,300","38,500","39,000","39,200","39,400","39,300","39,400","39,200","39,000","38,400","38,600","38,500","34,800","34,500","34,600","34,800","34,700","34,800","35,000","34,100","34,400","34,100","34,200","34,700","34,800","34,500","34,400","35,000","34,800","35,300","36,100","35,700"
13,2020,012540,"10000000, 20000000",,1,15-000000,"      Mining, Logging, and Construction","21,300","20,800","21,200","21,800","22,600","22,800","23,100","23,300","23,200","23,200","23,400","23,800","23,600","23,900","24,000","25,000","25,400","25,800","26,300","26,500","26,400","26,500","26,500","27,000","27,700","28,100","28,700","29,400","29,700","30,000","30,300","30,500","30,200","30,100","30,200","29,600","28,900","28,900","29,200","29,400","29,600","29,800","29,800","30,300","30,200","30,400","30,300","30,300","30,100","30,200","30,300","30,600","31,000","31,200","31,600","31,800","31,600","31,500","31,600","31,400","30,500","29,900","29,200","28,300","28,000","27,600","27,600","27,400","27,000","26,700","26,400","26,100","25,400","24,600","23,600","23,300","23,000","22,900","23,100","23,100","23,200","23,200","23,500","23,400","22,700","22,600","23,000","23,400","23,400","23,500","23,900","23,900","24,100","23,900","24,100","24,200","24,400","24,500","24,500","24,700","25,000","25,100","25,700","25,900","25,800","25,700","25,600","25,900","25,100","25,200","25,400","25,500","25,700","26,000","26,300","26,300","26,200","26,400","26,300","26,100","25,600","25,700","25,600","22,900","22,400","22,300","22,400","22,400","22,500","22,600","21,700","22,000","21,800","21,700","22,200","22,400","22,100","22,000","22,500","22,300","22,700","23,500","23,300"
14,2020,012540,"1133000, 210000",,1,10-000000,      Mining and Logging,"9,100","8,700","8,800","9,200","9,900","9,900","10,200","10,300","10,400","10,300","10,400","10,700","10,700","10,900","11,000","11,300","11,500","11,600","11,800","11,900","12,000","12,100","12,200","12,300","12,400","12,500","12,600","12,600","12,700","12,900","13,100","13,200","13,100","13,000","13,100","12,900","12,400","12,500","12,500","12,700","12,700","12,900","12,400","12,500","12,400","12,300","12,400","12,400","12,400","12,500","12,500","12,600","12,700","12,800","13,100","13,200","13,200","13,200","13,300","13,300","12,800","12,400","12,100","11,600","11,300","11,200","11,200","11,100","11,000","10,800","10,700","10,700","10,300","9,800","9,500","9,000","8,800","8,700","8,800","8,600","8,600","8,500","8,600","8,600","8,400","8,200","8,300","8,400","8,500","8,600","8,700","8,800","8,800","8,800","8,900","9,000","9,200","9,200","9,200","9,100","9,100","9,200","9,500","9,500","9,500","9,300","9,400","9,500","9,500","9,500","9,500","9,500","9,500","9,600","9,600","9,600","9,600","9,600","9,600","9,600","9,500","9,500","9,400","8,500","7,200","6,900","7,500","7,400","7,300","7,400","7,300","7,200","7,400","7,500","7,500","7,500","7,400","7,400","7,400","7,300","7,400","7,400","7,500"
17,2020,012540,,,1,20-000000,      Construction,"12,200","12,100","12,400","12,600","12,700","12,900","12,900","13,000","12,800","12,900","13,000","13,100","12,900","13,000","13,000","13,700","13,900","14,200","14,500","14,600","14,400","14,400","14,300","14,700","15,300","15,600","16,100","16,800","17,000","17,100","17,200","17,300","17,100","17,100","17,100","16,700","16,500","16,400","16,700","16,700","16,900","16,900","17,400","17,800","17,800","18,100","17,900","17,900","17,700","17,700","17,800","18,000","18,300","18,400","18,500","18,600","18,400","18,300","18,300","18,100","17,700","17,500","17,100","16,700","16,700","16,400","16,400","16,300","16,000","15,900","15,700","15,400","15,100","14,800","14,100","14,300","14,200","14,200","14,300","14,500","14,600","14,700","14,900","14,800","14,300","14,400","14,700","15,000","14,900","14,900","15,200","15,100","15,300","15,100","15,200","15,200","15,200","15,300","15,300","15,600","15,900","15,900","16,200","16,400","16,300","16,400","16,200","16,400","15,600","15,700","15,900","16,000","16,200","16,400","16,700","16,700","16,600","16,800","16,700","16,500","16,100","16,200","16,200","14,400","15,200","15,400","14,900","15,000","15,200","15,200","14,400","14,800","14,400","14,200","14,700","14,900","14,700","14,600","15,100","15,000","15,300","16,100","15,800"
18,2020,012540,310000-330000,,1,30-000000,      Manufacturing,"12,700","12,600","12,700","12,900","12,800","12,800","13,000","13,000","13,500","13,600","13,200","13,200","13,000","12,900","12,900","13,000","12,900","13,200","13,100","13,300","13,600","13,200","13,000","13,100","12,800","12,900","13,000","13,100","13,100","13,500","13,700","13,900","14,300","13,900","13,800","13,700","13,400","13,500","13,600","13,700","13,800","14,000","14,100","14,300","14,800","14,600","14,500","14,400","14,200","14,200","14,300","14,600","14,500","14,700","14,600","15,000","15,100","14,800","14,500","14,400","14,200","14,100","14,100","14,100","14,000","14,200","14,100","14,800","14,600","13,900","13,900","13,800","13,400","13,400","13,400","13,300","13,300","13,400","13,600","13,800","14,300","13,700","13,500","13,400","13,100","13,100","13,100","13,100","13,200","13,400","13,500","13,800","13,900","13,800","13,600","13,100","13,200","13,300","13,200","12,800","13,000","13,100","13,000","13,300","13,400","13,500","13,300","12,900","12,800","12,900","12,900","12,800","12,800","13,000","12,900","13,100","13,100","13,000","12,900","12,900","12,800","12,900","12,900","11,900","12,100","12,300","12,400","12,300","12,300","12,400","12,400","12,400","12,300","12,500","12,500","12,400","12,400","12,400","12,500","12,500","12,600","12,600","12,400"
19,2020,012540,"321000, 327000-330000",,1,31-000000,        Durable Goods,"5,000","5,000","5,000","5,000","5,000","5,000","5,100","5,000","5,100","5,100","5,000","5,100","5,000","5,000","5,000","5,100","5,100","5,100","5,100","5,100","5,100","5,100","5,000","5,000","5,000","5,000","5,000","5,100","5,000","5,200","5,200","5,300","5,300","5,100","5,200","5,200","5,100","5,200","5,200","5,200","5,300","5,300","5,400","5,400","5,500","5,500","5,600","5,600","5,600","5,600","5,600","5,700","5,700","5,700","5,700","5,700","5,600","5,600","5,600","5,600","5,500","5,400","5,400","5,400","5,300","5,300","5,300","5,300","5,200","5,100","5,100","5,100","4,900","4,900","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,700","4,800","4,800","4,800","4,900","4,800","4,800","4,800","4,800","4,700","4,700","4,700","4,800","4,800","4,800","4,800","4,800","4,900","4,900","4,900","4,900","4,900","5,000","4,900","4,900","4,900","4,900","4,900","4,900","4,800","4,900","4,800","5,000","5,000","5,100","4,600","4,600","4,700","4,700","4,600","4,600","4,500","4,600","4,600","4,500","4,500","4,500","4,500","4,500","4,500","4,500","4,500","4,500","4,500","4,500"
20,2020,012540,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,"7,700","7,600","7,700","7,900","7,800","7,800","7,900","8,000","8,400","8,500","8,200","8,100","8,000","7,900","7,900","7,900","7,800","8,100","8,000","8,200","8,500","8,100","8,000","8,100","7,800","7,900","8,000","8,000","8,100","8,300","8,500","8,600","9,000","8,800","8,600","8,500","8,300","8,300","8,400","8,500","8,500","8,700","8,700","8,900","9,300","9,100","8,900","8,800","8,600","8,600","8,700","8,900","8,800","9,000","8,900","9,300","9,500","9,200","8,900","8,800","8,700","8,700","8,700","8,700","8,700","8,900","8,800","9,500","9,400","8,800","8,800","8,700","8,500","8,500","8,600","8,500","8,500","8,600","8,800","9,000","9,500","9,000","8,800","8,700","8,400","8,400","8,400","8,400","8,500","8,600","8,700","9,000","9,000","9,000","8,800","8,300","8,400","8,600","8,500","8,100","8,200","8,300","8,200","8,500","8,600","8,600","8,400","8,000","7,900","8,000","7,900","7,900","7,900","8,100","8,000","8,200","8,200","8,200","8,000","8,100","7,800","7,900","7,800","7,300","7,500","7,600","7,700","7,700","7,700","7,900","7,800","7,800","7,800","8,000","8,000","7,900","7,900","7,900","8,000","8,000","8,100","8,100","7,900"
21,2020,012540,,,1,32-311000,          Food Manufacturing,"5,400","5,400","5,400","5,400","5,400","5,400","5,400","5,500","5,900","6,000","5,700","5,600","5,500","5,400","5,300","5,400","5,400","5,600","5,500","5,600","5,900","5,600","5,600","5,600","5,500","5,500","5,600","5,600","5,600","5,700","5,900","6,000","6,400","6,300","6,000","5,900","5,800","5,800","5,900","5,900","5,900","6,000","6,000","6,200","6,600","6,400","6,200","6,100","5,900","5,900","5,900","5,900","5,800","6,000","6,000","6,400","6,600","6,300","6,000","5,900","5,800","5,800","5,800","5,800","5,700","5,900","5,900","6,300","6,500","5,900","5,800","5,800","5,600","5,600","5,600","5,600","5,600","5,700","5,900","6,300","6,700","6,300","6,100","5,900","5,800","5,700","5,700","5,700","5,700","5,800","5,900","6,200","6,200","6,200","6,100","5,600","5,700","5,800","5,700","5,500","5,600","5,600","5,500","5,800","5,900","5,800","5,700","5,200","5,200","5,200","5,100","5,100","5,100","5,200","5,100","5,300","5,300","5,300","5,100","5,200","5,000","5,000","5,000","4,600","4,700","4,800","4,900","5,000","4,900","5,000","4,900","4,800","4,800","4,800","4,800","4,700","4,700","4,800","4,800","4,900","5,000","5,000","4,800"
23,2020,012540,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"191,900","192,700","194,800","198,600","198,000","198,000","188,000","190,900","193,400","195,200","196,300","197,200","194,000","195,000","196,600","198,200","200,100","199,000","196,200","198,100","198,600","199,600","200,900","200,800","198,000","199,400","201,700","202,800","205,000","205,200","199,300","200,600","202,500","205,500","206,500","206,900","203,000","204,800","206,000","207,400","208,700","206,300","202,800","204,800","206,300","208,400","209,700","210,000","206,200","207,700","209,600","210,900","212,400","209,700","205,800","209,200","211,800","212,500","215,100","215,500","212,200","212,300","214,200","215,100","216,700","215,200","210,600","214,000","215,500","218,800","219,800","220,300","216,800","217,500","218,000","220,100","219,700","219,300","212,900","215,600","218,100","221,300","223,500","222,600","218,700","219,600","221,600","222,000","223,600","222,700","217,000","219,800","222,400","225,300","227,400","226,700","224,100","224,800","226,400","227,400","228,400","228,900","222,100","226,800","229,400","232,800","235,200","234,500","229,900","230,800","232,300","234,400","234,900","234,100","226,700","233,200","235,800","239,400","241,700","241,800","238,400","240,200","239,000","212,700","212,700","216,100","213,500","219,600","221,500","222,800","225,000","224,700","219,200","222,600","222,500","223,500","225,600","227,400","220,100","225,700","228,300","231,800","232,100"
24,2020,012540,,,1,08-000000,    Private Service Providing,"131,700","131,800","132,300","134,400","133,900","134,500","134,600","135,100","134,600","134,200","134,800","135,500","133,500","133,900","134,800","136,500","138,300","137,400","139,400","140,400","140,500","139,600","140,500","140,500","138,900","139,600","141,300","143,200","145,200","145,300","144,800","145,400","145,000","145,700","146,600","147,000","144,500","145,500","146,200","147,700","149,400","148,900","148,400","149,500","148,500","148,800","149,700","149,800","147,100","147,900","148,900","150,100","151,500","151,100","150,500","152,500","152,100","151,500","153,100","153,800","151,000","151,000","152,100","152,700","153,900","153,900","154,300","154,900","154,300","155,400","156,400","156,700","153,900","153,700","153,500","155,500","154,800","154,700","154,100","154,800","154,600","155,700","157,500","157,000","153,500","154,000","155,200","156,000","157,700","156,800","157,000","157,800","158,000","158,400","159,900","159,700","158,100","158,400","159,600","160,900","161,900","162,200","161,500","163,400","163,800","164,500","167,100","166,600","163,000","163,100","164,000","165,700","165,900","166,400","166,200","168,300","168,100","169,500","171,800","171,700","168,800","169,900","168,800","143,700","147,300","155,200","155,100","156,000","157,700","158,500","160,700","159,600","155,300","158,300","157,900","158,600","160,000","162,000","162,900","165,600","165,800","168,100","167,600"
25,2020,012540,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","41,700","41,500","41,300","41,800","41,900","41,900","42,800","43,200","43,000","42,100","42,800","43,700","42,500","42,100","42,100","43,000","44,000","43,600","44,600","44,800","44,700","44,200","44,800","45,100","43,700","43,300","43,600","44,700","45,400","45,700","45,800","45,800","45,600","46,000","47,300","47,800","46,000","45,900","46,100","47,000","47,400","47,500","47,700","48,100","47,800","47,900","49,100","49,700","47,700","47,700","48,000","48,700","49,300","49,300","49,400","50,500","50,400","49,700","50,900","51,600","49,600","49,400","49,600","50,100","50,600","50,500","51,100","51,100","50,900","51,300","52,100","52,300","50,500","50,200","50,200","50,800","51,300","51,000","51,000","51,100","50,900","51,300","52,800","52,600","50,600","50,100","50,200","50,600","51,300","51,200","51,700","52,200","51,900","52,400","53,700","53,700","52,700","52,300","52,700","53,100","53,500","53,400","53,100","53,500","53,100","53,200","54,500","54,400","52,300","51,600","51,500","51,800","52,200","52,400","52,600","53,200","53,100","53,700","55,000","54,900","53,000","52,800","52,900","46,500","46,900","50,900","51,800","52,500","52,900","53,600","55,200","56,100","53,400","53,700","53,400","53,400","53,900","55,400","55,200","55,200","55,200","56,300","57,200"
