10,2020,031460,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"33,200","33,400","32,900","33,500","34,100","33,900","33,600","33,700","34,100","33,500","33,600","33,400","32,800","32,800","33,000","33,200","33,600","33,600","33,700","33,200","34,100","33,800","33,800","33,800","33,500","34,000","34,000","34,300","34,700","34,900","34,500","34,100","34,700","34,700","34,500","34,400","33,700","34,000","34,300","34,700","35,400","35,500","35,000","35,000","35,400","35,700","35,400","35,300","35,000","35,200","35,300","35,500","35,900","36,300","35,600","35,800","36,200","36,100","34,800","34,200","34,000","33,800","34,000","34,200","34,800","35,000","34,600","35,200","35,700","35,400","35,400","34,900","35,300","35,800","36,100","36,400","36,300","36,700","36,400","37,000","37,500","37,300","37,600","37,000","36,300","36,700","36,800","37,400","37,600","37,900","37,200","37,800","38,300","38,100","38,400","37,900","37,300","37,800","37,900","37,900","38,200","38,800","38,000","38,700","39,500","39,600","39,900","39,200","38,500","38,700","38,900","39,200","39,800","39,800","39,200","40,000","40,700","40,400","40,700","40,200","39,400","40,400","40,200","35,900","36,300","38,200","37,900","38,500","38,800","39,300","38,900","38,400","37,600","37,700","38,200","38,600","38,800","39,600","38,100","39,300","39,500","39,700","39,700"
11,2020,031460,"113000, 210000-813000",,1,05-000000,    Total Private,"22,600","22,600","22,300","22,800","23,200","23,000","23,200","23,400","23,500","22,900","23,000","22,800","22,400","22,400","22,500","22,700","23,000","23,000","23,400","23,400","23,700","23,500","23,400","23,400","23,200","23,700","23,600","24,000","24,400","24,600","24,400","24,800","24,700","24,700","24,500","24,500","24,200","24,400","24,400","24,900","25,400","25,600","25,700","25,800","25,700","25,800","25,600","25,300","25,100","25,200","25,300","25,600","25,800","26,200","26,200","26,100","26,100","25,900","25,700","25,300","25,000","24,900","25,000","25,200","25,500","25,700","26,000","26,100","26,300","26,000","25,900","25,500","25,300","25,700","25,800","26,000","25,900","26,200","26,700","26,900","26,900","26,600","26,800","26,400","25,800","26,000","26,100","26,700","26,800","27,100","27,200","27,400","27,300","27,100","27,200","26,900","26,400","26,700","26,900","26,900","27,000","27,600","28,000","28,100","28,400","28,400","28,600","28,000","27,500","27,500","27,800","27,900","28,400","28,600","29,000","29,200","29,400","28,900","29,100","28,700","28,100","28,900","28,500","25,700","26,500","27,600","27,900","27,700","27,900","28,300","28,300","28,000","27,400","27,500","27,800","28,200","28,200","28,500","28,700","28,800","28,900","29,100","28,900"
12,2020,031460,,,1,06-000000,    Goods Producing,"4,100","4,000","3,900","3,900","4,100","4,000","4,000","4,100","4,200","4,100","4,300","4,200","4,000","4,000","4,100","4,100","4,200","4,300","4,300","4,300","4,400","4,500","4,500","4,400","4,400","4,600","4,500","4,600","4,700","4,800","4,700","4,800","4,800","4,800","4,700","4,700","4,500","4,500","4,600","4,700","4,700","4,800","4,800","4,900","4,900","5,100","5,000","4,900","4,900","4,900","5,000","5,000","5,000","5,000","5,000","5,100","5,200","5,300","5,200","5,000","4,900","4,800","4,800","4,800","4,800","4,900","5,000","5,100","5,200","5,300","5,300","5,100","5,000","5,200","5,200","5,200","5,100","5,100","5,200","5,300","5,400","5,300","5,300","5,100","4,800","4,900","4,900","5,100","5,100","5,200","5,200","5,300","5,300","5,300","5,300","5,300","5,000","5,100","5,100","5,100","5,100","5,300","5,400","5,500","5,500","5,600","5,600","5,200","5,200","5,200","5,300","5,200","5,300","5,200","5,400","5,500","5,600","5,500","5,500","5,300","5,200","5,200","5,100","4,900","5,000","5,100","5,100","5,000","5,000","5,100","5,000","5,000","4,800","4,800","4,800","5,000","5,000","5,000","5,100","5,200","5,300","5,300","5,300"
13,2020,031460,,,1,15-000000,"      Mining, Logging, and Construction","1,200","1,100","1,100","1,100","1,200","1,100","1,100","1,100","1,200","1,100","1,200","1,100","1,000","1,000","1,000","1,000","1,100","1,100","1,100","1,000","1,100","1,100","1,100","1,100","1,000","1,000","1,000","1,000","1,100","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,100","1,200","1,200","1,200","1,200","1,300","1,300","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,500","1,500","1,600","1,600","1,600","1,700","1,700","1,700","1,700","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,800","1,700","1,600","1,700","1,700","1,800","1,800","1,800","1,900","1,900","1,900","1,900","1,900","1,900","1,800","1,900","1,900","1,800","1,800","1,900","2,000","2,000","2,000","2,000","2,000","1,900","1,900","1,900","1,900","1,900","1,900","1,900","2,000","2,000","2,000","2,000","2,000","1,900","1,900","2,000","1,900","1,800","1,900","2,000","2,000","2,000","1,900","2,000","2,000","2,000","1,900","1,900","1,900","2,000","2,000","2,000","2,100","2,100","2,100","2,100","2,100"
14,2020,031460,210000-330000,,1,30-000000,      Manufacturing,"2,900","2,900","2,800","2,800","2,900","2,900","2,900","3,000","3,000","3,000","3,100","3,100","3,000","3,000","3,100","3,100","3,100","3,200","3,200","3,300","3,300","3,400","3,400","3,300","3,400","3,600","3,500","3,600","3,600","3,600","3,500","3,600","3,600","3,600","3,500","3,500","3,400","3,300","3,400","3,500","3,500","3,500","3,500","3,700","3,600","3,800","3,700","3,600","3,600","3,600","3,700","3,700","3,700","3,700","3,700","3,800","3,900","4,000","3,800","3,600","3,500","3,400","3,400","3,400","3,300","3,400","3,400","3,500","3,600","3,600","3,600","3,400","3,300","3,400","3,400","3,400","3,300","3,300","3,400","3,500","3,600","3,500","3,500","3,400","3,200","3,200","3,200","3,300","3,300","3,400","3,300","3,400","3,400","3,400","3,400","3,400","3,200","3,200","3,200","3,300","3,300","3,400","3,400","3,500","3,500","3,600","3,600","3,300","3,300","3,300","3,400","3,300","3,400","3,300","3,400","3,500","3,600","3,500","3,500","3,400","3,300","3,200","3,200","3,100","3,100","3,100","3,100","3,000","3,100","3,100","3,000","3,000","2,900","2,900","2,900","3,000","3,000","3,000","3,000","3,100","3,200","3,200","3,200"
17,2020,031460,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"29,100","29,400","29,000","29,600","30,000","29,900","29,600","29,600","29,900","29,400","29,300","29,200","28,800","28,800","28,900","29,100","29,400","29,300","29,400","28,900","29,700","29,300","29,300","29,400","29,100","29,400","29,500","29,700","30,000","30,100","29,800","29,300","29,900","29,900","29,800","29,700","29,200","29,500","29,700","30,000","30,700","30,700","30,200","30,100","30,500","30,600","30,400","30,400","30,100","30,300","30,300","30,500","30,900","31,300","30,600","30,700","31,000","30,800","29,600","29,200","29,100","29,000","29,200","29,400","30,000","30,100","29,600","30,100","30,500","30,100","30,100","29,800","30,300","30,600","30,900","31,200","31,200","31,600","31,200","31,700","32,100","32,000","32,300","31,900","31,500","31,800","31,900","32,300","32,500","32,700","32,000","32,500","33,000","32,800","33,100","32,600","32,300","32,700","32,800","32,800","33,100","33,500","32,600","33,200","34,000","34,000","34,300","34,000","33,300","33,500","33,600","34,000","34,500","34,600","33,800","34,500","35,100","34,900","35,200","34,900","34,200","35,200","35,100","31,000","31,300","33,100","32,800","33,500","33,800","34,200","33,900","33,400","32,800","32,900","33,400","33,600","33,800","34,600","33,000","34,100","34,200","34,400","34,400"
18,2020,031460,,,1,08-000000,    Private Service Providing,"18,500","18,600","18,400","18,900","19,100","19,000","19,200","19,300","19,300","18,800","18,700","18,600","18,400","18,400","18,400","18,600","18,800","18,700","19,100","19,100","19,300","19,000","18,900","19,000","18,800","19,100","19,100","19,400","19,700","19,800","19,700","20,000","19,900","19,900","19,800","19,800","19,700","19,900","19,800","20,200","20,700","20,800","20,900","20,900","20,800","20,700","20,600","20,400","20,200","20,300","20,300","20,600","20,800","21,200","21,200","21,000","20,900","20,600","20,500","20,300","20,100","20,100","20,200","20,400","20,700","20,800","21,000","21,000","21,100","20,700","20,600","20,400","20,300","20,500","20,600","20,800","20,800","21,100","21,500","21,600","21,500","21,300","21,500","21,300","21,000","21,100","21,200","21,600","21,700","21,900","22,000","22,100","22,000","21,800","21,900","21,600","21,400","21,600","21,800","21,800","21,900","22,300","22,600","22,600","22,900","22,800","23,000","22,800","22,300","22,300","22,500","22,700","23,100","23,400","23,600","23,700","23,800","23,400","23,600","23,400","22,900","23,700","23,400","20,800","21,500","22,500","22,800","22,700","22,900","23,200","23,300","23,000","22,600","22,700","23,000","23,200","23,200","23,500","23,600","23,600","23,600","23,800","23,600"
19,2020,031460,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","4,700","4,800","4,700","4,800","4,800","4,800","4,800","4,800","5,000","4,700","4,700","4,600","4,500","4,400","4,400","4,500","4,600","4,500","4,700","4,700","4,900","4,700","4,700","4,700","4,600","4,600","4,600","4,700","4,800","4,900","4,800","4,900","5,100","5,000","5,100","5,100","5,000","5,000","5,000","5,100","5,100","5,200","5,100","5,200","5,300","5,200","5,300","5,300","5,100","5,200","5,200","5,200","5,200","5,300","5,300","5,400","5,500","5,300","5,400","5,400","5,300","5,300","5,300","5,300","5,400","5,400","5,400","5,500","5,600","5,500","5,500","5,500","5,400","5,400","5,400","5,500","5,500","5,500","5,600","5,700","5,800","5,600","5,600","5,500","5,400","5,400","5,400","5,500","5,500","5,500","5,600","5,600","5,800","5,600","5,600","5,600","5,600","5,600","5,600","5,600","5,700","5,700","5,800","5,800","5,900","5,800","5,800","5,800","5,700","5,700","5,700","5,700","5,800","5,700","5,800","5,800","5,900","5,800","5,800","5,800","5,600","5,700","5,700","5,400","5,600","5,800","5,800","6,000","6,200","6,200","6,300","6,300","6,200","6,300","6,400","6,300","6,300","6,300","6,200","6,300","6,300","6,600","6,500"
20,2020,031460,,,1,41-000000,        Wholesale Trade,700,800,700,700,700,700,800,700,800,700,700,700,800,700,700,800,800,800,800,700,800,800,800,700,700,700,700,700,800,900,700,800,800,800,900,900,800,800,800,900,900,800,800,900,900,800,900,900,800,900,"1,000",900,900,900,900,900,900,800,900,900,"1,000",900,900,900,"1,000","1,000","1,000",900,"1,000","1,000",900,"1,000",900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",900,900,800,800,900,900,900,"1,000","1,000","1,000","1,000",900,"1,000","1,000","1,000",900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000",900,900,"1,000","1,000",900,"1,000",900,"1,000","1,000",900,"1,000",900,"1,000",800,900,800,900,900,900,900,"1,000",900,900,800,900,800,800,900,800,800,800,800,800,800,"1,000",900
21,2020,031460,440000-450000,,1,42-000000,        Retail Trade,"3,400","3,400","3,400","3,400","3,400","3,400","3,300","3,400","3,300","3,300","3,300","3,200","3,200","3,200","3,200","3,200","3,300","3,200","3,400","3,400","3,400","3,300","3,300","3,400","3,300","3,300","3,300","3,400","3,400","3,400","3,400","3,400","3,400","3,500","3,500","3,500","3,500","3,500","3,500","3,500","3,500","3,600","3,500","3,500","3,500","3,600","3,600","3,600","3,500","3,500","3,500","3,600","3,600","3,700","3,600","3,700","3,600","3,700","3,700","3,700","3,600","3,700","3,700","3,700","3,700","3,700","3,700","3,800","3,700","3,700","3,800","3,700","3,700","3,700","3,700","3,700","3,700","3,700","3,800","3,900","3,800","3,800","3,800","3,800","3,700","3,800","3,800","3,800","3,800","3,800","3,800","3,800","3,800","3,800","3,900","3,800","3,800","3,800","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","3,900","4,000","3,900","3,900","3,900","4,000","4,000","4,000","4,000","3,900","3,900","3,900","4,000","3,900","3,900","3,900","4,000","3,700","3,800","4,000","4,000","4,000","4,200","4,200","4,300","4,200","4,300","4,400","4,400","4,400","4,400","4,400","4,300","4,300","4,300","4,400","4,400"
24,2020,031460,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities",600,600,600,700,700,700,700,700,900,700,700,700,500,500,500,500,500,500,500,600,700,600,600,600,600,600,600,600,600,600,700,700,900,700,700,700,700,700,700,700,700,800,800,800,900,800,800,800,800,800,700,700,700,700,800,800,"1,000",800,800,800,700,700,700,700,700,700,700,800,900,800,800,800,800,700,700,800,800,800,800,800,"1,000",800,800,800,800,800,800,800,800,800,800,800,"1,000",800,800,800,800,800,800,800,800,800,900,900,"1,000",900,900,900,900,800,800,800,800,800,800,900,"1,100",900,900,900,900,900,900,800,900,900,900,"1,000","1,100","1,100","1,200","1,200","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,200","1,200","1,200","1,200"
25,2020,031460,,,1,50-000000,      Information,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,300,300,300,300,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,300,400,400,300,300,300,300,300,300,300,400,400,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,400,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,200,200,300,300,300,300,300,300,300,300,300,200,300,300,300,300,300,200,200,200
26,2020,031460,520000-530000,,1,55-000000,      Financial Activities,700,700,700,700,700,800,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,800,800,800,800,800,700,800,800,800,800,800,800,800,900,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,700,700,700,700,800,800,800,800,800,800,800,800,700,800,700,700,700,700,800,800,800,700,800,700,700,700,700,700,700,700,700,700,700,700,700,700,700,800,700,700,700,800,800,800,800,800,800,800,800,800,800,800,800,800,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
27,2020,031460,540000-560000,,1,60-000000,      Professional & Business Services,"2,500","2,500","2,600","2,500","2,600","2,600","2,700","2,700","2,700","2,700","2,700","2,700","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,600","2,700","2,700","2,700","2,800","2,800","2,900","2,900","2,900","2,800","2,900","2,900","2,800","2,700","2,700","2,700","2,700","2,700","2,700","2,900","2,800","3,000","2,900","2,800","2,800","2,600","2,600","2,600","2,600","2,600","2,500","2,600","2,600","2,600","2,500","2,500","2,400","2,400","2,300","2,200","2,100","2,200","2,200","2,200","2,200","2,200","2,200","2,300","2,200","2,300","2,300","2,300","2,300","2,400","2,400","2,400","2,300","2,400","2,400","2,400","2,500","2,600","2,600","2,500","2,500","2,600","2,500","2,500","2,500","2,600","2,500","2,400","2,400","2,500","2,300","2,100","2,300","2,300","2,300","2,100","2,300","2,400","2,300","2,800","2,600","2,900","2,800","2,500","2,500","2,500","2,600","2,600","2,900","2,700","2,800","2,900","2,700","3,000","2,700","2,700","3,100","3,000","2,600","2,800","2,700","2,600","2,700","2,700","2,800","2,800","2,700","2,500","2,500","2,600","2,700","2,700","2,800","2,900","2,700","2,800","2,700","2,700"
28,2020,031460,610000-620000,,1,65-000000,      Educational & Health Services,"7,100","7,100","6,900","7,100","7,000","6,800","6,900","7,000","7,000","6,900","7,000","7,100","7,100","7,200","7,200","7,200","7,200","7,000","7,000","7,000","7,100","7,100","7,100","7,200","7,200","7,400","7,300","7,300","7,200","7,000","7,000","7,100","7,100","7,400","7,500","7,600","7,400","7,500","7,400","7,500","7,700","7,500","7,500","7,600","7,600","7,600","7,700","7,600","7,500","7,500","7,500","7,700","7,700","7,700","7,700","7,600","7,600","7,700","7,700","7,600","7,700","7,700","7,600","7,600","7,700","7,700","7,700","7,800","7,800","7,700","7,700","7,600","7,700","7,700","7,600","7,500","7,600","7,700","7,800","7,800","7,900","8,000","8,100","8,100","8,000","8,200","8,100","8,200","8,200","8,200","8,200","8,300","8,400","8,400","8,500","8,500","8,500","8,500","8,600","8,500","8,600","8,600","8,600","8,700","8,700","8,800","8,700","8,800","8,700","8,700","8,700","8,600","8,700","8,700","8,800","8,900","8,900","8,900","8,900","9,100","9,000","9,100","9,000","8,500","8,500","8,700","8,800","8,800","8,900","9,000","9,000","9,000","9,000","8,800","8,800","8,800","8,700","8,700","8,700","8,800","8,800","8,800","8,900"
