10,2020,000017,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"47,200","46,900","47,200","46,300","47,100","48,100","46,800","47,500","47,400","47,200","47,400","48,000","46,500","46,500","46,500","46,300","46,100","47,300","46,300","47,900","47,900","47,600","48,100","47,800","47,000","47,500","47,300","47,400","47,400","48,800","47,000","48,000","48,300","47,800","48,700","49,200","49,300","49,000","49,000","48,900","48,700","50,100","48,800","49,900","50,000","49,600","50,300","50,700","49,700","49,700","49,800","50,200","49,700","51,100","50,100","50,900","50,900","50,600","50,800","51,300","51,000","51,100","51,400","51,000","51,600","52,500","45,100","45,700","45,500","44,700","45,300","46,200","45,300","45,800","45,500","45,700","45,600","47,200","47,100","47,200","47,300","47,100","47,500","47,300","54,700","55,100","55,400","55,200","55,400","57,100","56,800","57,400","57,000","57,500","56,900","57,800","56,800","56,800","56,700","57,000","56,800","59,300","58,700","59,400","59,300","59,500","59,800","59,800","57,900","57,700","57,900","58,400","58,600","59,700","58,100","59,700","59,200","59,100","59,400","59,300","58,700","59,300","58,200","47,600","49,300","51,700","51,100","52,700","53,400","54,000","54,100","54,200",,,,,,,,,,,
11,2020,000017,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"4,500","4,500","4,600","4,500","4,600","4,600","4,800","4,900","4,900","5,000","4,800","4,500","4,300","4,200","4,200","4,400","4,500","4,600","4,800","4,900","5,000","5,000","5,000","4,800","4,300","4,400","4,300","4,300","4,500","4,600","5,000","4,900","5,000","5,300","5,100","4,900","4,400","4,500","4,600","4,600","4,900","5,100","5,400","5,500","5,400","5,500","5,500","5,200","5,000","4,900","5,100","5,100","5,400","5,400","5,500","5,600","5,500","5,500","5,400","5,000","5,700","5,700","5,800","6,000","6,200","6,500","6,700","6,900","6,700","6,700","6,600","6,500","6,000","6,300","6,200","6,600","6,800","7,000","7,300","7,300","7,300","7,000","7,000","6,800","6,600","6,800","7,000","7,100","7,500","7,600","7,700","7,700","7,700","7,800","7,700","7,800","7,900","8,000","7,900","8,000","8,200","8,900","9,200","9,200","9,100","9,100","9,000","8,900","8,600","8,400","8,500","8,700","9,000","9,100","9,000","9,200","9,000","9,200","9,200","8,800","8,300","8,500","8,500","7,300","8,300","8,600","8,600","8,800","8,800","8,800","8,700","8,900",,,,,,,,,,,
12,2020,000017,"1133000, 210000",,1,10-000000,      Mining and Logging,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,100,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,100,100,200,100,100,100,100,100,200,200,200,200,200,200,200,200,,,,,,,,,,,
13,2020,000017,,,1,20-000000,      Construction,"2,800","2,700","2,800","2,800","2,900","2,900","3,100","3,200","3,300","3,300","3,100","2,900","2,700","2,600","2,600","2,700","2,800","2,900","3,100","3,200","3,300","3,400","3,400","3,200","2,800","2,900","2,800","2,700","2,900","3,000","3,300","3,200","3,300","3,600","3,500","3,300","2,800","2,900","3,000","3,000","3,200","3,400","3,600","3,700","3,600","3,700","3,600","3,400","3,300","3,200","3,300","3,300","3,600","3,700","3,700","3,700","3,600","3,600","3,500","3,200","3,100","3,100","3,200","3,400","3,600","3,800","3,900","4,100","3,900","4,000","3,900","3,800","3,400","3,600","3,500","3,900","4,100","4,300","4,500","4,500","4,500","4,300","4,300","4,100","4,000","4,200","4,400","4,500","4,800","4,900","5,000","5,000","5,000","5,100","5,100","5,200","5,300","5,400","5,300","5,400","5,600","6,300","6,400","6,500","6,400","6,500","6,400","6,300","6,000","5,900","5,900","6,000","6,300","6,400","6,400","6,500","6,400","6,500","6,500","6,200","5,700","5,800","5,900","5,000","5,800","6,000","6,000","6,100","6,100","6,200","6,100","6,300",,,,,,,,,,,
14,2020,000017,210000-330000,,1,30-000000,      Manufacturing,"1,600","1,700","1,700","1,600","1,600","1,600","1,600","1,600","1,500","1,600","1,600","1,500","1,500","1,500","1,500","1,600","1,600","1,600","1,600","1,600","1,600","1,500","1,500","1,500","1,400","1,400","1,400","1,500","1,500","1,500","1,600","1,600","1,600","1,600","1,500","1,500","1,500","1,500","1,500","1,500","1,600","1,600","1,700","1,700","1,700","1,700","1,800","1,700","1,600","1,600","1,700","1,700","1,700","1,600","1,700","1,800","1,800","1,800","1,800","1,700","2,500","2,500","2,500","2,500","2,500","2,500","2,600","2,700","2,600","2,600","2,600","2,600","2,500","2,600","2,600","2,600","2,600","2,600","2,700","2,700","2,700","2,600","2,600","2,600","2,500","2,500","2,500","2,500","2,600","2,600","2,600","2,600","2,600","2,600","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,500","2,700","2,600","2,600","2,500","2,500","2,500","2,500","2,400","2,500","2,600","2,600","2,600","2,500","2,500","2,500","2,600","2,500","2,500","2,500","2,600","2,500","2,200","2,300","2,400","2,400","2,500","2,500","2,400","2,400","2,400",,,,,,,,,,,
15,2020,000017,"321000, 327000-330000",,1,31-000000,        Durable Goods,"1,200","1,300","1,300","1,200","1,200","1,200","1,200","1,200","1,100","1,200","1,200","1,100","1,100","1,100","1,100","1,200","1,200","1,200","1,200","1,200","1,200","1,100","1,100","1,100","1,000","1,000","1,000","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,200","1,200","1,200","1,300","1,200","1,200","1,300","1,300","1,300","1,100","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200",,,,,,,,,,,
16,2020,000017,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,500,500,500,500,400,400,400,400,400,400,400,400,500,500,500,500,500,500,400,400,500,500,500,400,500,500,500,500,500,400,"1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,300","1,300","1,300","1,300","1,300","1,200","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,400","1,400","1,400","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,400","1,400","1,400","1,300","1,300","1,300","1,300","1,200","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,300","1,200","1,300","1,200","1,100","1,100","1,200","1,200","1,300","1,300","1,200","1,200","1,200",,,,,,,,,,,
17,2020,000017,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"42,700","42,400","42,600","41,800","42,500","43,500","42,000","42,600","42,500","42,200","42,600","43,500","42,200","42,300","42,300","41,900","41,600","42,700","41,500","43,000","42,900","42,600","43,100","43,000","42,700","43,100","43,000","43,100","42,900","44,200","42,000","43,100","43,300","42,500","43,600","44,300","44,900","44,500","44,400","44,300","43,800","45,000","43,400","44,400","44,600","44,100","44,800","45,500","44,700","44,800","44,700","45,100","44,300","45,700","44,600","45,300","45,400","45,100","45,400","46,300","45,300","45,400","45,600","45,000","45,400","46,000","38,400","38,800","38,800","38,000","38,700","39,700","39,300","39,500","39,300","39,100","38,800","40,200","39,800","39,900","40,000","40,100","40,500","40,500","48,100","48,300","48,400","48,100","47,900","49,500","49,100","49,700","49,300","49,700","49,200","50,000","48,900","48,800","48,800","49,000","48,600","50,400","49,500","50,200","50,200","50,400","50,800","50,900","49,300","49,300","49,400","49,700","49,600","50,600","49,100","50,500","50,200","49,900","50,200","50,500","50,400","50,800","49,700","40,300","41,000","43,100","42,500","43,900","44,600","45,200","45,400","45,300",,,,,,,,,,,
18,2020,000017,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","6,700","6,700","6,600","6,600","6,600","6,700","6,800","6,800","6,700","6,700","6,800","7,000","6,700","6,700","6,700","6,500","6,500","6,700","6,800","6,900","6,900","6,900","7,000","6,900","6,700","6,600","6,600","6,600","6,700","6,700","6,900","7,000","7,000","6,900","7,000","7,100","7,000","6,900","6,900","6,700","6,900","6,900","7,200","7,100","7,100","7,000","7,100","7,300","6,900","6,900","6,800","6,900","6,900","7,000","7,200","7,200","7,100","6,900","7,000","7,200","7,000","6,900","6,900","6,900","6,900","7,000","7,400","7,300","7,200","7,100","7,300","7,400","7,400","7,400","7,200","7,300","7,200","7,400","7,500","7,500","7,500","7,500","7,700","7,800","7,400","7,400","7,300","7,300","7,300","7,500","7,700","7,700","7,700","7,900","7,600","7,700","7,600","7,500","7,500","7,500","7,500","7,700","7,900","8,100","8,100","8,300","8,400","7,900","7,600","7,600","7,500","7,500","7,800","7,800","8,000","8,200","8,300","8,300","8,500","8,100","7,900","8,000","7,800","7,000","7,200","7,700","7,800","7,900","8,000","8,200","8,500","8,600",,,,,,,,,,,
19,2020,000017,,,1,41-000000,        Wholesale Trade,800,800,700,700,700,700,700,700,700,700,800,900,900,900,900,800,800,800,800,800,800,800,900,900,900,900,900,900,900,800,800,900,900,900,900,"1,000",900,900,900,900,900,800,900,900,900,900,900,"1,000",900,"1,000",900,900,800,800,800,800,800,800,800,900,900,900,900,900,800,800,900,900,800,800,900,"1,000","1,000","1,000",900,900,800,800,800,800,800,800,800,800,"1,000","1,000",900,900,800,800,900,800,800,800,900,"1,000","1,000","1,000",900,900,800,800,900,900,800,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,"1,000",900,800,800,800,800,800,800,800,800,800,,,,,,,,,,,
20,2020,000017,440000-450000,,1,42-000000,        Retail Trade,"5,400","5,400","5,400","5,400","5,400","5,500","5,600","5,600","5,500","5,600","5,600","5,600","5,400","5,300","5,300","5,200","5,200","5,400","5,500","5,600","5,600","5,600","5,600","5,500","5,300","5,200","5,200","5,200","5,300","5,400","5,500","5,500","5,500","5,500","5,600","5,600","5,400","5,300","5,300","5,200","5,300","5,400","5,600","5,500","5,500","5,400","5,500","5,600","5,400","5,300","5,300","5,300","5,300","5,400","5,600","5,600","5,500","5,400","5,500","5,600","5,400","5,400","5,400","5,400","5,500","5,500","5,700","5,600","5,600","5,600","5,700","5,700","5,700","5,700","5,600","5,700","5,700","5,800","5,900","5,900","5,900","5,900","6,100","6,200","5,800","5,800","5,800","5,800","5,900","6,000","6,100","6,200","6,200","6,400","6,000","6,000","5,900","5,900","5,900","5,900","6,000","6,100","6,200","6,400","6,600","6,700","6,700","6,200","6,000","6,000","5,900","5,900","6,100","6,100","6,200","6,400","6,500","6,600","6,800","6,400","6,200","6,200","6,100","5,400","5,600","6,100","6,200","6,300","6,400","6,500","6,800","6,800",,,,,,,,,,,
21,2020,000017,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities",500,500,500,500,500,500,500,500,500,400,400,500,400,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,600,600,600,500,500,500,700,700,700,600,700,700,700,700,700,700,700,700,600,600,600,700,800,800,800,800,800,700,700,700,700,600,600,600,600,700,800,800,800,700,700,700,700,700,700,700,700,800,800,800,800,800,800,800,600,600,600,600,600,700,700,700,700,700,700,700,700,600,700,700,700,800,800,800,700,700,800,800,700,700,700,700,800,800,900,900,900,800,800,800,800,800,800,800,800,800,800,800,800,900,900,"1,000",,,,,,,,,,,
22,2020,000017,,,1,50-000000,      Information,500,500,500,500,500,500,500,500,500,500,500,500,400,400,400,400,400,400,400,400,400,400,400,400,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,500,600,600,600,600,600,600,500,500,500,500,500,500,500,500,500,,,,,,,,,,,
23,2020,000017,520000-530000,,1,55-000000,      Financial Activities,"3,400","3,400","3,400","3,400","3,400","3,500","3,500","3,600","3,500","3,500","3,500","3,500","3,400","3,500","3,400","3,400","3,400","3,600","3,600","3,600","3,600","3,600","3,500","3,500","3,500","3,600","3,600","3,600","3,600","3,700","4,000","3,900","3,800","3,700","3,700","3,800","3,900","3,900","3,800","3,900","3,900","4,000","4,000","4,000","4,000","3,800","3,800","3,800","3,800","3,800","3,800","3,800","3,800","4,000","4,000","4,100","4,000","4,100","4,200","4,200","4,100","4,100","4,100","4,000","4,100","4,200","4,300","4,300","4,300","4,100","4,100","4,200","4,000","4,100","4,000","4,000","4,000","4,100","4,100","4,100","4,100","4,200","4,200","4,200","4,100","4,100","4,300","4,200","4,200","4,300","4,500","4,500","4,300","4,300","4,300","4,400","4,200","4,200","4,200","4,100","4,100","4,200","4,300","4,300","4,300","4,300","4,200","4,300","3,500","3,500","3,500","3,600","3,400","3,500","3,600","3,600","3,600","3,500","3,500","3,500","3,600","3,600","3,500","3,200","3,200","3,200","3,200","3,200","3,200","3,300","3,300","3,300",,,,,,,,,,,
24,2020,000017,,,1,55-520000,        Finance & Insurance,"2,700","2,700","2,700","2,700","2,700","2,700","2,700","2,800","2,700","2,800","2,800","2,800","2,700","2,800","2,700","2,700","2,700","2,800","2,800","2,800","2,800","2,900","2,800","2,800","2,800","2,900","2,900","2,900","2,900","2,900","3,100","3,000","3,000","3,000","3,000","3,000","3,100","3,100","3,100","3,100","3,100","3,100","3,100","3,100","3,100","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,100","3,000","3,100","3,100","3,200","3,300","3,300","3,300","3,300","3,300","3,200","3,200","3,200","3,300","3,300","3,300","3,200","3,100","3,100","3,200","3,200","3,200","3,100","3,100","3,200","3,200","3,200","3,200","3,300","3,300","3,300","3,200","3,200","3,300","3,300","3,300","3,300","3,400","3,400","3,300","3,300","3,400","3,400","3,200","3,200","3,200","3,200","3,200","3,200","3,200","3,200","3,200","3,300","3,300","3,300","2,500","2,500","2,500","2,600","2,500","2,500","2,500","2,500","2,500","2,500","2,600","2,600","2,600","2,600","2,600","2,500","2,500","2,400","2,400","2,400","2,400","2,500","2,500","2,500",,,,,,,,,,,
25,2020,000017,,,1,55-530000,        Real Estate & Rental & Leasing,700,700,700,700,700,800,800,800,800,700,700,700,700,700,700,700,700,800,800,800,800,700,700,700,700,700,700,700,700,800,900,900,800,700,700,800,800,800,700,800,800,900,900,900,900,800,800,800,800,800,800,800,800,900,"1,000","1,000",900,900,900,900,800,800,800,800,900,"1,000","1,000","1,000","1,000",900,"1,000","1,100",800,900,800,900,900,900,900,900,900,900,900,900,900,900,"1,000",900,900,"1,000","1,100","1,100","1,000","1,000",900,"1,000","1,000","1,000","1,000",900,900,"1,000","1,100","1,100","1,100","1,000",900,"1,000","1,000","1,000","1,000","1,000",900,"1,000","1,100","1,100","1,100","1,000",900,900,"1,000","1,000",900,700,700,800,800,800,800,800,800,800,,,,,,,,,,,
26,2020,000017,540000-560000,,1,60-000000,      Professional & Business Services,"5,500","5,600","5,600","5,700","5,800","5,900","5,900","5,800","5,700","5,800","5,700","5,600","5,500","5,500","5,400","5,300","5,400","5,500","5,900","6,100","5,700","5,600","5,600","5,800","5,700","5,800","5,400","5,500","5,600","6,100","5,500","5,500","5,500","5,500","5,500","5,400","5,300","5,300","5,300","5,500","5,500","5,600","5,500","5,600","5,400","5,400","5,400","5,300","5,100","5,100","5,100","5,400","5,300","5,400","5,500","5,500","5,500","5,500","5,400","5,300","4,600","4,700","4,800","4,900","5,100","5,200","5,200","5,200","5,100","5,000","5,000","4,900","5,200","5,100","5,100","5,200","5,400","5,500","5,500","5,600","5,600","5,600","5,700","5,800","5,700","5,800","5,900","5,800","5,900","6,000","6,500","6,400","6,200","6,500","6,400","6,400","5,800","5,800","5,700","5,900","5,900","6,000","6,300","6,300","6,400","6,700","6,600","6,600","6,000","6,100","6,100","6,200","6,400","6,600","6,600","6,600","6,600","6,700","6,700","6,700","6,500","6,600","6,500","5,600","5,700","5,800","5,900","5,900","5,900","6,000","6,000","6,100",,,,,,,,,,,
