21,2020,033700,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","31,600","31,300","31,300","31,200","31,300","31,400","31,400","31,600","31,400","31,600","32,500","32,600","31,300","31,000","30,900","31,600","31,800","31,700","32,500","32,600","32,500","32,700","33,700","33,900","32,700","32,200","32,400","32,600","33,000","33,200","33,500","33,700","33,700","34,100","35,100","35,500","34,000","33,800","33,900","34,000","34,100","34,100","34,400","34,700","34,400","34,700","35,600","35,900","34,300","34,100","34,000","34,400","34,400","34,500","34,700","34,900","34,700","34,800","36,200","36,400","35,100","34,800","34,900","34,900","35,200","35,200","35,600","36,000","36,100","36,500","37,300","37,500","36,200","35,900","36,200","36,200","36,400","36,400","36,600","37,000","36,800","37,200","38,200","38,300","36,600","36,400","36,200","36,300","36,500","36,600","36,600","37,100","37,000","37,500","38,400","38,400","37,100","37,000","36,800","36,900","37,200","37,400","37,300","37,400","37,500","37,500","38,600","38,600","37,400","37,100","36,900","36,900","37,100","37,200","37,400","37,700","37,700","38,100","39,700","39,700","38,200","38,000","38,100","33,200","33,800","36,300","36,900","37,100","37,500","38,200","39,100","39,200","37,900","37,700","37,500","37,400","37,400","37,700","37,800","37,900","37,800","38,200","39,100"
22,2020,033700,,,1,41-000000,        Wholesale Trade,"5,900","5,900","5,900","5,800","5,900","5,900","5,900","5,900","5,900","5,900","5,900","5,700","5,700","5,800","5,700","5,800","5,800","5,800","6,000","5,900","5,900","5,900","5,800","5,700","5,600","5,600","5,700","5,700","5,800","5,900","6,000","6,000","5,900","6,000","6,000","5,800","5,700","5,800","5,800","5,800","5,800","5,900","6,000","6,100","6,000","6,000","6,000","5,800","5,800","5,800","5,800","5,800","5,800","5,800","5,900","5,900","5,900","5,900","5,800","5,700","5,700","5,700","5,700","5,800","5,900","5,900","5,900","5,900","5,900","5,900","5,800","5,800","5,900","5,900","6,000","6,000","6,100","6,100","6,100","6,100","6,000","6,000","5,900","5,900","5,800","5,900","5,900","6,000","6,100","6,100","6,300","6,300","6,300","6,400","6,200","6,300","6,200","6,300","6,300","6,400","6,400","6,500","6,400","6,400","6,400","6,200","6,100","6,200","6,100","6,200","6,200","6,200","6,200","6,300","6,300","6,300","6,300","6,200","6,200","6,200","6,200","6,200","6,300","5,900","5,900","5,900","6,000","5,900","5,900","5,900","5,800","5,800","5,800","5,800","5,800","5,900","5,900","5,900","6,000","6,000","6,000","6,000","5,900"
23,2020,033700,440000-450000,,1,42-000000,        Retail Trade,"19,500","19,200","19,200","19,200","19,300","19,300","19,300","19,400","19,200","19,400","20,300","20,700","19,500","19,100","19,100","19,400","19,600","19,700","20,000","20,100","20,000","20,200","21,200","21,600","20,600","20,100","20,100","20,200","20,400","20,500","20,700","20,800","20,800","21,000","22,000","22,600","21,400","21,100","21,100","21,300","21,300","21,300","21,400","21,400","21,200","21,400","22,400","22,800","21,500","21,200","21,100","21,400","21,400","21,500","21,600","21,700","21,500","21,700","23,100","23,400","22,200","21,900","22,000","22,000","22,000","22,000","22,200","22,300","22,300","22,600","23,600","23,700","22,500","22,200","22,400","22,300","22,400","22,400","22,500","22,700","22,500","23,000","24,000","24,000","23,100","22,800","22,800","22,900","22,900","23,000","23,000","23,200","23,100","23,400","24,300","24,200","23,200","23,000","22,900","22,800","23,000","23,000","23,000","23,100","23,000","23,100","24,100","24,100","22,900","22,600","22,400","22,400","22,500","22,300","22,500","22,500","22,400","22,800","24,000","24,000","22,800","22,700","22,700","18,800","19,000","21,400","21,800","21,800","22,200","22,800","23,600","23,600","22,600","22,500","22,200","22,000","21,900","22,200","22,100","22,100","21,900","22,200","23,000"
24,2020,033700,,,1,42-445000,          Food & Beverage Stores,"4,100","4,000","4,000","4,000","4,100","4,100","4,100","4,100","4,100","4,000","4,100","4,100","4,000","4,000","4,000","4,100","4,100","4,100","4,000","4,100","4,100","4,100","4,100","4,100","4,000","4,000","4,000","4,000","4,100","4,100","4,000","4,100","4,100","4,100","4,200","4,300","4,100","4,100","4,000","4,100","4,200","4,100","4,100","4,200","4,100","4,100","4,100","4,100","4,000","4,000","4,000","4,100","4,200","4,200","4,200","4,300","4,300","4,200","4,200","4,200","4,100","4,100","4,100","4,100","4,200","4,200","4,300","4,300","4,300","4,300","4,300","4,300","4,200","4,200","4,200","4,200","4,300","4,300","4,300","4,400","4,400","4,300","4,300","4,400","4,300","4,300","4,300","4,300","4,300","4,400","4,400","4,500","4,400","4,400","4,400","4,400","4,300","4,300","4,300","4,300","4,400","4,300","4,400","4,400","4,400","4,400","4,500","4,500","4,300","4,300","4,300","4,300","4,400","4,300","4,400","4,400","4,400","4,400","4,500","4,500","4,400","4,400","4,500","4,500","4,600","4,600","4,600","4,600","4,700","4,700","4,800","4,700","4,700","4,700","4,700","4,700","4,600","4,700","4,700","4,600","4,500","4,500","4,600"
25,2020,033700,,,1,42-448000,          Clothing & Clothing Accessories Stores,"1,900","1,800","1,900","1,900","1,900","1,900","1,900","2,000","1,800","1,900","2,200","2,400","2,000","1,800","1,800","1,800","1,800","1,900","2,300","2,300","2,200","2,300","2,500","2,700","2,400","2,200","2,200","2,100","2,100","2,100","2,100","2,100","2,200","2,200","2,600","2,600","2,400","2,200","2,200","2,100","2,100","2,100","2,200","2,200","2,100","2,200","2,600","2,700","2,300","2,200","2,200","2,200","2,200","2,200","2,200","2,300","2,200","2,200","2,700","2,800","2,300","2,300","2,300","2,200","2,100","2,200","2,200","2,200","2,200","2,200","2,600","2,700","2,300","2,200","2,200","2,200","2,200","2,200","2,300","2,400","2,300","2,300","2,600","2,700","2,400","2,300","2,200","2,200","2,200","2,200","2,300","2,300","2,200","2,200","2,500","2,500","2,200","2,100","2,100","2,100","2,100","2,100","2,100","2,100","2,100","2,100","2,400","2,400","2,200","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,300","2,300","2,000","1,900","1,900",500,500,"1,300","1,500","1,200","1,500","1,500","1,700","1,800","1,600","1,500","1,500","1,500","1,500","1,600","1,600","1,600","1,500","1,600","1,600"
26,2020,033700,,,1,42-452000,          General Merchandise Stores,"4,500","4,400","4,400","4,300","4,300","4,200","4,200","4,300","4,300","4,400","4,900","5,000","4,500","4,400","4,300","4,400","4,400","4,400","4,300","4,200","4,300","4,400","4,900","5,100","4,700","4,400","4,400","4,400","4,400","4,400","4,400","4,400","4,400","4,500","4,900","5,300","4,900","4,800","4,700","4,600","4,600","4,700","4,700","4,700","4,600","4,700","5,200","5,400","4,800","4,700","4,700","4,700","4,600","4,600","4,700","4,700","4,700","4,700","5,300","5,400","4,900","4,700","4,700","4,700","4,700","4,700","4,700","4,800","4,900","5,000","5,400","5,500","5,000","4,800","4,800","4,800","4,800","4,800","4,800","4,900","4,900","5,000","5,500","5,400","5,000","4,800","4,700","4,700","4,700","4,700","4,700","4,800","4,800","4,900","5,300","5,300","4,900","4,800","4,700","4,700","4,700","4,800","4,800","4,800","4,900","4,900","5,400","5,400","4,900","4,700","4,600","4,600","4,600","4,600","4,600","4,600","4,600","4,900","5,400","5,400","4,700","4,600","4,600","3,800","3,800","4,500","4,500","4,400","4,500","4,600","5,200","5,100","4,600","4,600","4,500","4,400","4,400","4,400","4,400","4,400","4,500","4,700","5,200"
28,2020,033700,,,1,43-000000,"        Transportation, Warehousing & Utilities","6,200","6,200","6,200","6,200","6,100","6,200","6,200","6,300","6,300","6,300","6,300","6,200","6,100","6,100","6,100","6,400","6,400","6,200","6,500","6,600","6,600","6,600","6,700","6,600","6,500","6,500","6,600","6,700","6,800","6,800","6,800","6,900","7,000","7,100","7,100","7,100","6,900","6,900","7,000","6,900","7,000","6,900","7,000","7,200","7,200","7,300","7,200","7,300","7,000","7,100","7,100","7,200","7,200","7,200","7,200","7,300","7,300","7,200","7,300","7,300","7,200","7,200","7,200","7,100","7,300","7,300","7,500","7,800","7,900","8,000","7,900","8,000","7,800","7,800","7,800","7,900","7,900","7,900","8,000","8,200","8,300","8,200","8,300","8,400","7,700","7,700","7,500","7,400","7,500","7,500","7,300","7,600","7,600","7,700","7,900","7,900","7,700","7,700","7,600","7,700","7,800","7,900","7,900","7,900","8,100","8,200","8,400","8,300","8,400","8,300","8,300","8,300","8,400","8,600","8,600","8,900","9,000","9,100","9,500","9,500","9,200","9,100","9,100","8,500","8,900","9,000","9,100","9,400","9,400","9,500","9,700","9,800","9,500","9,400","9,500","9,500","9,600","9,600","9,700","9,800","9,900","10,000","10,200"
29,2020,033700,,,1,50-000000,      Information,"1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,000","1,000",900,"1,000",900,"1,000",900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,"1,000","1,000","1,000",900,900,900,900,900,900,900,900,"1,000","1,000","1,000",900,900,900,900,900,900,900,900,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",800,800,700,700,700,600,600,600,700,600,600,600,700,700,700,700,700,700,700,700
30,2020,033700,520000-530000,,1,55-000000,      Financial Activities,"5,400","5,400","5,400","5,400","5,500","5,500","5,500","5,500","5,500","5,400","5,400","5,500","5,300","5,300","5,300","5,400","5,500","5,500","5,400","5,500","5,400","5,400","5,400","5,400","5,300","5,300","5,300","5,400","5,400","5,500","5,500","5,500","5,500","5,500","5,400","5,400","5,300","5,400","5,400","5,400","5,400","5,500","5,400","5,500","5,500","5,400","5,400","5,400","5,300","5,300","5,300","5,300","5,300","5,400","5,300","5,300","5,200","5,200","5,200","5,200","5,100","5,100","5,100","5,100","5,100","5,200","5,200","5,200","5,200","5,200","5,200","5,300","5,300","5,300","5,300","5,300","5,300","5,300","5,400","5,400","5,400","5,300","5,300","5,300","5,200","5,200","5,200","5,300","5,300","5,400","5,400","5,400","5,400","5,400","5,300","5,300","5,300","5,300","5,200","5,300","5,300","5,300","5,300","5,400","5,300","5,300","5,300","5,300","5,300","5,300","5,200","5,300","5,300","5,300","5,300","5,300","5,300","5,300","5,300","5,300","5,200","5,300","5,200","4,900","5,000","5,000","4,900","5,000","4,900","5,000","5,000","5,000","4,900","4,900","4,900","4,900","4,800","4,800","4,900","4,900","4,900","4,900","4,900"
31,2020,033700,540000-560000,,1,60-000000,      Professional & Business Services,"12,700","12,800","13,000","12,700","12,500","12,500","12,300","12,500","12,400","12,200","12,200","12,100","12,000","12,100","12,300","12,000","11,900","11,900","12,200","12,500","12,500","12,600","12,500","12,400","12,800","12,800","12,700","12,900","12,700","12,800","12,500","12,700","12,900","13,100","12,900","12,900","12,900","13,200","13,200","13,400","13,100","13,100","13,100","13,400","13,700","13,900","13,600","13,600","13,500","13,600","13,700","13,700","13,700","14,100","13,600","14,000","14,000","13,800","13,600","13,700","13,500","13,700","13,900","14,100","13,900","14,000","14,200","14,400","14,400","14,500","14,700","14,700","14,300","14,400","14,300","14,300","14,400","14,500","14,600","15,100","15,200","14,700","14,700","14,600","14,200","14,400","14,600","14,400","14,400","14,300","14,700","15,200","15,500","15,700","15,700","15,600","15,300","15,200","15,300","15,200","15,200","15,300","15,200","15,400","15,800","15,600","15,700","15,400","14,900","15,100","15,000","15,100","15,200","15,300","15,300","15,600","15,700","15,300","15,500","15,200","14,900","15,100","14,700","13,800","14,100","14,500","14,800","15,000","15,000","15,600","16,000","15,500","15,200","15,000","15,300","15,500","15,600","15,500","15,400","15,200","15,400","15,300","15,600"
32,2020,033700,,,1,60-560000,        Administrative & Support & Waste Services,"6,300","6,300","6,500","6,100","6,400","6,400","6,300","6,500","6,400","6,300","6,400","6,100","5,900","6,100","6,200","5,900","6,000","6,100","6,300","6,600","6,700","6,600","6,400","6,400","6,500","6,600","6,500","6,600","6,700","6,800","6,600","6,700","6,800","7,000","6,800","6,800","6,700","6,800","6,800","7,000","7,000","7,000","7,000","7,100","7,400","7,500","7,200","7,200","6,800","6,900","6,800","6,800","7,100","7,500","7,100","7,400","7,500","7,200","7,000","6,900","6,600","6,700","6,800","7,000","7,100","7,200","7,400","7,500","7,500","7,600","7,700","7,500","7,100","7,200","7,100","7,200","7,300","7,500","7,500","7,900","8,100","7,700","7,600","7,400","6,900","7,000","7,200","7,000","7,200","7,100","7,500","8,000","8,300","8,400","8,500","8,300","7,800","7,700","7,800","7,700","7,900","8,000","8,000","8,200","8,600","8,500","8,500","8,200","7,800","7,800","7,800","7,800","8,100","8,300","8,200","8,400","8,500","8,200","8,300","8,000","7,700","7,600","7,300","7,100","7,400","7,600","8,000","8,200","8,300","8,400","8,500","8,500","8,200","8,200","8,200","8,300","8,300","8,400","8,500","8,600","8,700","8,800","8,800"
34,2020,033700,610000-620000,,1,65-000000,      Educational & Health Services,"27,400","27,500","27,400","27,700","27,700","27,900","27,800","27,800","28,000","28,000","28,100","28,200","27,800","28,100","28,000","27,900","27,700","27,500","27,500","27,700","27,800","27,700","27,800","28,000","27,800","28,100","28,300","28,200","28,400","28,200","27,800","28,000","28,100","28,300","28,300","28,300","28,500","28,400","28,800","29,100","29,100","28,900","28,400","28,600","28,700","29,100","29,200","29,400","29,500","29,600","29,700","29,900","30,000","29,800","29,800","29,800","29,900","30,200","30,300","30,500","30,500","30,500","30,700","30,900","30,800","30,700","30,600","30,900","30,900","31,100","31,300","31,300","30,900","31,000","31,100","30,800","30,800","30,800","31,200","31,400","31,700","31,600","31,600","31,600","31,300","31,600","31,800","32,800","33,000","33,100","32,400","32,600","32,700","33,100","33,200","33,300","33,100","33,400","33,700","33,600","33,700","33,600","33,300","33,900","33,500","33,900","34,000","33,900","33,800","34,000","34,400","34,300","34,400","34,000","34,400","35,000","35,100","35,500","35,700","35,500","35,300","35,600","35,700","32,800","33,400","33,900","34,100","34,400","34,400","34,300","34,200","33,900","32,900","33,600","34,300","34,100","34,600","33,900","34,400","34,600","34,200","33,800","34,000"
35,2020,033700,,,1,65-610000,        Educational Services,"1,500","1,600","1,500","1,600","1,600","1,600","1,400","1,400","1,600","1,600","1,700","1,700","1,600","1,700","1,700","1,700","1,700","1,600","1,500","1,600","1,700","1,700","1,800","1,800","1,700","1,800","1,900","1,800","1,800","1,700","1,600","1,700","1,800","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,900","1,800","1,600","1,700","1,800","1,800","1,800","1,900","1,900","1,900","1,900","1,800","1,800","1,700","1,600","1,600","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,700","1,600","1,500","1,400","1,500","1,500","1,500","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,600","1,400","1,500","1,600","1,600","1,600","1,600","1,500","1,600","1,600","1,600","1,600","1,500","1,400","1,400","1,500","1,600","1,600","1,600","1,500","1,600","1,600","1,600","1,600","1,500","1,300","1,500","1,400","1,500","1,500","1,400","1,400","1,400","1,400","1,400","1,500","1,300","1,300","1,300","1,400","1,500","1,500","1,400","1,300","1,400","1,400","1,000","1,000","1,000","1,000","1,100","1,100","1,200","1,200","1,100","1,100","1,100","1,200","1,200","1,200","1,100","1,100","1,100","1,100","1,200","1,200"
36,2020,033700,,,1,65-620000,        Health Care & Social Assistance,"25,900","25,900","25,900","26,100","26,100","26,300","26,400","26,400","26,400","26,400","26,400","26,500","26,200","26,400","26,300","26,200","26,000","25,900","26,000","26,100","26,100","26,000","26,000","26,200","26,100","26,300","26,400","26,400","26,600","26,500","26,200","26,300","26,300","26,400","26,400","26,400","26,600","26,500","26,900","27,200","27,200","27,100","26,800","26,900","26,900","27,300","27,400","27,500","27,600","27,700","27,800","28,100","28,200","28,100","28,200","28,200","28,200","28,500","28,600","28,800","28,800","28,800","29,000","29,200","29,200","29,200","29,200","29,400","29,400","29,600","29,700","29,700","29,300","29,400","29,500","29,200","29,200","29,200","29,800","29,900","30,100","30,000","30,000","30,000","29,800","30,000","30,200","31,200","31,400","31,600","31,000","31,200","31,200","31,500","31,600","31,700","31,600","31,800","32,100","32,000","32,100","32,100","32,000","32,400","32,100","32,400","32,500","32,500","32,400","32,600","33,000","32,900","32,900","32,700","33,100","33,700","33,700","34,000","34,200","34,100","34,000","34,200","34,300","31,800","32,400","32,900","33,100","33,300","33,300","33,100","33,000","32,800","31,800","32,500","33,100","32,900","33,400","32,800","33,300","33,500","33,100","32,600","32,800"
39,2020,033700,710000-720000,,1,70-000000,      Leisure & Hospitality,"14,100","14,100","14,200","14,500","14,700","14,900","14,800","14,700","14,700","14,600","14,700","14,700","13,900","14,100","14,200","14,300","14,400","14,500","14,600","14,900","14,800","14,700","14,600","14,500","14,300","14,400","14,700","15,000","15,100","15,100","15,100","15,000","15,000","15,000","15,100","15,000","14,700","14,800","15,400","15,800","16,100","16,000","16,000","16,100","16,100","16,100","16,000","16,100","16,100","16,300","16,600","17,100","17,300","17,300","17,300","17,200","17,000","17,000","17,100","17,000","17,000","17,100","17,400","17,800","18,000","18,000","18,200","18,000","17,800","17,900","18,000","18,000","17,900","18,100","18,300","18,900","19,000","19,100","19,000","18,900","18,700","18,700","18,800","18,600","18,400","18,900","19,200","19,300","19,500","19,500","19,400","19,200","19,000","19,000","19,200","19,200","18,900","19,000","19,400","19,500","19,600","19,600","19,500","19,500","19,200","19,000","19,100","19,000","18,800","18,900","19,300","19,400","19,400","19,500","19,300","19,200","19,200","19,200","19,300","19,200","19,000","19,100","19,100","12,200","12,600","15,400","15,000","14,600","15,000","15,400","15,400","15,600","14,800","15,900","15,700","16,500","16,700","18,200","18,400","18,500","18,500","18,400","18,800"
40,2020,033700,811000-813000,,1,80-000000,      Other Services,"5,000","5,000","5,000","5,100","5,000","5,100","5,100","5,100","5,000","5,100","5,100","5,000","4,900","5,000","5,000","4,800","4,700","4,700","4,800","4,800","4,900","4,900","4,900","4,800","4,800","4,800","4,900","4,800","4,900","4,900","4,800","4,900","4,900","4,900","4,900","4,800","4,800","4,900","4,900","4,900","5,000","5,000","5,000","5,100","5,100","5,100","5,100","5,100","5,100","5,100","5,200","5,300","5,400","5,300","5,200","5,300","5,300","5,300","5,200","5,200","5,100","5,200","5,200","5,300","5,300","5,300","5,300","5,400","5,400","5,400","5,400","5,400","5,300","5,300","5,400","5,400","5,500","5,500","5,500","5,500","5,500","5,500","5,400","5,400","5,500","5,600","5,700","5,800","5,800","5,900","5,800","5,800","5,800","5,700","5,700","5,700","5,600","5,700","5,700","5,900","6,000","5,900","5,800","5,800","5,900","6,000","5,900","5,800","5,700","5,800","5,700","5,900","6,000","5,900","5,900","6,000","6,000","6,000","6,000","5,900","6,000","6,000","6,000","4,200","4,500","4,900","4,800","4,700","4,900","4,900","4,900","4,800","4,700","4,800","4,900","5,000","5,100","5,100","5,200","5,200","5,200","5,200","5,200"
41,2020,033700,"910000, 920000, 930000, 940000",,1,90-000000,      Government,"25,300","25,500","25,800","27,600","27,700","26,800","25,400","25,200","26,100","26,600","26,800","26,100","26,500","26,400","26,700","26,500","26,100","25,300","24,500","24,300","25,400","25,800","24,900","25,500","25,500","25,700","25,900","26,100","25,700","25,300","24,500","23,900","25,000","25,800","25,900","25,200","25,400","25,600","26,500","25,900","25,900","25,100","24,600","24,200","25,400","25,900","25,700","25,600","26,000","26,300","26,400","26,600","26,200","25,900","24,900","24,300","26,000","27,000","27,100","26,500","26,800","26,900","27,100","27,200","26,500","26,300","25,000","25,900","26,600","27,300","27,200","27,200","27,100","27,000","28,200","28,200","27,900","27,000","26,300","26,600","27,700","28,800","28,600","28,100","27,800","28,500","28,700","28,300","28,500","27,300","27,200","27,700","28,000","29,400","29,400","29,000","29,500","29,700","29,400","30,100","30,500","30,300","28,200","27,400","28,800","30,700","30,600","29,100","30,200","30,000","30,900","31,000","31,100","30,700","29,200","28,500","29,900","30,700","31,400","30,500","30,700","30,800","31,100","30,200","28,700","27,900","26,700","27,800","28,000","28,500","28,600","28,500","28,200","27,700","28,600","28,800","28,300","28,600","28,400","27,200","28,400","28,800","28,900"
42,2020,033700,910000-912999,,1,90-910000,        Federal Government,900,900,900,"1,000","1,500","1,300","1,000","1,000",900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,800,900,900,900,900,900,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,"1,100","1,000",900,800,800,800,800,800,800,800,800,800,700,700,700,700
43,2020,033700,"920000, 930000",,1,90-940000,        State & Local Government,"24,400","24,600","24,900","26,600","26,200","25,500","24,400","24,200","25,200","25,700","25,900","25,200","25,600","25,500","25,800","25,600","25,200","24,400","23,600","23,400","24,500","24,900","24,000","24,600","24,600","24,800","25,000","25,200","24,800","24,400","23,600","23,000","24,100","24,900","25,100","24,300","24,500","24,700","25,600","25,000","25,100","24,300","23,800","23,400","24,600","25,100","24,900","24,800","25,200","25,500","25,600","25,800","25,400","25,100","24,100","23,500","25,200","26,200","26,300","25,700","26,000","26,100","26,300","26,400","25,700","25,500","24,200","25,100","25,800","26,500","26,400","26,400","26,300","26,200","27,400","27,400","27,100","26,200","25,500","25,800","26,900","28,000","27,800","27,300","27,000","27,700","27,900","27,500","27,700","26,500","26,400","26,900","27,200","28,600","28,600","28,200","28,700","28,900","28,600","29,300","29,700","29,500","27,400","26,600","28,000","29,900","29,800","28,300","29,400","29,200","30,100","30,200","30,300","29,900","28,400","27,700","29,100","29,900","30,600","29,700","29,900","30,000","30,300","29,400","27,900","27,100","25,900","26,700","27,000","27,600","27,800","27,700","27,400","26,900","27,800","28,000","27,500","27,800","27,600","26,500","27,700","28,100","28,200"
44,2020,033700,"921611, 922999",,1,90-920000,          State Government,"1,600","1,600","1,700","1,700","1,700","1,700","1,400","1,400","1,700","1,800","1,800","1,800","1,900","1,700","1,800","1,800","1,800","1,800","1,700","1,500","1,700","1,800","1,900","1,900","1,800","1,800","1,800","1,900","1,900","1,900","1,600","1,500","1,700","1,900","1,900","1,800","1,800","1,700","1,800","1,800","1,800","1,800","1,500","1,500","1,700","1,900","1,900","1,900","1,900","1,900","1,900","2,000","2,000","1,900","1,600","1,500","1,800","2,000","2,000","2,100","2,000","1,900","2,000","2,000","2,000","2,000","1,700","1,600","1,900","2,000","2,100","2,100","2,000","2,000","2,000","2,100","2,100","2,000","1,800","1,700","1,900","2,100","2,100","2,200","2,100","2,100","2,100","2,100","2,100","2,100","1,800","1,800","2,000","2,100","2,200","2,200","2,200","2,200","2,200","2,300","2,300","2,200","1,900","1,700","2,100","2,200","2,300","2,300","2,100","2,100","2,200","2,300","2,300","2,200","1,800","1,700","2,000","2,100","2,300","2,400","2,300","2,300","2,300","2,300","2,300","2,200","1,700","1,800","1,900","2,100","2,200","2,200","2,100","2,100","2,200","2,200","2,200","2,100","1,800","1,800","2,000","2,100","2,100"
45,2020,033700,,,1,90-921611,            State Government Education,"1,200","1,200","1,300","1,300","1,300","1,300","1,000","1,000","1,300","1,400","1,400","1,400","1,500","1,300","1,400","1,400","1,400","1,400","1,300","1,100","1,300","1,400","1,500","1,500","1,400","1,400","1,400","1,500","1,500","1,500","1,200","1,100","1,300","1,500","1,500","1,500","1,500","1,400","1,500","1,500","1,500","1,500","1,200","1,200","1,400","1,600","1,600","1,600","1,600","1,600","1,600","1,700","1,700","1,600","1,300","1,200","1,500","1,700","1,700","1,800","1,700","1,600","1,700","1,700","1,700","1,700","1,400","1,300","1,600","1,700","1,800","1,800","1,700","1,700","1,700","1,800","1,800","1,700","1,500","1,400","1,600","1,800","1,800","1,900","1,800","1,800","1,800","1,800","1,800","1,800","1,500","1,500","1,700","1,800","1,900","1,900","1,900","1,900","1,900","2,000","2,000","1,900","1,600","1,400","1,800","1,900","2,000","2,000","1,800","1,800","1,800","1,900","1,900","1,800","1,500","1,400","1,700","1,800","2,000","2,100","2,000","2,000","2,000","2,000","2,000","1,900","1,400","1,500","1,600","1,800","1,900","1,900","1,800","1,800","1,900","1,900","1,900","1,800","1,500","1,500","1,700","1,800","1,800"
46,2020,033700,,,1,90-922000,            State Government Excluding Education,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,400,400,400,400,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
47,2020,033700,"931611, 939012, 939022, 932994",,1,90-930000,          Local Government,"22,800","23,000","23,200","24,900","24,500","23,800","23,000","22,800","23,500","23,900","24,100","23,400","23,700","23,800","24,000","23,800","23,400","22,600","21,900","21,900","22,800","23,100","22,100","22,700","22,800","23,000","23,200","23,300","22,900","22,500","22,000","21,500","22,400","23,000","23,200","22,500","22,700","23,000","23,800","23,200","23,300","22,500","22,300","21,900","22,900","23,200","23,000","22,900","23,300","23,600","23,700","23,800","23,400","23,200","22,500","22,000","23,400","24,200","24,300","23,600","24,000","24,200","24,300","24,400","23,700","23,500","22,500","23,500","23,900","24,500","24,300","24,300","24,300","24,200","25,400","25,300","25,000","24,200","23,700","24,100","25,000","25,900","25,700","25,100","24,900","25,600","25,800","25,400","25,600","24,400","24,600","25,100","25,200","26,500","26,400","26,000","26,500","26,700","26,400","27,000","27,400","27,300","25,500","24,900","25,900","27,700","27,500","26,000","27,300","27,100","27,900","27,900","28,000","27,700","26,600","26,000","27,100","27,800","28,300","27,300","27,600","27,700","28,000","27,100","25,600","24,900","24,200","24,900","25,100","25,500","25,600","25,500","25,300","24,800","25,600","25,800","25,300","25,700","25,800","24,700","25,700","26,000","26,100"
48,2020,033700,,,1,90-931611,            Local Government Education,"13,700","13,700","13,800","15,500","15,000","14,300","13,700","13,600","14,500","15,100","15,300","14,700","15,000","15,200","15,300","15,200","14,600","13,900","13,300","13,400","14,300","14,500","13,800","14,300","14,500","14,600","14,700","14,700","14,200","13,900","13,100","13,000","13,900","14,500","14,800","14,000","14,400","14,500","15,300","14,700","14,600","13,800","13,600","13,100","14,100","14,600","14,400","14,300","14,700","15,000","15,100","15,200","14,600","14,300","13,800","13,100","14,600","15,400","15,500","14,800","15,200","15,400","15,500","15,500","14,500","14,200","13,200","14,200","14,700","15,300","15,200","15,100","15,100","15,200","16,200","16,100","15,600","14,800","14,200","14,700","15,700","16,600","16,400","15,900","15,700","16,400","16,600","16,200","16,400","15,100","15,200","15,800","15,900","17,200","17,200","16,700","17,200","17,500","17,100","17,600","18,100","17,900","16,100","15,500","16,500","18,300","18,300","16,800","18,100","17,900","18,700","18,600","18,700","18,200","17,100","16,500","17,700","18,400","18,900","18,000","18,300","18,400","18,700","18,400","16,900","16,200","15,500","16,200","16,300","16,500","16,600","16,700","16,600","16,100","16,700","16,900","16,200","16,600","16,700","15,600","16,600","16,900","17,000"
