10,2020,044700,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"191,900","191,600","191,900","192,200","194,300","193,400","190,300","192,300","193,000","193,000","193,200","190,800","186,900","188,000","188,500","190,300","191,700","191,800","191,100","193,000","195,500","196,000","196,200","195,000","190,700","192,600","193,700","195,100","196,400","197,100","194,500","198,900","199,700","201,800","201,900","200,900","197,300","199,000","200,700","203,200","205,100","207,100","204,800","208,700","208,500","208,700","209,200","208,500","205,500","207,000","208,100","208,900","210,500","211,000","209,300","213,400","213,800","214,400","214,800","214,700","211,000","212,700","213,400","214,600","216,100","217,600","217,700","221,300","223,300","222,800","224,000","222,700","219,000","220,800","221,400","222,300","223,400","223,300","224,100","227,400","228,300","230,200","232,000","232,000","226,200","228,100","228,900","232,100","234,600","234,200","233,600","238,100","238,100","239,900","242,100","241,100","235,700","237,800","237,800","238,800","240,200","239,100","238,600","243,300","245,000","246,000","247,400","245,900","241,500","241,900","242,400","244,600","245,600","245,100","244,200","249,400","249,300","252,000","255,100","252,500","249,800","251,600","249,600","224,300","229,600","236,600","236,300","241,300","243,800","246,600","250,800","247,700","241,200","242,600","246,200","246,500","248,500","247,300","244,900","250,800","251,200","251,900","253,400"
11,2020,044700,"113000, 210000-813000",,1,05-000000,    Total Private,"153,000","152,300","152,600","152,700","153,800","154,000","154,000","155,800","156,000","156,200","155,700","153,700","150,200","151,100","151,100","153,000","154,300","154,800","156,100","158,100","159,800","159,500","159,300","158,400","154,500","156,000","156,700","158,500","159,800","161,300","160,600","163,700","163,900","165,400","165,400","164,400","161,400","162,500","164,100","166,400","168,300","169,300","169,800","171,700","170,800","170,800","170,800","170,200","167,200","168,400","169,200","170,200","171,500","172,300","172,900","175,200","175,100","175,300","175,600","175,600","171,600","173,100","173,800","175,100","176,500","177,500","180,500","182,800","183,500","182,400","183,200","182,200","178,400","180,000","180,400","181,000","182,200","182,400","185,500","187,400","187,300","189,100","190,300","190,400","184,800","186,200","186,800","189,600","191,700","191,300","193,600","196,000","195,200","196,500","198,600","197,600","192,700","194,100","194,300","195,100","196,100","196,100","198,700","200,200","200,800","201,500","202,500","201,200","197,100","196,500","197,100","199,200","200,100","200,000","202,700","205,200","204,300","206,400","209,200","206,900","204,500","205,500","203,700","180,000","187,300","194,900","195,800","199,000","201,300","204,400","208,400","205,500","199,800","201,400","203,700","205,000","206,900","206,500","207,400","210,600","210,200","211,000","212,500"
12,2020,044700,"113000, 210000, 230000-330000",,1,06-000000,    Goods Producing,"25,000","24,900","25,000","25,000","25,600","26,100","26,800","27,700","27,100","26,800","25,600","24,600","23,900","24,200","24,000","25,000","25,400","26,000","27,100","28,000","28,400","27,500","26,500","25,700","25,100","25,100","25,000","24,900","25,700","26,800","26,800","28,200","27,300","27,200","26,000","25,500","25,100","25,400","25,900","26,300","27,300","28,400","29,100","29,800","28,800","28,400","27,200","27,000","26,400","26,500","26,600","26,900","27,500","28,500","29,800","30,300","29,600","29,200","28,200","27,800","27,900","28,200","28,300","28,200","28,800","30,000","31,100","31,700","31,900","30,400","29,900","29,600","29,100","29,500","29,400","29,900","30,200","31,400","32,800","32,900","32,300","31,900","31,300","31,100","29,800","30,000","30,600","31,000","31,800","32,400","33,600","34,200","33,800","33,500","32,400","32,100","31,300","31,900","31,700","32,400","32,900","33,200","34,900","35,600","35,600","34,700","33,900","33,400","32,100","32,300","32,800","32,700","33,100","33,800","34,800","35,500","35,300","35,000","34,000","33,300","33,000","33,700","33,700","31,000","32,400","33,200","33,700","34,200","34,400","34,200","34,200","34,000","33,300","33,400","34,000","34,500","34,800","35,000","36,200","36,700","36,700","35,600","35,000"
13,2020,044700,"10000000, 20000000",,1,15-000000,"      Mining, Logging, and Construction","7,300","7,400","7,300","7,600","7,800","8,000","8,300","8,300","8,100","7,800","7,500","7,100","6,800","6,900","6,900","7,300","7,400","7,600","7,900","7,900","7,900","7,800","7,700","7,600","7,200","7,200","7,300","7,200","7,500","7,900","8,100","8,100","8,000","8,100","8,000","7,800","7,800","8,100","8,400","8,900","9,300","9,400","9,400","9,400","9,200","9,000","9,000","8,700","8,300","8,300","8,500","8,700","9,100","9,200","9,300","9,400","9,400","9,400","9,400","9,100","9,300","9,400","9,500","9,700","10,100","10,400","10,700","10,800","10,700","10,700","10,700","10,600","10,200","10,400","10,300","10,800","11,100","11,300","11,600","11,700","11,700","11,800","11,800","11,500","10,400","10,500","11,100","11,400","11,800","12,000","12,200","12,500","12,500","12,500","12,300","12,200","11,900","12,300","12,100","12,600","12,700","13,000","13,300","13,400","13,400","13,400","13,400","13,200","12,300","12,400","12,700","12,900","13,100","13,400","13,500","13,700","13,600","13,800","13,600","13,100","13,100","13,400","13,400","11,500","12,700","13,100","13,100","13,200","13,200","13,300","13,200","13,000","12,600","12,600","13,000","13,500","13,700","13,800","14,000","14,200","14,200","14,500","14,300"
14,2020,044700,"1133000, 210000",,1,10-000000,      Mining and Logging,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
15,2020,044700,,,1,20-000000,      Construction,"7,200","7,300","7,200","7,500","7,700","7,900","8,200","8,200","8,000","7,700","7,400","7,000","6,700","6,800","6,800","7,200","7,300","7,500","7,800","7,800","7,800","7,700","7,600","7,500","7,100","7,100","7,200","7,100","7,400","7,800","8,000","8,000","7,900","8,000","7,900","7,700","7,700","8,000","8,300","8,800","9,200","9,300","9,300","9,300","9,100","8,900","8,900","8,600","8,200","8,200","8,400","8,600","9,000","9,100","9,200","9,300","9,300","9,300","9,300","9,000","9,200","9,300","9,400","9,600","10,000","10,300","10,600","10,700","10,600","10,600","10,600","10,500","10,100","10,300","10,200","10,700","11,000","11,200","11,500","11,600","11,600","11,700","11,700","11,400","10,300","10,400","11,000","11,300","11,700","11,900","12,100","12,400","12,400","12,400","12,200","12,100","11,800","12,200","12,000","12,500","12,600","12,900","13,200","13,300","13,300","13,300","13,300","13,100","12,200","12,300","12,600","12,800","13,000","13,300","13,400","13,600","13,500","13,700","13,500","13,000","13,000","13,300","13,300","11,400","12,600","13,000","13,000","13,100","13,100","13,200","13,100","12,900","12,500","12,500","12,900","13,400","13,600","13,700","13,900","14,100","14,100","14,400","14,200"
16,2020,044700,,,1,20-238000,        Specialty Trade Contractors,"4,800","4,900","4,800","5,100","5,200","5,300","5,500","5,500","5,400","5,100","5,000","4,800","4,500","4,600","4,500","4,700","4,800","4,900","5,100","5,000","5,000","5,000","4,900","4,900","4,600","4,600","4,700","4,600","4,900","5,100","5,300","5,300","5,200","5,300","5,200","5,100","5,100","5,300","5,400","5,500","5,700","5,800","5,900","6,000","5,900","5,900","5,900","5,800","5,700","5,800","6,000","6,000","6,300","6,400","6,600","6,600","6,600","6,600","6,500","6,300","6,500","6,500","6,600","6,700","7,000","7,200","7,400","7,500","7,400","7,500","7,500","7,400","7,200","7,400","7,300","7,500","7,700","7,800","8,100","8,100","8,100","8,300","8,300","8,100","7,400","7,400","7,700","8,000","8,300","8,300","8,500","8,700","8,600","8,600","8,400","8,300","8,100","8,500","8,300","8,600","8,700","9,000","9,200","9,300","9,300","9,300","9,300","9,100","8,600","8,600","8,700","8,800","8,900","9,100","9,200","9,300","9,200","9,300","9,100","8,900","8,900","9,200","9,200","7,900","8,700","9,000","9,000","9,100","9,000","9,100","9,000","9,100","8,900","8,900","9,000","9,400","9,400","9,400","9,600","9,700","9,600","9,900","9,800"
18,2020,044700,310000-330000,,1,30-000000,      Manufacturing,"17,700","17,500","17,700","17,400","17,800","18,100","18,500","19,400","19,000","19,000","18,100","17,500","17,100","17,300","17,100","17,700","18,000","18,400","19,200","20,100","20,500","19,700","18,800","18,100","17,900","17,900","17,700","17,700","18,200","18,900","18,700","20,100","19,300","19,100","18,000","17,700","17,300","17,300","17,500","17,400","18,000","19,000","19,700","20,400","19,600","19,400","18,200","18,300","18,100","18,200","18,100","18,200","18,400","19,300","20,500","20,900","20,200","19,800","18,800","18,700","18,600","18,800","18,800","18,500","18,700","19,600","20,400","20,900","21,200","19,700","19,200","19,000","18,900","19,100","19,100","19,100","19,100","20,100","21,200","21,200","20,600","20,100","19,500","19,600","19,400","19,500","19,500","19,600","20,000","20,400","21,400","21,700","21,300","21,000","20,100","19,900","19,400","19,600","19,600","19,800","20,200","20,200","21,600","22,200","22,200","21,300","20,500","20,200","19,800","19,900","20,100","19,800","20,000","20,400","21,300","21,800","21,700","21,200","20,400","20,200","19,900","20,300","20,300","19,500","19,700","20,100","20,600","21,000","21,200","20,900","21,000","21,000","20,700","20,800","21,000","21,000","21,100","21,200","22,200","22,500","22,500","21,100","20,700"
19,2020,044700,"321000, 327000-330000",,1,31-000000,        Durable Goods,"7,600","7,500","7,600","7,300","7,400","7,300","7,300","7,300","7,200","7,200","7,200","7,200","7,200","7,300","7,200","7,200","7,300","7,300","7,300","7,300","7,400","7,300","7,300","7,300","7,200","7,200","7,200","7,100","7,200","7,300","7,400","7,300","7,200","7,200","7,200","7,200","7,200","7,200","7,300","7,400","7,600","7,700","7,600","7,600","7,500","7,500","7,600","7,700","7,600","7,600","7,500","7,600","7,700","7,700","7,800","7,900","8,000","7,900","8,000","7,900","7,900","7,900","7,900","7,800","7,900","8,000","7,900","8,000","8,100","8,000","8,100","8,100","8,100","8,200","8,200","8,200","8,200","8,300","8,600","8,600","8,700","8,700","8,700","8,800","8,900","8,900","8,900","8,700","8,800","8,900","9,200","9,200","9,300","9,300","9,300","9,400","9,200","9,200","9,200","9,200","9,200","9,300","9,400","9,400","9,400","9,400","9,500","9,500","9,400","9,400","9,500","9,300","9,400","9,500","9,300","9,300","9,200","9,400","9,500","9,500","9,300","9,500","9,500","8,900","9,000","9,200","9,100","9,100","9,100","9,200","9,400","9,400","9,300","9,400","9,500","9,500","9,600","9,600","9,400","9,400","9,500","9,400","9,400"
20,2020,044700,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,"10,100","10,000","10,100","10,100","10,400","10,800","11,200","12,100","11,800","11,800","10,900","10,300","9,900","10,000","9,900","10,500","10,700","11,100","11,900","12,800","13,100","12,400","11,500","10,800","10,700","10,700","10,500","10,600","11,000","11,600","11,300","12,800","12,100","11,900","10,800","10,500","10,100","10,100","10,200","10,000","10,400","11,300","12,100","12,800","12,100","11,900","10,600","10,600","10,500","10,600","10,600","10,600","10,700","11,600","12,700","13,000","12,200","11,900","10,800","10,800","10,700","10,900","10,900","10,700","10,800","11,600","12,500","12,900","13,100","11,700","11,100","10,900","10,800","10,900","10,900","10,900","10,900","11,800","12,600","12,600","11,900","11,400","10,800","10,800","10,500","10,600","10,600","10,900","11,200","11,500","12,200","12,500","12,000","11,700","10,800","10,500","10,200","10,400","10,400","10,600","11,000","10,900","12,200","12,800","12,800","11,900","11,000","10,700","10,400","10,500","10,600","10,500","10,600","10,900","12,000","12,500","12,500","11,800","10,900","10,700","10,600","10,800","10,800","10,600","10,700","10,900","11,500","11,900","12,100","11,700","11,600","11,600","11,400","11,400","11,500","11,500","11,500","11,600","12,800","13,100","13,000","11,700","11,300"
21,2020,044700,,,1,32-311000,          Food Manufacturing,"5,800","5,700","5,800","6,000","6,200","6,500","7,100","8,100","7,700","7,700","6,900","6,200","5,800","5,900","5,800","5,900","6,100","6,600","7,400","8,300","8,500","7,900","7,000","6,300","6,000","6,000","5,900","5,900","6,200","6,900","6,900","8,400","7,700","7,400","6,500","6,100","5,800","5,800","5,800","5,800","6,100","7,000","7,700","8,400","7,600","7,400","6,200","6,100","5,800","5,800","5,900","5,800","5,900","6,800","8,000","8,100","7,300","7,000","6,000","5,900","5,700","5,800","5,700","5,600","5,700","6,500","7,500","7,900","8,000","6,700","6,200","6,000","5,800","5,700","5,700","5,700","5,800","6,700","7,400","7,400","6,600","6,300","5,700","5,600","5,400","5,400","5,400","5,500","5,900","6,200","7,000","7,300","6,700","6,400","5,700","5,400","5,200","5,200","5,200","5,300","5,800","5,600","6,900","7,400","7,400","6,500","5,800","5,400","5,100","5,100","5,200","5,200","5,300","5,500","6,600","7,000","7,000","6,200","5,400","5,200","5,200","5,200","5,200","5,300","5,400","5,600","6,200","6,500","6,600","6,300","6,300","6,200","6,200","6,100","6,200","6,300","6,300","6,400","7,300","7,400","7,400","6,800","6,600"
23,2020,044700,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"166,900","166,700","166,900","167,200","168,700","167,300","163,500","164,600","165,900","166,200","167,600","166,200","163,000","163,800","164,500","165,300","166,300","165,800","164,000","165,000","167,100","168,500","169,700","169,300","165,600","167,500","168,700","170,200","170,700","170,300","167,700","170,700","172,400","174,600","175,900","175,400","172,200","173,600","174,800","176,900","177,800","178,700","175,700","178,900","179,700","180,300","182,000","181,500","179,100","180,500","181,500","182,000","183,000","182,500","179,500","183,100","184,200","185,200","186,600","186,900","183,100","184,500","185,100","186,400","187,300","187,600","186,600","189,600","191,400","192,400","194,100","193,100","189,900","191,300","192,000","192,400","193,200","191,900","191,300","194,500","196,000","198,300","200,700","200,900","196,400","198,100","198,300","201,100","202,800","201,800","200,000","203,900","204,300","206,400","209,700","209,000","204,400","205,900","206,100","206,400","207,300","205,900","203,700","207,700","209,400","211,300","213,500","212,500","209,400","209,600","209,600","211,900","212,500","211,300","209,400","213,900","214,000","217,000","221,100","219,200","216,800","217,900","215,900","193,300","197,200","203,400","202,600","207,100","209,400","212,400","216,600","213,700","207,900","209,200","212,200","212,000","213,700","212,300","208,700","214,100","214,500","216,300","218,400"
24,2020,044700,,,1,08-000000,    Private Service Providing,"128,000","127,400","127,600","127,700","128,200","127,900","127,200","128,100","128,900","129,400","130,100","129,100","126,300","126,900","127,100","128,000","128,900","128,800","129,000","130,100","131,400","132,000","132,800","132,700","129,400","130,900","131,700","133,600","134,100","134,500","133,800","135,500","136,600","138,200","139,400","138,900","136,300","137,100","138,200","140,100","141,000","140,900","140,700","141,900","142,000","142,400","143,600","143,200","140,800","141,900","142,600","143,300","144,000","143,800","143,100","144,900","145,500","146,100","147,400","147,800","143,700","144,900","145,500","146,900","147,700","147,500","149,400","151,100","151,600","152,000","153,300","152,600","149,300","150,500","151,000","151,100","152,000","151,000","152,700","154,500","155,000","157,200","159,000","159,300","155,000","156,200","156,200","158,600","159,900","158,900","160,000","161,800","161,400","163,000","166,200","165,500","161,400","162,200","162,600","162,700","163,200","162,900","163,800","164,600","165,200","166,800","168,600","167,800","165,000","164,200","164,300","166,500","167,000","166,200","167,900","169,700","169,000","171,400","175,200","173,600","171,500","171,800","170,000","149,000","154,900","161,700","162,100","164,800","166,900","170,200","174,200","171,500","166,500","168,000","169,700","170,500","172,100","171,500","171,200","173,900","173,500","175,400","177,500"
