10,2020,000065,"113000, 210000-813000, 92000",,1,00-000000,  Total Nonfarm,"533,800","535,000","537,000","541,400","544,300","540,800","524,400","528,500","531,800","537,000","544,500","543,100","546,600","549,800","552,400","554,200","553,800","549,200","533,600","541,100","545,700","551,100","558,900","556,300","553,300","556,200","559,200","562,000","562,800","559,400","548,400","557,100","561,300","565,300","574,500","573,000","574,700","579,600","584,200","586,500","586,800","585,300","571,500","582,000","588,500","596,400","607,800","606,000","605,600","608,800","612,500","616,600","617,900","615,300","601,100","611,600","616,900","623,200","633,100","631,700","630,700","635,100","638,400","641,900","644,100","638,500","631,300","643,500","647,200","658,900","667,200","666,600","663,600","666,900","671,900","676,000","675,800","669,500","664,100","670,500","674,300","682,900","694,700","696,300","687,400","689,500","696,600","704,100","704,800","702,200","694,800","702,300","709,800","719,200","732,600","730,200","723,600","728,500","730,500","735,400","736,400","735,500","724,600","727,900","734,200","745,900","756,400","755,900","746,700","747,400","752,600","748,200","749,100","748,100","740,500","747,900","749,100","763,000","776,400","774,100","767,400","771,500","763,300","646,800","656,900","693,300","685,200","692,000","700,200","715,500","721,500","719,600",,,,,,,,,,,
11,2020,000065,,,1,06-000000,    Goods Producing,"73,300","73,100","73,800","74,200","75,000","75,100","74,300","74,600","73,500","72,700","72,200","71,900","70,500","71,500","71,800","73,000","73,700","74,100","74,600","74,400","74,400","73,600","73,100","72,200","72,100","72,300","73,300","73,800","75,200","76,600","77,600","78,300","78,200","77,500","77,000","76,400","77,600","79,000","80,100","80,400","80,500","81,800","82,800","83,700","83,800","84,800","84,800","84,300","85,000","85,800","86,200","86,200","87,300","88,200","89,200","90,300","90,000","89,500","88,900","87,800","89,200","90,700","91,300","92,100","93,400","94,300","96,300","97,700","97,300","97,800","97,300","96,300","97,800","98,500","99,200","100,500","100,700","101,300","102,900","103,800","103,200","103,700","104,000","103,500","98,200","100,100","102,300","104,400","105,800","107,100","107,000","108,000","108,200","108,900","108,600","107,900","106,900","109,300","109,400","111,100","112,600","113,900","114,500","114,900","114,600","114,800","113,400","112,400","110,500","110,100","111,500","112,700","113,800","114,800","115,300","116,600","116,400","115,800","114,700","112,900","114,000","115,400","113,100","99,600","106,000","109,100","108,100","108,800","108,300","109,200","110,100","110,500",,,,,,,,,,,
12,2020,000065,"1133000, 210000",,1,10-000000,      Mining and Logging,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,300,300,300,300,300,300,300,300,400,400,400,400,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,300,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,500,500,500,500,500,500,500,500,400,400,400,400,400,400,400,400,400,400,400,400,,,,,,,,,,,
13,2020,000065,,,1,20-000000,      Construction,"35,400","35,000","35,700","35,900","36,400","36,400","35,800","36,100","35,200","34,500","34,300","33,800","32,400","33,200","33,200","34,100","34,400","34,400","35,300","35,100","35,000","34,700","34,200","33,300","33,400","33,300","33,800","34,000","35,100","36,300","37,300","37,900","38,000","37,500","37,100","36,500","38,800","40,000","40,700","41,200","41,200","42,300","43,400","44,300","44,300","45,100","45,200","44,600","44,600","45,200","45,600","46,000","46,700","47,600","48,700","49,900","49,600","49,100","48,800","47,700","48,300","49,700","50,100","50,600","51,700","52,600","54,500","55,800","55,500","56,100","55,600","54,600","55,700","56,300","56,900","57,600","57,900","58,400","59,500","60,400","59,900","60,300","60,600","60,000","55,400","57,000","59,100","61,000","62,300","63,400","63,700","64,700","65,100","65,500","65,200","64,400","63,100","65,100","65,000","66,400","67,600","68,700","69,400","69,700","69,600","69,400","67,900","67,000","65,400","64,500","65,900","67,000","67,800","68,700","69,200","70,700","70,700","70,100","69,500","68,000","68,200","69,500","67,400","58,900","64,400","66,100","65,800","66,800","66,400","67,900","68,300","69,300",,,,,,,,,,,
14,2020,000065,210000-330000,,1,30-000000,      Manufacturing,"37,500","37,700","37,700","37,900","38,200","38,300","38,100","38,100","37,900","37,800","37,500","37,700","37,700","37,900","38,200","38,500","38,900","39,300","38,900","38,900","39,000","38,500","38,500","38,500","38,300","38,600","39,100","39,400","39,700","39,900","39,900","40,000","39,800","39,600","39,500","39,500","38,500","38,700","39,100","38,900","39,000","39,200","39,100","39,100","39,100","39,300","39,200","39,300","40,100","40,300","40,300","39,900","40,300","40,300","40,200","40,100","40,100","40,100","39,800","39,800","40,600","40,700","40,900","41,200","41,400","41,400","41,500","41,600","41,500","41,400","41,400","41,400","41,800","41,900","42,000","42,600","42,500","42,600","43,100","43,100","43,000","43,100","43,100","43,200","42,400","42,700","42,800","43,000","43,100","43,300","43,000","42,900","42,700","43,000","43,000","43,100","43,400","43,800","44,000","44,300","44,600","44,800","44,700","44,800","44,600","45,000","45,100","45,000","44,700","45,200","45,200","45,300","45,500","45,600","45,600","45,400","45,200","45,200","44,700","44,400","45,400","45,500","45,300","40,300","41,200","42,600","41,900","41,600","41,500","40,900","41,400","40,800",,,,,,,,,,,
15,2020,000065,"321000, 327000-330000",,1,31-000000,        Durable Goods,"25,900","26,000","26,000","26,300","26,600","26,700","26,700","26,800","26,600","26,500","26,300","26,400","26,700","26,900","27,100","27,400","27,700","28,100","27,800","27,800","27,900","27,300","27,400","27,400","27,100","27,400","27,700","27,800","28,000","28,100","28,100","28,200","28,000","27,700","27,600","27,600","26,900","26,900","27,200","27,100","27,100","27,300","27,200","27,300","27,300","27,500","27,500","27,600","28,500","28,600","28,600","28,200","28,500","28,500","28,600","28,400","28,400","28,500","28,300","28,300","28,000","28,100","28,300","28,400","28,500","28,600","28,900","28,900","28,800","28,800","28,800","28,700","28,700","28,800","28,800","29,200","29,100","29,200","29,700","29,700","29,500","29,700","29,600","29,600","28,800","28,900","29,000","29,300","29,400","29,500","29,200","29,000","28,900","29,100","29,100","29,200","29,200","29,600","29,700","30,100","30,300","30,500","30,400","30,500","30,200","30,500","30,600","30,500","30,200","30,500","30,400","30,400","30,500","30,700","30,800","30,600","30,500","30,400","30,100","29,800","30,100","30,200","30,100","27,100","27,600","28,400","27,900","27,700","27,500","27,000","27,200","26,800",,,,,,,,,,,
16,2020,000065,"311000-316000, 322000-326000",,1,32-000000,        Nondurable Goods,"11,600","11,700","11,700","11,600","11,600","11,600","11,400","11,300","11,300","11,300","11,200","11,300","11,000","11,000","11,100","11,100","11,200","11,200","11,100","11,100","11,100","11,200","11,100","11,100","11,200","11,200","11,400","11,600","11,700","11,800","11,800","11,800","11,800","11,900","11,900","11,900","11,600","11,800","11,900","11,800","11,900","11,900","11,900","11,800","11,800","11,800","11,700","11,700","11,600","11,700","11,700","11,700","11,800","11,800","11,600","11,700","11,700","11,600","11,500","11,500","12,600","12,600","12,600","12,800","12,900","12,800","12,600","12,700","12,700","12,600","12,600","12,700","13,100","13,100","13,200","13,400","13,400","13,400","13,400","13,400","13,500","13,400","13,500","13,600","13,600","13,800","13,800","13,700","13,700","13,800","13,800","13,900","13,800","13,900","13,900","13,900","14,200","14,200","14,300","14,200","14,300","14,300","14,300","14,300","14,400","14,500","14,500","14,500","14,500","14,700","14,800","14,900","15,000","14,900","14,800","14,800","14,700","14,800","14,600","14,600","15,300","15,300","15,200","13,200","13,600","14,200","14,000","13,900","14,000","13,900","14,200","14,000",,,,,,,,,,,
17,2020,000065,"220000, 420000-813000, 92000",,1,07-000000,    Service Providing,"460,500","461,900","463,200","467,200","469,300","465,700","450,100","453,900","458,300","464,300","472,300","471,200","476,100","478,300","480,600","481,200","480,100","475,100","459,000","466,700","471,300","477,500","485,800","484,100","481,200","483,900","485,900","488,200","487,600","482,800","470,800","478,800","483,100","487,800","497,500","496,600","497,100","500,600","504,100","506,100","506,300","503,500","488,700","498,300","504,700","511,600","523,000","521,700","520,600","523,000","526,300","530,400","530,600","527,100","511,900","521,300","526,900","533,700","544,200","543,900","541,500","544,400","547,100","549,800","550,700","544,200","535,000","545,800","549,900","561,100","569,900","570,300","565,800","568,400","572,700","575,500","575,100","568,200","561,200","566,700","571,100","579,200","590,700","592,800","589,200","589,400","594,300","599,700","599,000","595,100","587,800","594,300","601,600","610,300","624,000","622,300","616,700","619,200","621,100","624,300","623,800","621,600","610,100","613,000","619,600","631,100","643,000","643,500","636,200","637,300","641,100","635,500","635,300","633,300","625,200","631,300","632,700","647,200","661,700","661,200","653,400","656,100","650,200","547,200","550,900","584,200","577,100","583,200","591,900","606,300","611,400","609,100",,,,,,,,,,,
18,2020,000065,"220000, 420000-490000",,1,40-000000,"      Trade, Transportation & Utilities","116,700","115,700","115,700","116,300","116,600","116,500","115,600","115,400","115,800","116,700","120,700","122,400","119,800","119,000","119,600","120,000","120,400","120,200","120,500","120,800","121,100","122,100","127,300","128,300","122,300","120,800","120,700","121,000","121,600","121,400","121,600","122,000","122,400","124,100","129,200","130,000","126,900","126,200","126,500","126,800","127,700","127,600","127,800","128,900","129,300","131,000","138,000","139,700","134,100","132,800","132,900","134,100","134,600","134,900","134,500","135,900","136,000","137,400","143,500","145,500","142,700","141,600","141,600","141,800","143,400","143,300","145,100","146,400","146,800","149,600","155,100","155,900","150,300","149,700","149,500","150,300","150,500","149,800","151,200","152,700","152,900","153,800","160,500","162,600","156,500","153,800","154,300","155,000","155,500","156,000","157,100","158,800","159,000","161,300","169,700","170,300","163,000","160,400","159,900","160,900","162,100","162,000","162,100","161,600","162,300","164,700","171,700","172,500","167,000","164,700","163,600","164,100","165,200","165,900","168,200","168,800","169,100","173,200","182,300","182,900","175,500","173,200","171,600","152,000","156,500","167,400","169,400","173,900","176,500","180,600","186,400","187,900",,,,,,,,,,,
19,2020,000065,,,1,41-000000,        Wholesale Trade,"18,800","18,800","18,800","19,100","19,100","19,200","19,200","19,100","19,100","19,300","19,300","19,300","19,400","19,600","19,800","19,600","19,700","19,700","19,900","19,800","19,900","19,800","19,900","19,800","19,900","20,000","20,200","20,500","20,600","20,800","20,800","20,900","21,000","21,200","21,000","21,300","21,900","22,000","22,100","22,100","22,200","22,300","22,400","22,600","22,700","22,500","22,800","22,900","22,600","22,700","22,800","22,900","23,100","23,000","23,200","23,300","23,300","23,300","23,300","23,400","22,800","23,000","23,100","23,100","23,400","23,200","23,400","23,500","23,600","23,600","23,500","23,500","23,700","23,700","23,800","23,800","23,800","23,800","23,800","24,000","24,000","23,900","23,800","23,700","22,800","23,000","23,300","23,700","23,900","24,000","24,100","24,200","24,100","24,400","24,300","24,400","24,400","24,500","24,600","24,600","25,000","25,000","25,100","25,000","25,000","25,200","25,300","25,400","25,100","25,200","25,300","25,700","25,800","25,800","25,800","25,600","25,600","25,600","25,600","25,700","25,500","25,600","25,600","23,400","23,500","23,700","23,900","24,100","24,000","24,200","24,300","24,100",,,,,,,,,,,
20,2020,000065,440000-450000,,1,42-000000,        Retail Trade,"78,500","77,600","77,700","77,900","78,000","77,800","77,300","77,200","77,200","78,000","81,800","83,300","80,300","79,300","79,600","80,100","80,300","80,200","80,600","81,000","80,900","82,000","87,000","88,100","81,900","80,200","79,900","79,900","80,200","79,600","79,900","80,100","80,300","81,600","86,400","86,800","81,400","80,500","80,400","80,600","81,000","80,800","80,800","81,100","81,200","82,700","88,500","89,900","84,400","83,200","83,400","84,100","84,000","84,100","84,300","84,800","84,600","85,700","91,000","92,600","88,100","86,900","86,700","86,900","87,500","87,100","87,400","87,600","87,400","89,600","94,600","95,100","90,800","90,000","89,800","90,300","90,400","89,800","90,700","91,100","90,800","91,500","96,600","97,700","93,200","91,300","91,000","91,400","91,200","91,000","91,400","91,700","91,400","92,700","97,800","98,000","92,700","91,200","90,900","91,500","91,900","91,600","91,500","91,600","91,700","92,900","98,200","98,900","94,400","92,800","92,100","91,800","92,200","91,800","92,400","92,500","92,400","94,000","99,400","99,300","92,700","91,300","90,500","75,800","76,300","82,900","85,100","85,900","87,000","89,400","92,100","92,300",,,,,,,,,,,
21,2020,000065,"220000, 480000-490000",,1,43-000000,"        Transportation, Warehousing & Utilities","19,400","19,300","19,200","19,300","19,500","19,500","19,100","19,100","19,500","19,400","19,600","19,800","20,100","20,100","20,200","20,300","20,400","20,300","20,000","20,000","20,300","20,300","20,400","20,400","20,500","20,600","20,600","20,600","20,800","21,000","20,900","21,000","21,100","21,300","21,800","21,900","23,600","23,700","24,000","24,100","24,500","24,500","24,600","25,200","25,400","25,800","26,700","26,900","27,100","26,900","26,700","27,100","27,500","27,800","27,000","27,800","28,100","28,400","29,200","29,500","31,800","31,700","31,800","31,800","32,500","33,000","34,300","35,300","35,800","36,400","37,000","37,300","35,800","36,000","35,900","36,200","36,300","36,200","36,700","37,600","38,100","38,400","40,100","41,200","40,500","39,500","40,000","39,900","40,400","41,000","41,600","42,900","43,500","44,200","47,600","47,900","45,900","44,700","44,400","44,800","45,200","45,400","45,500","45,000","45,600","46,600","48,200","48,200","47,500","46,700","46,200","46,600","47,200","48,300","50,000","50,700","51,100","53,600","57,300","57,900","57,300","56,300","55,500","52,800","56,700","60,800","60,400","63,900","65,500","67,000","70,000","71,500",,,,,,,,,,,
22,2020,000065,,,1,50-000000,      Information,"10,500","10,400","10,300","10,100","10,200","10,300","10,200","10,300","10,200","10,200","10,200","10,100","9,100","8,800","8,400","8,300","8,000","7,900","7,700","7,400","6,900","6,700","6,600","6,500","6,500","6,400","6,400","6,400","6,400","6,400","6,400","6,400","6,300","6,300","6,400","6,400","6,300","6,300","6,200","6,200","6,200","6,300","6,300","6,300","6,300","6,300","6,400","6,300","6,500","6,500","6,400","6,400","6,300","6,300","6,300","6,200","6,100","6,200","6,200","6,300","6,400","6,400","6,400","6,400","6,300","6,300","6,400","6,400","6,300","6,300","6,300","6,500","6,400","6,300","6,200","6,300","6,400","6,400","6,500","6,300","6,200","6,300","6,300","6,300","6,000","5,900","5,900","6,100","6,000","6,100","6,400","6,300","6,100","6,200","6,100","6,200","6,100","6,000","6,200","6,300","6,300","6,300","6,300","6,200","6,100","6,100","6,100","6,200","6,500","6,500","6,400","6,600","6,500","6,500","6,600","6,500","6,400","6,400","6,500","6,500","6,400","6,400","6,300","5,100","5,000","5,000","5,000","4,900","4,900","5,000","5,000","5,100",,,,,,,,,,,
23,2020,000065,520000-530000,,1,55-000000,      Financial Activities,"19,300","19,400","19,500","19,400","19,300","19,300","19,100","19,100","19,100","19,300","19,100","19,200","18,600","18,800","18,700","18,600","18,500","18,600","18,500","18,400","18,500","18,500","18,600","18,500","18,600","18,700","18,900","19,200","19,200","19,200","19,300","19,400","19,500","19,800","19,700","19,700","19,600","19,700","19,700","20,000","20,100","20,100","20,000","20,100","20,100","20,100","20,300","20,300","20,400","20,400","20,500","20,600","20,600","20,600","20,500","20,500","20,400","20,300","20,500","20,500","20,600","20,600","20,700","20,900","20,900","20,800","21,000","21,100","20,800","21,200","21,300","21,400","21,100","21,000","21,000","21,200","21,300","21,200","21,400","21,400","21,400","22,000","22,100","21,900","21,700","21,700","21,700","22,100","22,000","21,800","21,700","21,700","21,500","22,000","22,100","22,100","22,000","22,200","22,000","22,100","22,200","22,100","22,100","22,100","21,800","22,200","22,200","22,300","21,300","21,500","21,400","21,400","21,600","21,400","21,600","21,600","21,500","21,900","21,900","22,100","21,800","22,000","21,800","20,400","20,300","20,400","20,600","20,600","20,500","20,200","20,100","20,600",,,,,,,,,,,
